Callsign, Origin, Destination 
DAL78,KLAX,EHAM
BAW199,EGLL,VABB
JME313A,KHOU,EDDF
BAW105,EGLL,OMDB
SBI021,UUDD,ULLP
AZA65Z,LIRF,DAAG
TAP058,SBBR,LPPT
DLH1318,EDDF,DAAG
LOT45,EPWA,CYYZ
SDM6401,ULLI,USSS
JAI120,VABB,EGLL
DLH506,EDDF,SBGR
JAI236,VOBL,EHAM
AZU8750,SBKP,LPPT
FDB1784,EFHK,OMDB
PBD405,UUWW,USSS
DAL160,KMSP,EHAM
JAI117,EGLL,VABB
AZA674,LIRF,SBGR
DLH401,KJFK,EDDF
CAL070,EGKK,RCTP
BTI446,EVRA,ULLP
ALK504,EGLL,VCBI
AIC161,VIDP,EGLL
BAW247,EGLL,SBGR
DAL142,KSEA,EHAM
JAI121,EGLL,VIDP
DLH423,KBOS,EDDF
DLH510,EDDF,SADF
DLH757,VABB,EDDF
SDM6454,ULLI,ULLP
KAC165,VCBI,LIRF
AIC112,EGLL,VIDP
DLH572,EDDF,FABB
AMX026,EHAM,MMMX
SAS1732,ESSA,ULLP
MAS1,EGLL,WMKK
TAP224,KMIA,LPPT
DLH625,OEDF,EDDF
AZA60M,KJFK,LIRF
JAI232,VABB,EHAM
AFR023,KJFK,LFPG
KQA116,OMDB,EHAM
JAI234,VIDP,EHAM
BAW109,EGLL,OMDB
DLH493,CYVR,EDDF
DAL178,KPDX,EHAM
AFL052,UUEE,ULLP
DAL46,KJFK,EHAM
SBI051,UUDD,USSS
EVA068,EGLL,RCTP
ACA878,CYYZ,LSZH
N8767,FALA,LEPA
MAC455,GMMT,LIME
DLH507,SBGR,EDDF
AFL1408,UUEE,USSK
BAW2168,KFLL,EGKK
BAW15,EGLL,YSSY
PBD1403,UUWW,USSS
AIC154,LOWW,VIDP
EWG1113,KEWR,EDDL
BAW81V,KIAH,EGLL
AVA121,EGLL,SKBO
AFR655,OMDB,LFPG
NAX4602,OMDB,ESSA
MEA204,EGLL,OLBA
SAS946,KORD,ESSA
PAL721,EGLL,RPLL
AFR639,KIAH,LFPG
WOW16A,KSTL,BIKF
AMX022,LEMD,MMMX
AMX004,LFPG,MMMX
DLH755,VOBL,EDDF
BTI797,EVRA,OMAA
DAL42,KMSP,LFPG
IBE6250,KJFK,LEMD
BAW106,OMDB,EGLL
BAW262,OETH,EGLL
UTA489,UUWW,ULLP
BAW57K,EGLL,FAOR
DLH491,KSEA,EDDF
AFL522,UUEE,OMDW
GFA006,EGLL,OBBI
DLH439,KDFW,EDDF
ACA872,CYYZ,EDDF
AFR441,OETH,LFPG
PRBPT,SBGR,LFLL
AFR099,KMIA,LFPG
DLH441,KIAH,EDDF
FDB1796,LROP,OMDB
DLH463,KMIA,EDDF
AFR217,VABB,LFPG
BAW72,OMAA,EGLL
GFA012,OBBI,UUDD
BAW32N,KMIA,EGLL
DLH761,VIDP,EDDF
IBE6274,KORD,LEMD
GFA017,OBBI,EDDF
GFA019,OBBI,LFPG
DLH483,KTPA,EDDF
IBE6051,LEMD,FAOR
AZA66Y,KBOS,LIRF
NRS7N,KFLL,EGKK
SAS940,KLAX,ESSA
JAI124,VABB,LFPG
AEA057,LEMD,SBGR
DLH411,KJFK,EDDM
BAW142,VIDP,EGLL
GTI607,KHSV,EGSS
AFL036,UUEE,ULLP
DAL86,KDTW,EDDF
AFR990,LFPG,FABB
SAS910,KEWR,EKCH
AFL1893,UGTB,UUEE
AZU8753,LPPT,SBKP
AFL525,OMDB,UUEE
AZA769,VIDP,LIRF
LOT34,KJFK,LHBP
IBE6409,LEMD,MMMX
AFR454,LFPG,SBGR
IBE6166,KBOS,LEMD
AEA045,LEMD,SUMU
AFR459,SBGR,LFPG
BAW124,OBBI,EGLL
IBE6827,LEMD,SBGR
SAS904,KEWR,ESSA
DAL10,KMSP,EGLL
ABP713,OMAD,LRBS
DLH455,KSFO,EDDF
DAL172,KJFK,LIMC
WOW126,KBOS,BIKF
DLH419,KIAD,EDDF
SVR3079,UUDD,OMRK
DLH427,KPHL,EDDF
NRS7152,KORD,EGKK
GFA007,OBBI,EGLL
DAL262,KJFK,LFPG
DAL98,KDTW,LFPG
BAW2276,KLAS,EGKK
CCA911,RJTT,ESSA
AFR083,KSFO,LFPG
BAW5CA,CYYZ,EGLL
FDB3CF,OMDB,LKPR
DAL16,KDTW,EGLL
ACA856,CYYZ,EGLL
DAL134,KDTW,EHAM
OAE700,KIAD,LRBS
DAL230,KRDU,LFPG
BAW40F,KJFK,EGLL
TAP218,KBOS,LPPT
DLH471,CYYZ,EDDF
OMA143,RPLL,LIMC
WOW21B,CYYZ,BIKF
DLH2P,KSAN,EDDF
AFR055,KIAD,LFPG
IBE6586,SKBO,LEMD
JAI233,CYYZ,EHAM
DLH481,KDEN,EDDM
BAW2,KJFK,EGLC
AFR065,KLAX,LFPG
AFL1951,UAII,UUEE
WOW118,KBWI,BIKF
AFR351,CYYZ,LFPG
AMX008,EGLL,MMMX
AFL1883,UCFM,UUEE
EJM251,KTEB,EINN
WOW15F,KORD,BIKF
AFR007,KJFK,LFPG
DLH403,KEWR,EDDF
NAX1932,ENGM,OMDB
BAW9E,KEWR,EGLL
BAW11J,KJFK,EGLL
BAW45B,KBOS,EGLL
WOW10H,KEWR,BIKF
LAN704,KJFK,LEMD
MEA209,OLBA,LFPG
N1DC,KDAL,EHRD
DLH457,KLAX,EDDF
AZA679,SBGR,LIRF
N425QS,KMIA,EINN
AUI3FU,OMDB,LFPG
ACA894,CYYZ,LIMC
DAL58,KBOS,EGLL
AIC177,VOBL,EGLL
IBK773,OMDB,EFHK
NAX4EN,KFLL,LFPG
AFL233,VIDP,UUEE
DLH461,KMIA,EDDM
BAW176A,KJFK,EGLL
SVR2456,UCFM,UUBW
DAL1,KJFK,EGLL
CLU5615,KLAX,EDDS
AFL103,KJFK,UUEE
SVR652,UNBB,UUDD
AFR333,KBOS,LFPG
KZR871,UAAA,UUEE
DAL258,KBOS,EHAM
IBE6124,KMIA,LEMD
BAW17V,KDEN,EGLL
BAW71F,KSFO,EGLL
AFR019,KJFK,LFPO
BAW8,RJTT,EGLL
AZA63C,KMIA,LIRF
TAP088,SBGR,LPPT
ANZ2,KLAX,EGLL
NRS18U,KJFK,EGKK
IBK1822,KPVD,EIDW
EWG1185,KMIA,EDDL
EVA075,RCTP,EHAM
IBK1762,KMGJ,EIDW
DJT101,KEWR,LFPO
DAL106,KJFK,EDDF
AFL1947,UAAA,UUEE
TAM8070,SBGR,EDDF
ISS970,KMIA,LIMC
SDM6412,UWUU,ULLP
N718PM,KTEB,LELC
EVA067,RCTP,EGLL
MYGIG,KOPF,EGGW
AFR181,KLAS,LFPG
AVA046,SKBO,LEMD
BAW282,KLAX,EGLL
N101QS,KTEB,ESSB
BAW116,KJFK,EGLL
QAF1,OTBD,LFLL
MSR785,OMAA,EDDF
BAW6W,KIAD,EGLL
SIO512,KEWR,LIPY
DAL162,KMSP,EHAM
ACA860,CYHZ,EGLL
MSR771,OERK,LSGG
DLH447,KDEN,EDDF
DAL48,KJFK,EHAM
ISS956,VIDP,LIMC
DAL408,KJFK,LSZH
DLH637,OETH,EDDF
TAM8064,SBGR,LEMD
DLH425,KBOS,EDDM
BAW118,VOBL,EGLL
BAW51B,KBOS,EGLL
SVR891,UUDD,OMDB
SAS936,KSFO,EKCH
BAW22C,KBWI,EGLL
DLH741,RJBB,EDDF
NRS7148,KBOS,EGKK
AZA605,KJFK,LIMC
AMX001,MMMX,LEMD
GLP218,UNBB,UUDD
AAR521,RJBB,EGLL
SIA25,KJFK,EDDF
ACA846,CYYZ,EDDM
DLH453,KLAX,EDDM
NRS7108,KLAS,EGKK
DLH1319,DAAG,EDDF
ISS9BG,KJFK,LIMC
DAL126,KJFK,LEMD
BOV776,SLVR,LEMD
JAL45,RJTT,LFPG
BAW172,KJFK,EGLL
TAM8108,SBGR,LFPG
BAW36,VOMM,EGLL
ACA848,CYYZ,EGLL
MAC468,LIPE,GMMN
BAW280,KLAX,EGLL
AIC131,VABB,EGLL
DLH413,KEWR,EDDM
ACA880,CYYZ,LFPG
UTA359,UUWW,ULLP
DAL246,KJFK,BIKF
DLH543,SKBO,EDDF
AFR355,KSEA,LFPG
LOT4MG,UGTB,EPWA
TAM8084,SBGR,EGLL
AFR069,KLAX,LFPG
ACA854,CYVR,EGLL
ABY958,UUDD,OMSJ
WJA3,CYYZ,EGKK
TAP002,SBSG,LPPT
BAW80G,KBOS,EGLL
ACA882,CYYZ,EKCH
DHK696,EDDP,KJFK
NRS6YA,KLAX,EGKK
SVR1,USSS,UUEE
TSC122,CYYZ,EGKK
JAL43,RJTT,EGLL
N65FG,KTEB,LEMD
CMB519,EINN,OTBH
IBE6170,KLAX,LEMD
NRS7058,KMCO,EGKK
AFR187,KLAS,LFPG
AFR011,KJFK,LFPG
ACA842,CYYZ,EIDW
BAW24R,KORD,EGLL
ANA223,RJTT,EDDF
BAW66V,KPHL,EGLL
BAW14K,KJFK,EGLL
BAW34N,KMIA,EGLL
ANA211,RJTT,EGLL
DLH1307,OLBA,EDDF
BAW230,KIAD,EGLL
CFG033,KSEA,EDDF
RJA115,OMDB,EKCH
IBE6402,MMMX,LEMD
DJT103,KEWR,LFPO
AEA098,KMIA,LEMD
TAM8062,SBGR,LIMC
ANA215,RJTT,LFPG
TSC292,CYYZ,EGCC
KTK773,UUWW,OMDB
AEA194,SKBO,LEMD
AVA010,SKBO,LEMD
DAL44,KJFK,EIDW
TCX2853,KJFK,EGCC
DLH499,MMMX,EDDF
PBD205,UUWW,ULLP
AZA61CM,KJFK,LIRF
MAS4,WMKK,EGLL
NAX7150,KBOS,LFPG
BAW242,MMMX,EGLL
BAW196E,KIAH,EGLL
AEA092,KJFK,LEMD
NRS16B,KJFK,EGKK
BAW3C,KIAD,EGLL
ACA876,CYYZ,EDDF
ABY582,OMSJ,LKPR
RJA117,OERK,LFPG
AFL004,UUEE,ULLP
BAW98,CYYZ,EGLL
DLH405,KJFK,EDDF
DLH4C,KORD,EDDM
ANA217,RJTT,EDDM
RJA111,OTHH,EGLL
LOT4,KORD,EPWA
IBE6118,KMIA,LEMD
N142QS,KLAS,EINN
ABW108,KORD,UUEE
BAW48Q,KSEA,EGLL
AFL1410,UUEE,USSS
KTK7708,OMDW,UUWW
AFR557,RCTP,LFPG
BAW38P,KPHX,EGLL
BAW18A,KJFK,EGLL
BAW72A,KSAN,EGLL
DAL3,KJFK,EGLL
AFR009,KJFK,LFPG
SAS944,KORD,EKCH
TAP084,SBGR,LPPT
NAX7020,KJFK,LFPG
IFA4006,EDDN,OTBD
TAP262,CYYZ,LPPT
GZP9613,UUMO,ULLP
LOT27,KJFK,EPWA
TAY051,EBLG,OMDB
NAX6H,KJFK,ESSA
BAW92W,KDFW,EGLL
NAX12M,KJFK,EKCH
DLH715,RJTT,EDDM
ACA888,CYOW,EGLL
DAL272,KJFK,LPPT
BOX514,EDDP,OMDB
AFL006,UUEE,ULLP
BAW122,OTHH,EGLL
CFG535,OMDW,EDDL
JAI116,VABB,EGLL
TSC580,CYUL,LPPT
AFL1940,UUEE,UAAA
SDM6022,UUWW,ULLP
FDB9QM,OMDB,EPKK
BOS10,KEWR,LFPO
TAP208,KJFK,LPPT
ABW204,KORD,UUEE
FBU711,KSFO,LFPO
MEDVC4A,OERY,EDDF
AVA054,SKBO,EDDM
BAW6B,KSFO,EGLL
TAY010,EBLG,KJFK
RSY9503,UUWW,ULLP
CKS249,EDDP,VIDP
SVW37CE,CYYZ,EFHK
TGZ930,UGTB,UUWW
AVA120,SKBO,EGLL
BOX518,EDDP,OBBI
CFG523,OMDW,EDDF
CPA255,YSSY,EGLL
AFR1355,DAAG,LFPG
AFL523,OMDW,UUEE
ACA858,CYYZ,EGLL
NAX4ML,KLAX,LEMD
JAF2051,EBBR,GBYD
NWS177,UUEE,ULLP
AZO203,URRP,ULLP
NAX98W,KLAX,LFPG
FDB4UR,OMDB,UUWW
ABY955,OMSJ,UUDD
3080,OMRK,UUDD
NAX7JA,KJFK,EHAM
MEA217,OLBA,EDDF
AFL010,UUEE,ULLP
BAW274,KLAS,EGLL
TVF4800,LFLL,DAAG
AIC125,VABB,EDDF
BAW16,YSSY,EGLL
PBD203,UUWW,ULLP
AFR429,SKBO,LFPG
AFL1880,UUEE,UCFM
MEA201,OLBA,EGLL
TRA6901,EHAM,OMDB
SVR3595,UUDD,OMDW
AFL1436,UUEE,USSS
BAW40,FALE,EGLL
BAW268,KLAX,EGLL
BAW256,VIDP,EGLL
SDM6012,UUWW,ULLP
BAW108,OMDB,EGLL
LLM250,ULLI,USSS
MEA211,OLBA,LFPG
AFR57VW,GMME,LFPG
AFR1554,LFPG,DAAG
SVR273,UUDD,USSS
FDB4PA,OMDB,LDZA
IBE6406,MMMX,LEMD
JAF8HD,GMMT,LFBD
NAX7192,KEWR,LFPO
QFA1,YSSY,EGLL
MPH6121,EHAM,KMIA
DUB8,OMDB,EBLG
DAH1108,DAAG,LFPO
NRS13E,EGKK,KJFK
OMA181,VIDP,UUDD
DLH459,KSFO,EDDM
AMX007,MMMX,EGLL
BAW148,OLBA,EGLL
KAL541,PANC,LOWW
AMX003,MMMX,LFPG
AFL520,UUEE,OMDB
MEA251,OLBA,LGAV
MAC357,GMMN,LFBO
DAH1025,LFML,DAAG
FDB1797,OMDB,LROP
CND1113,EHBK,GBYD
AMX025,MMMX,EHAM
DAH1002,DAAG,LFPG
AIC117,VIDP,EGBB
AFR565A,OLBA,LFPG
AAB10,LSZH,KTEB
PAL720,RPLL,EGLL
KZR872,UUEE,UAAR
KAL935,RJFF,LKPR
DAH1009,LFPO,DAAG
DLH717,RJTT,EDDF
AAF255,LFPO,DAAG
VLG7397,DAAG,LEAL
AFL1412,UUEE,USSK
SDM6016,UUWW,ULLP
FDB1PB,UUEE,OMDB
CKS248,VIDP,EDDP
MEA231,OLBA,LIRF
SPG008,LSGG,DAAG
RAM972C,GMMN,LEMD
AFL100,UUEE,KJFK
RAM774L,GMMN,LFPO
SVR261,UUDD,USSS
BOX513,OMDB,EDDP
RAM760R,GMMN,LFPO
EWG1TN,EDDL,GCGM
FDB6PS,LKPR,OMDB
AFR022,LFPG,KJFK
AVA027,LEMD,SKBO
ALK503,VCBI,EGLL
RAM780S,GMME,LFPO
SIA26,EDDF,KJFK
AFL1432,UUEE,UNBB
RAM777Z,LFPO,GMMN
SDM6018,UUWW,ULLP
SVR2802,UGTB,ULLI
BAW198,VABB,EGLL
AIC143,VIDP,LFPG
AYY151,EDDK,OLBA
VKG394,EFHK,GBYD
AZA800,LIRF,DAAG
GFA003,OBBI,EGLL
JAI118,VABB,EGLL
SVR2463,UUBW,UAAA
GES641R,LEMD,KBOS
RAM734,GMME,LFML
DAH1022,DAAG,LFML
TAM8111,LIRF,SBGR
JAI122,VIDP,EGLL
ACA879,LSZH,CYYZ
IBE6849,LEMD,SAEZ
SIA326,KSFO,EDDF
DAH2013,LEBL,DAAG
LOT46,CYYZ,EPWA
SAS953,EKCH,KMIA
AFL110,UUEE,KMIA
AWC791,EGKK,GBYD
THA950,RJBB,EKCH
DAL47,EHAM,KJFK
TGZ926,UGTB,UUWW
AHO167U,EGGP,GOBD
AFL1418,UUEE,USSS
SVR702,LKPR,USSS
TVF4801,DAAG,LFLL
AIC121,VIDP,EDDF
NAX1939,OMDB,EKCH
SVR892,OMDB,UUDD
DAH1231,LFPG,DAAG
TGZ929,UUWW,UGTB
SIA52,YMML,EGCC
AAF035,LFPO,SBKP
DAH1010,DAAG,LFPO
LXA8X,OMDW,UUEE
AAF259,LFPO,DAAG
CPA271,RJBB,EHAM
AIC162,EGLL,VIDP
AFL1437,USSS,UUEE
DAL143,EHAM,KSEA
KZR154,ULLI,UAAA
AAF707,LFML,DAAG
DAL173,LIMC,KJFK
DAL107,EDDF,KJFK
DAL179,EHAM,KPDX
AIC135,VIDP,LEMD
ACA873,EDDF,CYYZ
AIC157,VIDP,EKCH
DAH2006,DAAG,LEMD
TCX1622,EGBB,GBYD
KAL927,RJBB,LIMC
EWG1101,KJFK,EDDL
VPCMY,EGGW,UAAA
AIC137,VIDP,LIMC
ACA869,EGLL,CYYZ
DLH438,EDDF,KDFW
TAM8115,LEBL,SBGR
BAW117,EGLL,KJFK
BCS932,LEZL,GMTT
MEA252,LGAV,OLBA
DAL43,LFPG,KSGS
MEA210,LFPG,OLBA
TVS1200,LKPR,OMDB
BAW207,EGLL,KMIA
DAL405,LFPG,KBOS
AZA678,LIRF,SBGR
DAL59,EGLL,KBOS
DAL247,BIKF,KJFK
ACA875,EDDF,CYHU
BAW2546,EGKK,DAAG
DAL259,EHAM,KBOS
AZA60U,LIRF,KJFK
AFR456,LFPG,SBGR
TCX1032,EGKK,GBYD
DAH2024,DAAG,LIRF
DLH5Y,EDDF,KSAN
AHO885L,OMDW,UUWW
AFL106,UUEE,KHHR
JAF4EM,LFBD,GMMN
SDM5733,UUWW,OMDB
BOX531,VOBL,EDDP
AIC111,VIDP,EGLL
SAS939,ESSA,KLAX
AZA63KD,LIRF,KMIA
AFR1555,DAAG,LFPG
DLH490,EDDF,KSEA
SAS945,ESSA,KORD
DAL35,LFPG,KSEA
DAL97,LFPG,KDTW
DAL161,EHAM,KMSP
TRA95V,EHAM,GMMN
AFR194,LFPG,VOBL
KTK774,OMDB,UUWW
DLH768,EDDF,VAPO
AFR090,LFPG,KMIA
DAL49,EHAM,KJFK
JAL42,EGLL,RJTK
KAR373,UUEE,USSS
DLH456,EDDF,KHHR
DAH2054,DAAG,EGLL
DAL17,EGLL,KDTW
GFA018,LFPG,OBBI
AFR066,LFPG,KHHR
JAI235,EHAM,VOBL
AFR226,LFPG,VIDP
AZA676,LIRF,MMMX
DAH1000,DAAG,LFPG
AFR084,LFPG,KSFO
GFA002,EGLL,OBBI
DAH1036,DAAG,LFLL
BEL5YZ,EBBR,CYYZ
AAF749,LFLL,DAAG
AAF256,DAAG,LFPO
DLH454,EDDF,KSFO
DAH1216,DAAG,LFJL
DLH462,EDDF,KMIA
DAL141,EBBR,KJFK
QAF1,LFLL,OTBD
BAW104,OMDB,EGLL
BAW175,EGLL,KJFK
AFL1402,UUEE,USSS
AFL1941,UAAA,UUEE
SAS909,EKCH,KEWR
GFA016,EDDF,OBBI
N109QS,LIML,KTEB
DLH430,EDDF,KORD
ANE20XW,LEMD,DAAG
DAL87,EDDF,KDTW
JAI119,EGLL,VABB
CAL062,EDDF,RCTP
DLH3V,EDDF,KDTW
TAP059,LPPT,SBBR
NRS43A,EGKK,KFLL
DJT100,LFPO,KEWR
JAI231,EHAM,VABB
AFR83XA,GMMN,LFPG
DAH1003,LFPG,DAAG
MSR779,OERK,EGLL
EVA088,LFPG,RCTP
AHY854,OMDB,UUDD
BAW139,EGLL,VABB
DLH400,EDDF,KJFK
LOT31,LHBP,KORD
AZU8751,LPPT,SDWL
CAL064,LOWW,RCTP
AFR218,LFPG,VABB
AZA801,DAAG,LIRF
DAL2,EGLL,KJFK
DLH758,EDDF,VOMM
MAS3,EGLL,WMKK
AFR136,LFPG,KORD
JAI233,EHAM,VIDP
DAH1023,LFML,DAAG
ANE8374,LEMD,GMTT
HZSKY3,OERK,LSZH
BEL1CP,EBBR,KJFK
DLH766,EDDM,VABB
SBI955,UUDD,UGTB
AFR1854,LFPG,DAAG
BEL201,EBBR,GOBD
TAP089,LPPT,SBGR
AFR178,LFPG,MMMX
SIA52,EGCC,KIAH
LOT21,EPWA,KHHR
TAP223,LPPT,KMIA
SAS907,ENGM,KEWR
DAL135,EHAM,KDTW
BAW11M,EGLL,KSFO
ANA204,EDDF,RJTK
BAW7,EGLL,RJTK
DAL127,LEMD,KJFK
PBD854,UGTB,URRP
NRS7171,EGKK,KDEN
FPG288,LSGG,OTBD
WJA4,EGKK,CYYZ
JAI123,LFPG,VABB
BAW283,EGLL,KHHR
SOO097,KLAX,EDDP
MEA218,EDDF,OLBA
ABY583,LKPR,OMSJ
DAL231,LFPG,KRDU
ACA881,LFPG,CYYZ
RAM810D,GMMN,EDDF
ACA847,EDDM,CYYZ
DLH452,EDDM,KHHR
RAM802,GMMN,EGKK
HBJFN,LSGG,WMSA
BAW185,EGLL,KEWR
ACA835,LSGG,CYHU
JAI234,EHAM,CYYZ
TSC123,EGKK,CYYZ
ACA883,EKCH,CYYZ
AAF734,DAAG,LFBO
ACA861,EGLL,CYHZ
BEL223,EBBR,GBYD
SVR224,ULLI,USSS
IBE6845,LEMD,SAEZ
BAW13G,EGLL,KBOS
TSC293,EGCC,CYYZ
DLH460,EDDM,KMIA
SVR299,UUDD,USSS
TSC111,LFPG,CYHU
DLH762,EDDM,VIDP
BAW173A,EGLL,KJFK
DAH1004,DAAG,LFPO
JAF251,EBBR,KMIA
IBE6275,LEMD,KORD
CPA307,RCTP,EIDW
DLH636,EDDF,OBBI
DAH2007,LEMD,DAAG
AZ824,LIRF,OLBA
IBE6123,LEMD,KMIA
DAH2004,DAAG,LEAL
RAM764Y,GMMT,LFPO
VQBZE,LEMG,GMTT
AFR374,LFPG,CYVR
RAM818,GMMN,EGCC
QFA9,YPPH,EGLL
BAW143,EGLL,VIDP
IBE6585,LEMD,SKBO
SBI055,UUDD,USSS
DLH1306,EDDF,OLBA
CFG062,EDDF,KLAS
NRS17F,EGKK,KJFK
SAS903,ESSA,KEWR
AUH06,GMME,LSGG
DAL163,EHAM,KMSP
SAS925,EKCH,KIAD
ACA895,LIMC,CYYZ
AFL102,UUEE,KJFK
RBG103,OERK,LIME
BAW1,EINN,KJFK
TGZ925,UUWW,UGTB
ETH3712,VABB,EBLG
NAX1LE,ENGM,KLAX
ANE19FW,GMMN,LEMD
AAF260,DAAG,LFPO
DAL11,EGLL,KMSP
TSC040,LFPO,CYYZ
BAW7W,EGLL,KIAD
DLH754,EDDF,VOBL
DLH410,EDDM,KJFK
AFR65EY,LFPG,GMME
ABY956,UUDD,OMSJ
DAL501,LFPG,KIND
DAL137,EHAM,KDTW
SVR3596,OMDW,UUDD
IBE6251,LEMD,KJFK
DLH756,EDDF,VABB
BAW9L,EGLL,CYYZ
AZA604,LIMC,KJFK
RAM936R,GMMN,LSZH
QFA10,EGLL,YPPH
WZZ1289,EPKT,OMDW
VJT889,OMAD,UUWW
RAM822,GMMN,EDDM
IBE6403,LEMD,MMMX
AFL234,UUEE,VIDP
RAM944,GMMN,LIMF
DAH2326,DAAG,LIMC
DAL407,LSZH,KJFK
BAW295,EGLL,KORD
ISS90M,LIMC,KJFK
BEL9901,EDDL,RPLL
N697PF,KMMU,LSGG
TSC581,LPPT,CYUL
DLH418,EDDF,KIAD
RAM720P,GMMN,LFLL
DAH1011,LFPO,DAAG
DAH1037,LFLL,DAAG
AFR006,LFPG,KJFK
RAM788,GMMN,LFPG
DLH648,EDDF,UAAA
ICV6752,LIMC,OMDW
MEA225,OLBA,EKCH
DAH2025,LIRF,DAAG
AHO333,OMDW,LSZH
TAY052,OMDB,EBLG
WOW322,BIKF,VIDP
BAW281,EGLL,KHHR
BAW107,EGLL,OMDB
KAC174,EDDM,OKBK
DLH760,EDDF,VIDP
ACA857,EGLL,CYYZ
DLH740,EDDF,RJBB
DLH402,EDDF,KEWR
FDB1KF,EPKK,OMDB
AFL1433,UNBB,UUEE
ANE21TF,DAAG,LEMD
RAM800F,GMMN,EGLL
BAW19V,EGLL,KDEN
AAF750,DAAG,LFLL
FDB1798,LROP,OMDB
AFR054,LFPG,KIAD
VPCBF,OMDW,UUWW
ACA889,EGLL,CYOW
RAM930G,GMMN,LSGG
ETR8569,LEMD,SAEZ
DLH498,EDDF,MMMX
WZZ3255,LROP,OMDW
DLH630,EDDF,OMDB
BAW29G,KBOS,EGLL
AVA047,LEMD,SKBO
DLH446,EDDF,KDEN
RAM950X,GMMN,LIMC
VJT721,EGGW,KLAS
AFR344,LFPG,CYHU
BAW178,KJFK,EGLL
RAM938,GMMT,LIPZ
BAW279,EGLL,KSJC
TVF82JH,LFPO,GMMY
BAW2547,DAAG,EGKK
ACA865,EGLL,CYHU
RAM783K,LFPO,GMMY
AFR81PD,GMME,LFPG
NRS5PY,EGKK,KLAX
OMA115,WMKK,EDDF
AFL1404,UUEE,USSS
TAP201B,LPPT,KEWR
BAW04A,EGLL,KJFK
AFR292,LFPG,RJBB
NRS3GU,EGKK,KOAK
BAW73,EGLL,OMAA
DAH1217,LFJL,DAAG
TGZ627,UGTB,LFPG
DHK691,KJFK,EGNX
RAM770C,GMMT,LFPO
DAH1001,LFPG,DAAG
NAX7041,EKCH,KFLL
SVR2464,UAAA,UUBW
MAC128,EHAM,GMTT
BAW263,EGLL,OETH
ACA868,CYYZ,EGLL
AFR6721,KIAH,LFPG
BAW125,EGLL,OBBI
FDB4TA,LDZA,OMDB
FDB1783,OMDB,EFHK
DAH1020,DAAG,LFML
AFR356,LFPG,CYYZ
AAF733,LFBO,DAAG
NAX7097,LFPG,KLAX
TRA6902,OMDB,LBBG
NAX4601,ESSA,OMDB
RAM790T,GMMN,LFBO
BAW223,EGLL,KJWN
DAL273,LPPT,KJFK
BAW15K,EGLL,KJFK
AZA770,LIRF,VIDP
FLASH29,EGAA,KSGS
AFR1654,LFPG,DAAG
AFR1855,DAAG,LFPG
AZA610,LIRF,KJFK
DLH624,EDDF,OEDF
JAF8WH,EBCI,GMTT
BAW225,EGLL,KNBG
KTK1202,OMDW,UWUU
NAX7VG,LFPG,KOAK
CND1112,GBYD,EHAM
RAM792Y,GMMN,LFBD
UZB614,UUWW,UTTT
BAW119,EGLL,VOYK
DAH1075,LFQQ,DAAG
RAM980E,GMMN,LPPT
AMX002,LEMD,MMMX
AYY151,OLBA,EGGW
DAH1214,DAAG,LFPG
AIC130,EGLL,VABB
BAW21PJ,EGKK,TXKF
DTH3000,DAAG,LFPG
AFR032,LFPO,KJFK
BAW44N,EGLL,KSAN
DAL79,EHAM,KLAX
BAW209,EGLL,KMIA
NAX1AJ,EHAM,KJFK
RRR2119,KVCV,EGVN
BAW49,EGLL,KSEA
TVF89ZL,LFPO,GMMN
EVA061,RCTP,LOWW
ACA855,EGLL,CYVR
AEA097,LEMD,KMIA
RAM970H,GMMN,LEMD
AEA193,LEMD,SKBO
SVR267,UUDD,USSS
DLH714,EDDM,RJTK
DAH1190,DAAG,LFBD
BAW9CG,EGLL,KPHX
N19NE,LIMC,KXSA
TFL458,GBYD,EHAM
CRL978,LFPO,GOBD
AFR718,LFPG,GOBD
AFR334,LFPG,KBOS
AEA091,LEMD,KJFK
AFR378,LFPG,CYQG
DAH2055,EGLL,DAAG
TAM9471,EDDF,SBGR
RAM804,GMME,EGLL
RYR7LT,EBCI,GMME
DLH8P,EDDM,KBOS
BAW35,EGLL,VOMM
BAW287,EGLL,KSFO
RAM803,EGKK,GMMN
FDB1795,OMDB,LROP
DAH1005,LFPO,DAAG
AFL1414,UUEE,USSS
DLH6Y,EDDM,KIAD
RAM750A,GMMN,LFPO
WOW10B,BIKF,KEWR
RYR2HA,EBCI,GMTT
DLH4J,EDDM,CYUL
MAC358,LFBO,GMMB
ACA849,EGLL,CYYZ
MAS2,WMKK,EGLL
DLH412,EDDM,KEWR
ANZ1,EGLL,KLAX
AFL527,OMDB,UUEE
AVA011,LEMD,SKBO
WOW21W,BIKF,CYYZ
AAF223,LFPO,DAAG
BAW149,EGLL,OLBA
AAF257,LFPO,DAAG
BAW22B,EGLL,KBWI
BAW50G,EGLL,KBOS
AZA825,OLBA,LIRF
AFR272,LFPG,RJTK
MEA203,OLBA,EGLL
NAX35H,ESSA,KFLL
CFG359,WMKK,EDDF
RAM833L,EBBR,GMMN
AFR145B,GMME,LFPG
CMB0188,EBLG,OTBH
DLH428,EGLL,KCLT
SAS943,EKCH,KORD
DAH1012,DAAG,LFPG
AEA046,SUMU,LEMD
