Callsign,Origin,Destination,Day
CCA653,EDDF,LIMC,2020-11-01 
UTA572,UUMO,UUWW,2020-11-01 
PBD446,UUEE,UUWW,2020-11-01 
ABW713,UUDD,LEZG,2020-11-01 
MAU14,EGLL,LFPG,2020-11-01 
SBI1132,UWUU,UUDD,2020-11-01 
SDM6462,UUEE,ULLI,2020-11-01 
SDM6412,UWUU,ULLI,2020-11-01 
SVR388,UUWW,UUDD,2020-11-01 
NCA018,LIMC,EHAM,2020-11-01 
SBI3260,UUWW,UUDD,2020-11-01 
CCA571,EDDF,LFPG,2020-11-01 
N558GA,EDDM,LHBP,2020-11-01 
SBI1172,UUWW,UUDD,2020-11-01 
PBD436,UUMO,UUWW,2020-11-01 
SAY9308,EDFH,UUEE,2020-11-01 
TCRSE,EDDB,BIKF,2020-11-01 
PBD516,UUWW,ULLI,2020-11-01 
PBD426,UUMO,UUWW,2020-11-01 
CCA597,LFPG,LIMC,2020-11-01 
AFL1235,UWUU,UUEE,2020-11-01 
AFL1223,UWGG,UUEE,2020-11-01 
SBI6377,ULLI,UUDD,2020-11-01 
AZG235,LOWW,EDFH,2020-11-01 
SXY336,EGLL,EBLG,2020-11-01 
UTA266,UUDD,UUWW,2020-11-01 
KAL8513,LIMC,EDDF,2020-11-01 
PBD414,ULLI,UUWW,2020-11-01 
ETH726,LOWW,LSGG,2020-11-01 
LIFELN4,EHAM,EHGG,2020-11-01 
SBI1060,UWKD,UUDD,2020-11-01 
KAL9509,LIMC,UUEE,2020-11-01 
JAL407,EFHK,EDDF,2020-11-01 
KAR730,UWUU,UUEE,2020-11-01 
SBI1160,UUWW,UUDD,2020-11-01 
SBI2602,UUWW,UUDD,2020-11-01 
PBD260,URML,UUWW,2020-11-01 
AFR914,LFLL,LFPG,2020-11-01 
ETD72E,LSGG,EIDW,2020-11-01 
ANA211,EDDF,EGLL,2020-11-01 
SDM6588,UUYY,ULLI,2020-11-01 
JAL47,UUEE,EFHK,2020-11-01 
ANA215,LOWW,LFPG,2020-11-01 
BAW8VA,EGLL,EGKK,2020-11-01 
N9953H,EHRD,EDVK,2020-11-01 
SVR659,UWWW,UKFF,2020-11-01 
UTA560,URWA,UUWW,2020-11-01 
ETD37A,EGBB,EGCC,2020-11-01 
SVR262,UUWW,UUDD,2020-11-01 
UTA380,UUYY,UUWW,2020-11-01 
SDM6303,ULLI,ULMM,2020-11-01 
AFL1239,UWUU,UUEE,2020-11-01 
AFL1275,URRP,UUEE,2020-11-01 
UTA352,UUYY,UUWW,2020-11-01 
OWE811,LEMG,LIEE,2020-11-01 
ETD7,EDDM,EDDF,2020-11-01 
AFR645,LIPZ,LFPO,2020-11-01 
BPO840,EDDH,EDHL,2020-11-01 
AFL1279,UWKD,UUEE,2020-11-01 
UTA390,UMKK,UUWW,2020-11-01 
BAW276,EDDM,EGLL,2020-11-01 
UZB3565,EGCC,EVRA,2020-11-01 
AXY3110,EGPF,EETN,2020-11-01 
AFL1246,UUEE,UWUU,2020-11-01 
AFL1165,URRP,UUEE,2020-11-01 
TCRSE,EDDB,BIKF,2020-11-01 
B8253,LPPT,EFHK,2020-11-01 
WZZ1BC,EFTU,EGGW,2020-11-01 
WZZ419,EDNY,LWSK,2020-11-01 
T7VIP1,LHBP,LZIB,2020-11-01 
SBI3020,ULLI,UUDD,2020-11-01 
THY7BE,LTBU,LFBD,2020-11-01 
AFL1000,UUEE,UMKK,2020-11-01 
NWS175,UUEE,UWGG,2020-11-01 
PBD155,UUWW,URKA,2020-11-01 
FWI71R,LPPT,LFPO,2020-11-01 
WZZ5022,LBSF,EDLW,2020-11-01 
LZB851,LBSF,EGLL,2020-11-01 
AFR165,LROP,LFPG,2020-11-01 
ABR1738,EGSS,EGMC,2020-11-01 
AFL1296,UUEE,UWLL,2020-11-01 
AFL1881,ULLI,UUEE,2020-11-01 
SDR4578,EDDC,LGIR,2020-11-01 
BAW10,LIRF,EGLL,2020-11-01 
PGT55A,LOWW,EGSS,2020-11-01 
DAL444,LIRF,EIDW,2020-11-01 
ABW793,EGLL,EDDP,2020-11-01 
SBI2572,UUWW,UUDD,2020-11-01 
UTA536,UUDD,UUWW,2020-11-01 
TUI5KC,EDDS,LGIR,2020-11-01 
RCH356,EDDS,LIRA,2020-11-01 
LGL707,ELLX,GCLP,2020-11-01 
SMR201,UWKD,UUDD,2020-11-01 
MLD863,EDDM,EDDF,2020-11-01 
RYR2HD,LMML,LEMD,2020-11-01 
SDR898F,LGRP,EDDC,2020-11-01 
GZP9654,URWA,UUWW,2020-11-01 
TAY816,EPWA,EBLG,2020-11-01 
OAL31H,LGIR,LGAV,2020-11-01 
AEE6LL,LFLS,LFLL,2020-11-01 
BOX463,EDDF,ENZV,2020-11-01 
TVF44YX,LFRS,LPFR,2020-11-01 
AUI24H,UKHH,UKBB,2020-11-01 
TUI7YM,EDDM,LPMA,2020-11-01 
PBD189,UUWW,URML,2020-11-01 
SBI3042,UUWW,UUDD,2020-11-01 
TVF98DN,LFPO,LGMK,2020-11-01 
LZB431,LZIB,LFPG,2020-11-01 
AUL145,UUDD,ULLI,2020-11-01 
AZG9783,EKCH,ELLX,2020-11-01 
JAF76H,EBBR,LGIR,2020-11-01 
AFR773J,LFRB,LFPG,2020-11-01 
AFL1546,UUEE,URKA,2020-11-01 
AFL1276,UUEE,UWKD,2020-11-01 
EWG6VX,EDDS,LGIR,2020-11-01 
RYR82,LEBL,GCXO,2020-11-01 
SVR2931,UKFF,UUDD,2020-11-01 
RYR4SC,EGHH,LEMG,2020-11-01 
AEE5CD,LGIR,LFPG,2020-11-01 
CSN483,EDDF,EGSS,2020-11-01 
RYR2PX,LICJ,LIPZ,2020-11-01 
THY6205,EBBR,EGSS,2020-11-01 
AFL1052,UUEE,URML,2020-11-01 
RYR5DL,EBCI,LICJ,2020-11-01 
RYR7066,LIRF,LIBR,2020-11-01 
RYR23QL,LICC,LIRF,2020-11-01 
RYR7UF,LIRA,EGPH,2020-11-01 
AFL1315,UUDD,UUEE,2020-11-01 
AZA1154,LICR,LIRF,2020-11-01 
AZA11MR,LICA,LIRF,2020-11-01 
RYR8309,EPWR,EGNT,2020-11-01 
SBI2103,UUDD,URKA,2020-11-01 
AFR253,LROP,LFPG,2020-11-01 
LLM845,UWUU,ULLI,2020-11-01 
AMX003,LEMD,LFPG,2020-11-01 
VOE2800,LFRS,LEPA,2020-11-01 
RYR488A,LICJ,LIRF,2020-11-01 
RYR93VY,EPMO,EGPH,2020-11-01 
DLH1425,LSGG,EDDF,2020-11-01 
KLM1178,ESSL,EHAM,2020-11-01 
AFL1350,UUEE,UUOO,2020-11-01 
RYR929,LIMC,LICJ,2020-11-01 
WZZ4204,LBSF,EDJA,2020-11-01 
AFL1498,UUEE,URWA,2020-11-01 
CTN6B,LDDU,LDZA,2020-11-01 
PBD285,UUWW,UWKD,2020-11-01 
AZA4HC,LICJ,LIRF,2020-11-01 
CTN5H,LDSP,LDZA,2020-11-01 
AZA1722,LICC,LIRF,2020-11-01 
THY4WU,LTBU,LFLL,2020-11-01 
SBI2141,UUDD,URWA,2020-11-01 
AZA507,LATI,LIRF,2020-11-01 
RYR6ZA,LICC,LIPZ,2020-11-01 
RYR8U,LICC,LIME,2020-11-01 
RYR187Q,LIME,LIRN,2020-11-01 
VLG26JP,LEBL,GCFV,2020-11-01 
AFL1390,UUEE,UUYY,2020-11-01 
THY2PA,LSZH,LFPG,2020-11-01 
EJU782Q,LIMC,LIRN,2020-11-01 
AEA9059,LEMD,GCXO,2020-11-01 
VCJ91S,ULLI,UUEE,2020-11-01 
AEA9156,LEMD,GCLP,2020-11-01 
EJU549R,LIMC,LICJ,2020-11-01 
ANE8967,LEMH,LEMD,2020-11-01 
EWG2824,EDDS,LIEO,2020-11-01 
AZA3AQ,LIML,LICJ,2020-11-01 
WZZ134,LIMC,LICJ,2020-11-01 
SBI2508,UUWW,UUDD,2020-11-01 
EWG2FW,EDDL,EDDM,2020-11-01 
IEDLO,LIML,LIBR,2020-11-01 
AFL1438,UUEE,UWUU,2020-11-01 
ANE8481,LEMH,LEPA,2020-11-01 
RYR6VP,EBCI,LFMP,2020-11-01 
AMC514,LMML,LOWW,2020-11-01 
EWG5710,EDDS,BKPR,2020-11-01 
RRR2729,EGVN,EGAA,2020-11-01 
SDM6201,ULLI,URKA,2020-11-01 
EXS54R,EGNX,LIPZ,2020-11-01 
BAW2678,EGLL,LDDU,2020-11-01 
KLM72Z,EGPF,EHAM,2020-11-01 
RYR1438,LIMC,LICJ,2020-11-01 
VLG2AB,LEBL,LEMG,2020-11-01 
AMC394,LMML,EHAM,2020-11-01 
EZY1963,EGCC,LEMG,2020-11-01 
RYR1NG,EBCI,LEAL,2020-11-01 
THY2ET,LTBU,EBBR,2020-11-01 
UTA333,UUWW,UUYS,2020-11-01 
RYR9785,LIRP,LIBD,2020-11-01 
RYR4LF,EGSS,EICK,2020-11-01 
PBD507,ULLI,UUWW,2020-11-01 
RYR9876,EDFH,LICA,2020-11-01 
VLG26PJ,LEMG,LEBB,2020-11-01 
RYR2376,EGPH,EDDB,2020-11-01 
SBI1073,UUDD,UWWW,2020-11-01 
RYR8LP,LICJ,LIRP,2020-11-01 
TCRSE,EDDB,BIKF,2020-11-01 
PBD281,UUWW,ULPB,2020-11-01 
CTN438P,LDSP,EDDM,2020-11-01 
SDM6355,ULLI,UUWW,2020-11-01 
YUDPS,LRBM,LRBS,2020-11-01 
YUBZV,LYBE,LRBS,2020-11-01 
OAL300,LGAV,LGIR,2020-11-01 
RYR3AR,LIBR,LFOB,2020-11-01 
AFL1220,UUEE,UWGG,2020-11-01 
XK250FH,LFKC,LFML,2020-11-01 
ETH3751,EBLG,LMML,2020-11-01 
RYR8406,EPWR,EGSS,2020-11-01 
WZZ2DH,LFOB,LROP,2020-11-01 
THA916,ESSA,EGLL,2020-11-01 
SDM5571,UWKD,ULLI,2020-11-01 
AMC100A,UUEE,EGLL,2020-11-01 
AZA5CM,LIMC,LIML,2020-11-01 
SEH211,LGIO,LGAV,2020-11-01 
NAX605,ENBR,ENGM,2020-11-01 
RYR6579,LEPA,LEBL,2020-11-01 
IBE0756,LEMD,LEBL,2020-11-01 
AEA6006,LEPA,LEBL,2020-11-01 
AFL1162,UUEE,URRP,2020-11-01 
TAR634,LFML,LFPO,2020-11-01 
AFL1332,UUEE,UUYY,2020-11-01 
BAW341,LFMN,EGLL,2020-11-01 
FIN485,EFHK,EFKS,2020-11-01 
VTGKB,LGAV,EGGW,2020-11-01 
LLM187,UWUU,ULLI,2020-11-01 
DRAG20,LFML,LFKJ,2020-11-01 
EJU1605,LFBH,LFMN,2020-11-01 
BAW90BG,EGLL,LBSF,2020-11-01 
SAS1004,ESSA,ESNZ,2020-11-01 
LAV453,LICT,LIMC,2020-11-01 
EZY19TQ,EGKK,LXGB,2020-11-01 
BAW2730,EGLL,GCTS,2020-11-01 
AFL1370,UUEE,UUOO,2020-11-01 
RYR2LZ,EGGD,GCRR,2020-11-01 
AFL1001,UMKK,UUEE,2020-11-01 
AUL597,ULLI,UWKD,2020-11-01 
VOE2130,LFKJ,LFKF,2020-11-01 
AFR62MH,LFPO,LFMD,2020-11-01 
VLG65RZ,GCXO,LEZG,2020-11-01 
BAW492U,EGLL,LXGB,2020-11-01 
NHX01A,LFQQ,EBOS,2020-11-01 
SHT19N,EGPD,EGLL,2020-11-01 
PBD262,UUEE,UUWW,2020-11-01 
AUL531,ULLI,UWWW,2020-11-01 
UTA557,UUWW,URML,2020-11-01 
RYR5093,LICA,LIME,2020-11-01 
RYR23RP,LIMF,LICJ,2020-11-01 
RYR8137,LEIB,LEBL,2020-11-01 
WZZ45AY,ENZV,EPSC,2020-11-01 
VLG15AC,GCXO,LEBL,2020-11-01 
PBD337,UWKD,UUWW,2020-11-01 
IBS3978,LEMD,GCTS,2020-11-01 
IEDLO,EGNR,LIML,2020-11-01 
IBS3826,LEMD,GCLP,2020-11-01 
RYR3DD,LIRF,LICJ,2020-11-01 
AFL1002,UUEE,UMKK,2020-11-01 
RYR72CT,LICC,LIRF,2020-11-01 
NAX7TE,ENGM,ENDU,2020-11-01 
DLH1758,EDDM,LGIR,2020-11-01 
SAS001,ESPA,ESSA,2020-11-01 
RLU103,ULLI,UUBI,2020-11-01 
UTA295,UUWW,UUYS,2020-11-01 
AFR62JR,LFMN,LFPO,2020-11-01 
RYR5SF,EBCI,LIRN,2020-11-01 
OAL110,LGAV,LGKV,2020-11-01 
TUI5CA,EDDL,GCLP,2020-11-01 
AFR747Z,LFMP,LFPO,2020-11-01 
AMX025,LEBL,EHAM,2020-11-01 
SBI2107,UUDD,URKA,2020-11-01 
IBS39TD,LEMD,GCXO,2020-11-01 
FIN2X,EFRO,EFHK,2020-11-01 
RYR7B,EPKK,EGKK,2020-11-01 
SBI1213,UUDD,UMKK,2020-11-01 
WZZ372,EDLW,LBSF,2020-11-01 
SWT551,EBLG,LEMD,2020-11-01 
SAZ71,LSZH,LIEA,2020-11-01 
AEA522,LEMD,LEGE,2020-11-01 
UTA399,UUWW,URRP,2020-11-01 
RYR731P,LIRN,LIME,2020-11-01 
PBD476,UWSS,UUWW,2020-11-01 
AFR73GR,LFRB,LFPO,2020-11-01 
VLG3146,LEMG,GCFV,2020-11-01 
RYR543,LIME,LFOB,2020-11-01 
CTM1077,LFPG,LFMP,2020-11-01 
VLG4TZ,LEBL,LEBB,2020-11-01 
SVR3876,EYVI,UUDD,2020-11-01 
SDM6324,UMKK,ULLI,2020-11-01 
SHT8F,EGLL,EGPH,2020-11-01 
NAX9WB,ENZV,ENBR,2020-11-01 
EDW402,LSZH,BKPR,2020-11-01 
VVV611,LEMG,LPFR,2020-11-01 
TUI1A,EDDV,GCRR,2020-11-01 
CMB120,LEJR,LICC,2020-11-01 
DLH1934,EDDM,EDDB,2020-11-01 
RYR6308,LIRF,LBSF,2020-11-01 
OEINK,LOWW,LIRA,2020-11-01 
SYL775,UUWW,UMKK,2020-11-01 
RYR9Q,EBBR,LEGE,2020-11-01 
SXS5K,EDDM,EDDV,2020-11-01 
ACP2606,EGCN,EBLG,2020-11-01 
SXGAE,LGAV,LGRP,2020-11-01 
RYR3BP,LIBD,LIRP,2020-11-01 
EXS2GE,EGBB,LGIR,2020-11-01 
DLA8FL,LIRQ,EDDM,2020-11-01 
T7KPC,LOWS,EGGW,2020-11-01 
AZO203,URRP,ULLI,2020-11-01 
AFL1247,UWUU,UUEE,2020-11-01 
AFL1277,UWKD,UUEE,2020-11-01 
PBD460,UWKS,UUWW,2020-11-01 
MSR777,EDDM,EGLL,2020-11-01 
WZZ103,EGGW,EPKT,2020-11-01 
AFL1351,UUOO,UUEE,2020-11-01 
BAW660E,EGLL,LGSA,2020-11-01 
VJT492,LIRP,LSZH,2020-11-01 
WZZ1845,EPWR,UKHH,2020-11-01 
AEE432,UUDD,EDDM,2020-11-01 
TOM1KW,EGCC,GCRR,2020-11-01 
LBT573,LFML,LFLL,2020-11-01 
RYR913R,LIBR,LIME,2020-11-01 
AEA7007,LEVT,GCXO,2020-11-01 
NAX744,ENGM,ENVA,2020-11-01 
EJU572R,LFRS,LFLL,2020-11-01 
LOT767,EPWA,UKBB,2020-11-01 
RYR3LV,LIRP,EBCI,2020-11-01 
CHX38,EDDP,EDDC,2020-11-01 
MSR757,LEMD,EHAM,2020-11-01 
RYR4J,LICJ,LIRP,2020-11-01 
AFL1188,UUEE,UWLL,2020-11-01 
CSN461,ELLX,EDDF,2020-11-01 
OAL333,LGSA,LGAV,2020-11-01 
TAR716,LFBO,LFPO,2020-11-01 
PBD190,URML,UUWW,2020-11-01 
PBD184,UUDD,UUWW,2020-11-01 
SAZ61,LSZH,LFML,2020-11-01 
AZA6PL,LIRF,LICJ,2020-11-01 
NAX606,ENGM,ENBR,2020-11-01 
TVS2480,LGAV,LFLL,2020-11-01 
SDM6232,UWWW,ULLI,2020-11-01 
GJI55,LGAV,LSZH,2020-11-01 
NHX01A,LFQQ,EBOS,2020-11-01 
AFL1211,UWWW,UUEE,2020-11-01 
T7IFS,UUWW,EVRA,2020-11-01 
BHL538,EGHI,EGSH,2020-11-01 
EJU14JP,LFRS,LPPR,2020-11-01 
CFG7KC,EDDH,GCXO,2020-11-01 
AZA1903,LIRF,LIEO,2020-11-01 
BHL540,EGSH,EGHI,2020-11-01 
VOE25YY,LFRK,LFML,2020-11-01 
PBD156,URKA,UUWW,2020-11-01 
WZZ50,EHEH,LYBE,2020-11-01 
RYR62W,EGPF,EIDW,2020-11-01 
SBI1135,UUDD,UWUU,2020-11-01 
RYR2UX,EGSS,LBSF,2020-11-01 
RYR8BG,LEPA,EDSB,2020-11-01 
WZZ3858,ESMS,EDLW,2020-11-01 
AEE5DL,LGAV,EDDL,2020-11-01 
MSR799,LGAV,LFPG,2020-11-01 
VLG26FD,LEBB,LEMG,2020-11-01 
TOM56C,EGGD,GCRR,2020-11-01 
IBE2862,LEMD,LEGE,2020-11-01 
SDR4591,EDDL,EDDB,2020-11-01 
OKTOP,LDRI,LKPR,2020-11-01 
AFR41CJ,LFPO,LFKB,2020-11-01 
SVR660,UKFF,UWWW,2020-11-01 
OAR2MF,LEGR,LEMG,2020-11-01 
VOE17JP,LICC,LIPX,2020-11-01 
SEJRD,EFOU,EFKU,2020-11-01 
MSR787,LIMC,EDDM,2020-11-01 
RYR732,EIDW,LPPT,2020-11-01 
WZZ6608,LATI,LIMC,2020-11-01 
AFL1221,UWGG,UUEE,2020-11-01 
EDW212,LSZH,GCFV,2020-11-01 
WZZ156C,EGGW,LBSF,2020-11-01 
AFL1391,UUYY,UUEE,2020-11-01 
SAS078,ESSV,ESSA,2020-11-01 
RYR81EE,EDDB,EGPH,2020-11-01 
SAS257,ENGM,ENBR,2020-11-01 
NAX6CF,ENGM,ENVA,2020-11-01 
THY7MM,EGLL,EDDF,2020-11-01 
VOE15LQ,LIMJ,LICJ,2020-11-01 
JET5,EDDH,LIRA,2020-11-01 
RYR3MZ,LEPA,EDDF,2020-11-01 
JEI474,EDDM,LOWW,2020-11-01 
SHT47G,EGPF,EGLL,2020-11-01 
AFL042,UUEE,ULLI,2020-11-01 
SDM6595,ULLI,UWKD,2020-11-01 
MSR703,LEMD,LIMC,2020-11-01 
TSC525,EGPF,EGCC,2020-11-01 
AFR42CN,LFMT,LFPG,2020-11-01 
AEE4LF,LFLL,LGIR,2020-11-01 
CTN439P,EDDM,LDSP,2020-11-01 
AFL1144,UUEE,URKA,2020-11-01 
FIN533,EFHK,EFRO,2020-11-01 
VLG673M,LEPA,LEST,2020-11-01 
GNJ64,EGSS,LGAV,2020-11-01 
N229EA,EGJB,EGHH,2020-11-01 
YUBZV,LYBE,LRBS,2020-11-01 
SBI2142,URWA,UUDD,2020-11-01 
WZZ1911,EDDH,LRSB,2020-11-01 
EXS1SG,EGPH,EGNT,2020-11-01 
RYR2V,LEPA,LIPE,2020-11-01 
EDW24E,LSZH,GCLA,2020-11-01 
SHT8R,EGLL,EGPH,2020-11-01 
AHO542G,LZTT,LEMG,2020-11-01 
N825LB,LRBS,LOWW,2020-11-01 
ECC202,EGSS,UWLL,2020-11-01 
AFR76UU,LFLL,LFPG,2020-11-01 
TVF94FA,LGMK,LFPO,2020-11-01 
NAX164,ENBR,ENVA,2020-11-01 
EWG3YM,LGIR,EDDS,2020-11-01 
MSR785,EDDM,EDDF,2020-11-01 
ADN27B,EDDN,EDDF,2020-11-01 
OAL3IR,LGIR,LGAV,2020-11-01 
DLH8LY,EDDF,ESSA,2020-11-01 
TUI4688,EDDF,EDDM,2020-11-01 
DEAFG,EDDK,ELLX,2020-11-01 
DLH2EL,EDDM,EDDH,2020-11-01 
BAW87PC,EGLL,LICJ,2020-11-01 
SBI1074,UWWW,UUDD,2020-11-01 
PBD282,UUEE,UUWW,2020-11-01 
VLG661B,LEBL,LIEE,2020-11-01 
EXS905,EGCC,LGIR,2020-11-01 
RYR6937,LIRP,LICA,2020-11-01 
KLM896,EKCH,EHAM,2020-11-01 
FIN5EV,EETN,EFHK,2020-11-01 
SVR143,UUDD,URKA,2020-11-01 
DLH8EM,EDDM,EDDV,2020-11-01 
N282SW,EGPF,LHSM,2020-11-01 
AFL015,ULLI,UUEE,2020-11-01 
VLG24YL,LEBL,GCFV,2020-11-01 
IAE242,UWWW,UUDD,2020-11-01 
TAP1062,LPPT,LEBB,2020-11-01 
AEA5201,LEPA,LEGR,2020-11-01 
JAF7AB,LGKO,EBBR,2020-11-01 
RYR19VV,LIBR,LIPZ,2020-11-01 
AFL1439,UWUU,UUEE,2020-11-01 
AFL1053,URML,UUEE,2020-11-01 
PBD168,UUDD,UUWW,2020-11-01 
HFM721,EDDV,EGSS,2020-11-01 
EWG6SF,LICC,EDDS,2020-11-01 
VJT547,LEMG,BIKF,2020-11-01 
BNO91J,ENGM,EKOD,2020-11-01 
SBI2510,ULLI,UUDD,2020-11-01 
NAX374,ENGM,ENDU,2020-11-01 
VOE29RH,LFST,LFKB,2020-11-01 
VPC7,ESSA,EETN,2020-11-01 
DCAWO,LEIB,LIBD,2020-11-01 
NAX5FE,ENVA,ENGM,2020-11-01 
RYR83NU,LEMD,LBSF,2020-11-01 
LZB852,EGLL,LBSF,2020-11-01 
TCRSE,EDDB,BIKF,2020-11-01 
AZA1179,LIML,LICA,2020-11-01 
AFR62GQ,LFMN,LFPO,2020-11-01 
WZZ953,EPSC,ENZV,2020-11-01 
CCA911,LHBP,ESSA,2020-11-01 
RYR3171,EVRA,EGPH,2020-11-01 
AFL1547,URKA,UUEE,2020-11-01 
SDR4501,EDDL,EDDK,2020-11-01 
SBI2105,UUDD,URKA,2020-11-01 
LAV454,LIMC,LICT,2020-11-01 
UTN4490,LFPG,UKBB,2020-11-01 
AHO464B,LIMG,EDDH,2020-11-01 
RYR3RL,LIRN,EGSS,2020-11-01 
SAS342,ENGM,ENVA,2020-11-01 
BAW880A,EGLL,LGSR,2020-11-01 
NAX321,ESSA,ESPA,2020-11-01 
NAX608,ENGM,ENBR,2020-11-01 
VLG14GL,LEBB,LEBL,2020-11-01 
SXS5KB,EDDS,EDDK,2020-11-01 
DLH2HT,EDDF,EFHK,2020-11-01 
JDI7MP,EPPO,EPRZ,2020-11-01 
SXGAE,LGAV,LGRP,2020-11-01 
VOE29UQ,LFQQ,LFKB,2020-11-01 
YLTRR,EVLA,EVVA,2020-11-01 
SXS98X,EDDS,EDDL,2020-11-01 
AFL1371,UUOB,UUEE,2020-11-01 
RYR63GT,LIRP,LIBR,2020-11-01 
RJA033,EHBK,EGLL,2020-11-01 
OAL5SR,LGSR,LGAV,2020-11-01 
SBI2104,URKA,UUDD,2020-11-01 
SAS4558,ENVA,ENBO,2020-11-01 
RYR72DQ,LEBL,LEMG,2020-11-01 
RYR7KU,EGBB,EIDW,2020-11-01 
NOS751,LIMC,LIPE,2020-11-01 
VLG7JZ,LEBB,GCRR,2020-11-01 
ABW734,UWKD,EBLG,2020-11-01 
SVR372,UMKK,UUDD,2020-11-01 
UTA334,UUMO,UUWW,2020-11-01 
AEA523,LEGE,LEMD,2020-11-01 
MAC367,EBBR,LFPG,2020-11-01 
SXS73C,EDDS,EDDF,2020-11-01 
PBD191,UUWW,URML,2020-11-01 
VLG3073,GCLP,LEMG,2020-11-01 
RYR5048,LICC,LIEE,2020-11-01 
AFR852,LFPO,LFPG,2020-11-01 
EZY27GU,EGKK,LEBL,2020-11-01 
BAW2679,LDDU,EGLL,2020-11-01 
SAS19M,ESSA,ESMQ,2020-11-01 
AZA343,LFMN,LIRF,2020-11-01 
HBJLC,LPAZ,LSGG,2020-11-01 
TVS38J,EDDB,LKPR,2020-11-01 
AFR498,LFPG,LPPT,2020-11-01 
RYR3129,LEBL,EGSS,2020-11-01 
XK202XQ,LFMN,LFKB,2020-11-01 
SXS9NP,EDDW,EDDS,2020-11-01 
TVF4595,LSGG,LFPO,2020-11-01 
VLG12PK,LEZL,LECO,2020-11-01 
BAW414,EGLL,GCTS,2020-11-01 
VJT453,LEAL,LMML,2020-11-01 
NWS9462,UUEE,EDDF,2020-11-01 
SXS7SL,EDDV,LSZH,2020-11-01 
DLH6AF,EDDM,LIMC,2020-11-01 
AEA9161,GCLP,LEMD,2020-11-01 
NAX104,ENBR,ENEV,2020-11-01 
IAM3141,LIRA,LICJ,2020-11-01 
VLG52S,LEMH,LEBL,2020-11-01 
THY5AG,LTBU,EHAM,2020-11-01 
LGL742,GCRR,ELLX,2020-11-01 
AFL1226,UUEE,UWGG,2020-11-01 
ICC02,LEGE,LEBL,2020-11-01 
EXS14LM,EGSS,EGBB,2020-11-01 
CFC4002,LGAV,EGPK,2020-11-01 
VLG3015,GCFV,LEBL,2020-11-01 
DLH2MM,EDDM,LIRF,2020-11-01 
VLG3MQ,LEBL,LIRP,2020-11-01 
PBD174,UUMO,UUWW,2020-11-01 
ANE8962,LEMD,LEMH,2020-11-01 
AZA1RG,LIMC,LIML,2020-11-01 
CAO1041,EHAM,EDDF,2020-11-01 
LYKKK,EYPA,EVVA,2020-11-01 
AFL1004,UUEE,UMKK,2020-11-01 
SAS2026,ESSA,ESNU,2020-11-01 
RYR3NC,EGBB,EIDW,2020-11-01 
SBI1214,UMKK,UUDD,2020-11-01 
SAS079,ESSA,ESSV,2020-11-01 
AUL532,UWWW,ULLI,2020-11-01 
VLG901T,EDDL,LMML,2020-11-01 
HFM749,EGCC,LFPG,2020-11-01 
VLG54VN,LEZL,GCXO,2020-11-01 
VDA4025,EDDP,EINN,2020-11-01 
EXS87RH,EGPH,EGAC,2020-11-01 
