Callsign, Origin, Destination,Day
SXY335,FAOR,EGCN,2020-08-01 
AZG237,RJBB,EDFH,2020-08-01 
T7CTA,LEIB,SAEZ,2020-08-01 
MPH8342,FAOR,EHAM,2020-08-01 
KLM876,RPLL,EHAM,2020-08-01 
KLM888,VHHH,EHAM,2020-08-01 
ETH3907,VIDP,EBBR,2020-08-01 
DLH716,EDDF,RJTT,2020-08-01 
SIA317,EGLL,WSSS,2020-08-01 
KLM702,SAEZ,EHAM,2020-08-01 
NOS949,LIMC,ZGSZ,2020-08-01 
ETH704,FAOR,LFPG,2020-08-01 
N1955M,WSSL,EGGW,2020-08-01 
KLM739,EHAM,SKBO,2020-08-01 
KLM867,EHAM,RJBB,2020-08-01 
AFR291,RJBB,LFPG,2020-08-01 
AFR257,WSSS,LFPG,2020-08-01 
WGN0922,EBBR,KMIA,2020-08-01 
BAW12,WSSS,EGLL,2020-08-01 
KLM868,RJBB,EHAM,2020-08-01 
DKH1607,WSSS,EFHK,2020-08-01 
BAW139,EGLL,VABB,2020-08-01 
CAL061,RCTP,EDDF,2020-08-01 
SIA322,WSSS,EGLL,2020-08-01 
CAL073,RCTP,EHAM,2020-08-01 
EVA087,RCTP,LFPG,2020-08-01 
KAL924,UUEE,RKSI,2020-08-01 
AFR6734,LFPG,KORD,2020-08-01 
SIA324,WSSS,EHAM,2020-08-01 
KLM836,WSSS,EHAM,2020-08-01 
AFR428,LFPG,SKBO,2020-08-01 
KLM591,EHAM,FABB,2020-08-01 
AAR542,EDDF,RKSI,2020-08-01 
KAL9576,LIMC,RKSI,2020-08-01 
BAW293,EGLL,KIAD,2020-08-01 
TAY011,KJFK,EBLG,2020-08-01 
KAL8592,EDDF,RKSI,2020-08-01 
AFR193,RKSI,LFPG,2020-08-01 
SBI3061,UUDD,UHBB,2020-08-01 
JAL46,LFPG,RJTT,2020-08-01 
OAE545,EINN,KBWI,2020-08-01 
KLM875,EHAM,VTBD,2020-08-01 
KLM879,EHAM,VOBL,2020-08-01 
ABG9954,VHHH,UUWW,2020-08-01 
KLM792,SBGR,EHAM,2020-08-01 
TAP2624,LPPT,KEWR,2020-08-01 
TAP2426,LPPT,CYYZ,2020-08-01 
JAL44,EGLL,RJTT,2020-08-01 
KAL908,EGLL,RKSI,2020-08-01 
KLM592,FAOR,EHAM,2020-08-01 
TAP2565,LPPT,KMIA,2020-08-01 
BAW31,EGLL,VHHH,2020-08-01 
TAP2556,SBGR,LPPT,2020-08-01 
AAR796,EDDF,RKSI,2020-08-01 
KLM835,EHAM,WSSS,2020-08-01 
KLM887,EHAM,VHHH,2020-08-01 
KAL902,LFPG,RKSI,2020-08-01 
ABD375,EDDF,OMDW,2020-08-01 
CAO1041,RCTP,EDDF,2020-08-01 
AFR225,VIDP,LFPG,2020-08-01 
SBI3063,UUDD,UHBB,2020-08-01 
ABW9360,EDDF,OMDB,2020-08-01 
DLH778,EDDF,WSSS,2020-08-01 
KLM855,EHAM,RKSI,2020-08-01 
KLM602,KLAX,EHAM,2020-08-01 
N6CP,LOWW,KTTN,2020-08-01 
BAW55,EGLL,FAOR,2020-08-01 
DLH506,EDDF,SBGR,2020-08-01 
DLH573,FAOR,EDDF,2020-08-01 
KAL8544,EHAM,RKSI,2020-08-01 
SIA7951,EBBR,VABB,2020-08-01 
ABW456,RCTP,UUEE,2020-08-01 
KLM791,EHAM,SBGR,2020-08-01 
DLH796,EDDF,VHHH,2020-08-01 
CAL082,EGLL,RCTP,2020-08-01 
MAC888,UKBB,GMMN,2020-08-01 
DLH763,VIDP,EDDM,2020-08-01 
DLH401,KJFK,EDDF,2020-08-01 
AZV9333,UUWW,VIDP,2020-08-01 
MPH7551,EHAM,SBKP,2020-08-01 
PBD445,UUWW,UNEE,2020-08-01 
MLM007,UAAA,EGGW,2020-08-01 
KLM194,KIAH,EHAM,2020-08-01 
DLH772,EDDF,VTBD,2020-08-01 
AFR191,VOBL,LFPG,2020-08-01 
DAL142,KSEA,EHAM,2020-08-01 
EVA070,EGLL,RCTP,2020-08-01 
N32MJ,KBOS,EINN,2020-08-01 
AIC142,LFPG,VIDP,2020-08-01 
AFR217,VABB,LFPG,2020-08-01 
ACA878,CYYZ,LSZH,2020-08-01 
ETD913,OMAA,EHAM,2020-08-01 
KLM168,KATL,EHAM,2020-08-01 
THT68,CYVR,LFPG,2020-08-01 
KLM744,SPJC,EHAM,2020-08-01 
DLH463,KMIA,EDDF,2020-08-01 
FIN131,EFHK,WSSS,2020-08-01 
DLH431,KORD,EDDF,2020-08-01 
BAW194,KIAH,EGLL,2020-08-01 
SAS944,KORD,EKCH,2020-08-01 
KLM29E,KIAD,EHAM,2020-08-01 
BAW106,OMDB,EGLL,2020-08-01 
DLH757,VAJJ,EDDF,2020-08-01 
KLM872,VIDP,EHAM,2020-08-01 
AFR264,LFPG,RKSI,2020-08-01 
DLH441,KIAH,EDDF,2020-08-01 
DAL46,KJFK,EHAM,2020-08-01 
SAS910,KEWR,EKCH,2020-08-01 
DLH755,VOBL,EDDF,2020-08-01 
BAW247,EGLL,SBGR,2020-08-01 
DAL72,KATL,EHAM,2020-08-01 
AFR454,LFPG,SBGR,2020-08-01 
DLH507,SBGR,EDDF,2020-08-01 
AFR990,LFPG,FAOR,2020-08-01 
ACA874,CYUL,EDDF,2020-08-01 
SBI5005,UHBB,ULLI,2020-08-01 
DAL3340,KORD,EDDF,2020-08-01 
MAC354,LFBO,GMMN,2020-08-01 
N785QS,KFOK,LGMK,2020-08-01 
AFR065,KLAX,LFPG,2020-08-01 
DAL82,KATL,LFPG,2020-08-01 
KLM48,KORD,EHAM,2020-08-01 
AEA057,LEMD,SBGR,2020-08-01 
ABW609,VHHH,EBLG,2020-08-01 
BAW294,KORD,EGLL,2020-08-01 
AZU8751,LPPT,SBKP,2020-08-01 
KLM428,OMDB,EHAM,2020-08-01 
DAL262,KJFK,LFPG,2020-08-01 
DAL14,KATL,EDDF,2020-08-01 
DLH403,KEWR,EDDF,2020-08-01 
DAL98,KDTW,LFPG,2020-08-01 
KLM86,CYYZ,EHAM,2020-08-01 
KLM646,KJFK,EHAM,2020-08-01 
ACA872,CYYZ,EDDF,2020-08-01 
AFR351,CYYZ,LFPG,2020-08-01 
FIN6,KJFK,EFHK,2020-08-01 
ACA864,CYUL,EGLL,2020-08-01 
GFA007,OBBI,EGLL,2020-08-01 
AUI3545,UKBB,DAAG,2020-08-01 
ACA820,CYYZ,LGAV,2020-08-01 
SAS936,KSFO,EKCH,2020-08-01 
AFR347,CYUL,LFPG,2020-08-01 
ETH3640,ENGM,RKSI,2020-08-01 
DAL258,KBOS,EHAM,2020-08-01 
DAL134,KDTW,EHAM,2020-08-01 
ACA870,CYUL,LFPG,2020-08-01 
AFR007,KJFK,LFPG,2020-08-01 
ACA834,CYUL,LSGG,2020-08-01 
BAW280,KLAX,EGLL,2020-08-01 
OAE404,KBWI,EINN,2020-08-01 
ACA832,CYUL,EBBR,2020-08-01 
PRGVI,SBKP,LPCS,2020-08-01 
ASL501,KJFK,LYBE,2020-08-01 
VJT719,KMCO,EGGW,2020-08-01 
BAW92W,KDFW,EGLL,2020-08-01 
CLU5928,KORD,EDDF,2020-08-01 
AFR689,KATL,LFPG,2020-08-01 
BAW14K,KJFK,EGLL,2020-08-01 
KLM886,VHHH,EHAM,2020-08-01 
BOX409,KLAX,EDDF,2020-08-01 
BAW226,KATL,EGLL,2020-08-01 
ABX984,EGNX,KORD,2020-08-01 
DLH459,KSFO,EDDM,2020-08-01 
DLH475,CYUL,EDDM,2020-08-01 
ABW558,ZGSZ,UUDD,2020-08-01 
BAW172,KJFK,EGLL,2020-08-01 
EVA075,RCTP,EHAM,2020-08-01 
SBI2606,UNEE,UUDD,2020-08-01 
BAW34N,KMIA,EGLL,2020-08-01 
BOX583,VHHH,EDDP,2020-08-01 
ACA842,CYYZ,EIDW,2020-08-01 
AZA66Y,KBOS,LIRF,2020-08-01 
ACA848,CYYZ,EGLL,2020-08-01 
SVR350,UHBB,UUDD,2020-08-01 
ABW639,UUEE,WSSS,2020-08-01 
PBD446,UNEE,UUWW,2020-08-01 
KLM644,KJFK,EHAM,2020-08-01 
RZO322,CYYZ,LPPD,2020-08-01 
CPA038,LIMC,VHHH,2020-08-01 
BCS548,OBBI,EDDP,2020-08-01 
AFL1451,UNEE,UUEE,2020-08-01 
KAR302,UHBB,UUEE,2020-08-01 
CAL081,RCTP,EGLL,2020-08-01 
TSC580,CYUL,LPPT,2020-08-01 
MAC226,EDDK,GMMN,2020-08-01 
BAW142,VIDP,EGLL,2020-08-01 
RZO260,KBOS,LPPD,2020-08-01 
AFR087,KSFO,LFPG,2020-08-01 
AIC131,VABB,EGLL,2020-08-01 
CFMFL,CYYZ,LFBZ,2020-08-01 
AFR011,KJFK,LFPG,2020-08-01 
ETH3734,OMDW,EBLG,2020-08-01 
BAW51B,KBOS,EGLL,2020-08-01 
TAM8064,SBGR,LEMD,2020-08-01 
SDM6232,UWWW,ULLP,2020-08-01 
GJE1209,OMDW,EINN,2020-08-01 
ETH728,KEWR,EBBR,2020-08-02 
LOT1027,KJFK,EPWA,2020-08-01 
BAW98,CYYZ,EGLL,2020-08-01 
SBI3062,UHBB,UUDD,2020-08-01 
MAS4,WMKK,EGLL,2020-08-01 
TSC110,CYUL,LFPG,2020-08-01 
DAL32,KATL,EGLL,2020-08-01 
JAL47,RJTT,EFHK,2020-08-01 
BAW24R,KORD,EGLL,2020-08-01 
BAW138,VAJJ,EGLL,2020-08-01 
BCS544,EDDP,OBBI,2020-08-01 
SVR174,UHBB,ULLI,2020-08-01 
BAW48Q,KSEA,EGLL,2020-08-01 
BAW3C,KIAD,EGLL,2020-08-01 
AFR349,CYUL,LFPG,2020-08-01 
SDM6588,UUYY,ULLP,2020-08-01 
ICV74X,KORD,ELLX,2020-08-01 
BAW6B,KSFO,EGLL,2020-08-01 
LOT1004,KORD,EPWA,2020-08-01 
JAL43,RJTT,EGLL,2020-08-01 
TAM8132,SBGR,LPPT,2020-08-01 
LOT46,CYYZ,EPWA,2020-08-01 
TAM8084,SBGR,EGLL,2020-08-01 
AFL002,UUEE,ULLP,2020-08-01 
ETD72E,OMAA,EIDW,2020-08-01 
AFR6735,KORD,EIDW,2020-08-01 
KLM740,SKBO,EHAM,2020-08-01 
ETD47K,OMAA,LFPG,2020-08-01 
ETD37A,OMAA,EGCC,2020-08-01 
TAP214,KBOS,LPPD,2020-08-01 
ETD68W,OMAA,LEMD,2020-08-01 
LXJ91,KSFO,EHAM,2020-08-01 
BOX592,EDDP,VIDP,2020-08-01 
AJT2000,EGNX,KCVG,2020-08-01 
FRH561,EBLG,KATL,2020-08-01 
FBU719,CYVR,LFPO,2020-08-01 
ETD59V,OMAA,EGLL,2020-08-01 
TSC606,CYUL,LFRS,2020-08-01 
CSN461,KORD,EDDF,2020-08-02 
EVA069,RCTP,EGLL,2020-08-01 
ETD33V,OMAA,EDDM,2020-08-01 
SBI3064,UHBB,UUDD,2020-08-01 
ETD7,OMAA,EDDF,2020-08-01 
BEL1UL,EBBR,GCGM,2020-08-01 
ETD99E,OMAA,LSGG,2020-08-01 
ETD88U,OMAA,LEBL,2020-08-01 
ETD39B,OMAA,LSZH,2020-08-01 
ETD45N,OMAA,EDDL,2020-08-01 
BCS926,EBBR,GMMN,2020-08-01 
ETD83W,OMAA,LIRF,2020-08-01 
ABW9494,EDDP,OMDB,2020-08-01 
SOO082,EDDP,RKSI,2020-08-01 
NOS950,ZGSZ,LIMC,2020-08-01 
ETH500,EIDW,KIAD,2020-08-01 
ETD48S,OMAA,EHAM,2020-08-01 
AFR429,SKBO,LFPG,2020-08-01 
VLG3048,LEZL,GCLB,2020-08-01 
IFA6206,LIEO,ULLP,2020-08-01 
KAL9575,VIDP,LOWW,2020-08-01 
FIN99,EFHK,VHHH,2020-08-01 
ABW407,OMDB,EHAM,2020-08-01 
BOX520,EDDP,OBBI,2020-08-01 
PUE94,SKBO,LEMD,2020-08-01 
BOX624,EDDF,VOMM,2020-08-01 
IFA1309,EDDN,UAAA,2020-08-01 
CAL5555,OMDW,ELLX,2020-08-01 
DLH717,RJTL,EDDF,2020-08-01 
AFL010,UUEE,ULLP,2020-08-01 
BOX530,EDDP,WSSS,2020-08-01 
SDM6010,UUWW,ULLP,2020-08-01 
FDB15Z,OMDB,UKBB,2020-08-01 
ETD92X,OMAA,LYBE,2020-08-01 
SBI1007,UUDD,ULLP,2020-08-01 
ETD63G,OMAA,LGAV,2020-08-01 
OAE563,EINN,KGTB,2020-08-01 
MAC111,GMMN,EBBR,2020-08-01 
ART9851,EDDK,DAAG,2020-08-01 
PBD213,UUWW,ULLP,2020-08-01 
MPH7342,KMIA,EHAM,2020-08-01 
MAC345Q,GMTT,LFLL,2020-08-01 
DAH1208,DAAG,LFPG,2020-08-01 
N121SA,EINN,OMDB,2020-08-01 
MAC357,GMMN,LFBO,2020-08-01 
PBD203,UUWW,ULLP,2020-08-01 
BOX550,EDDP,RKSI,2020-08-01 
IBB3QM,GCLP,GCGM,2020-08-01 
ABW448,VHHH,UUDD,2020-08-01 
CPA061,VABB,EDDF,2020-08-01 
TAP2626,KEWR,LPPR,2020-08-01 
ICV8726,VHHH,LIMC,2020-08-01 
N662CH,EGGW,KEWR,2020-08-01 
BOX461,KIAH,EDDF,2020-08-01 
RAM2780,GMME,LFPG,2020-08-01 
