Callsign, Origin, Destination
SBI1073,UUDD,UWWW
BRU9102,LOWW,UMMS
AMB129,EDSB,LEIB
JCL1,EDFH,LMML
SQP5101,UKBB,LOWW
XK151RN,LFML,LFKF
GJE1209,LEZL,EGSS
BNO93J,ENZV,ENGM
SHT9Z,EGPH,EGLL
RYR51,LIME,LMML
AAR795,UUDD,LOWW
AHO324P,LEAL,EDDH
NAX9PL,ENVA,ENGM
ADN33T,EDDN,EDDE
BCS6892,EDDP,EGNX
SAS88R,ENGM,ESSA
AZA575,LSGG,LIRF
BRU851,UMMS,EGKK
PHBBJ,LIMJ,EHAM
LOT8604,EGLL,EPWA
CTN413,EDDF,LDZA
JDI10A,EPWA,LSZH
BAW474K,EGLL,LEBL
DLH07Y,EDDM,LOWW
VLG39DL,LEBL,LEPA
ADN21B,LIME,EDDN
S5BDM,LJLJ,LOWW
AHO395D,LEVC,LEPA
MMAVP,ULLI,UUWW
GMA143B,EGNM,EGPF
CSN469,EHAM,EDDF
SAS351,ENVA,ENGM
AFL1287,UWLL,UUEE
MEECNBZ,LEMH,LEPA
VLG17K,LEBL,LEMG
SBI1028,ULLI,UUDD
AEA6048,LEPA,LEMD
SAS1132,ESDF,ESSA
UTA370,ULLI,UUWW
LWG393,LIRF,LIRA
AMC4328,LMML,EDDF
BRU868,EHAM,UMMS
SAS71A,ENBO,ENGM
VLG8032,LEBL,LFPG
ABR1740,LEMD,EGMC
NAX523,ENZV,ENGM
DLH8LA,EDDM,LSZH
IBE31VV,EGLL,LEMD
SAZ62,LEVC,LSZH
BAW778F,EGLL,ESSA
WZZ25AW,LHBP,ESKN
RYR53,EYKA,EIDW
AFL017,ULLI,UUEE
CLF826,EGGD,LFML
AFR6011,LFML,LFPG
NAX5DP,ENVA,ENGM
BAW309,LFPG,EGLL
VLG35LG,LEBL,LEIB
AFR181R,LFPG,EIDW
AFR6121,LFBO,LFPG
SAS061,ESNZ,ESSA
AUR56H,EGJB,EGHI
RYR6KX,EGSS,LPPT
IBE32HY,EBBR,LEMD
IBE3403,LFPG,LEMD
BGA214A,LFBO,EGNR
PHKIO,EHRD,EHGG
AFL1388,UUEE,UWLL
DEUCK,EDDW,EDDN
EWG2BA,EDDL,LOWW
WZZ8001,LHBP,LKPD
LOT8759,EPWA,LSGG
ABR1363,LIMC,EGNX
AZA51G,LFPG,LIRF
DLH17K,EDDF,LPPT
AZA2038,LIRF,LIMC
LOT8704,EGLL,EPWA
AFR10TL,LPPT,LFPG
NJE771G,ENGM,EDDM
DLH9915,EDDS,EDDN
AZA2WY,LIRF,LIMJ
EWG7PY,EGLL,EDDL
SAS080,ESSV,ESSA
DLH66A,EDDF,LFPG
IBE12CC,LEBL,LEMD
AZA203,EGLL,LIRF
MOZ331,UUEE,LOWW
STK4K,EIDW,EIKY
AZA2TS,LIRF,LIPZ
DLH55A,EDDF,LEMD
VLG19LR,LEPA,LEBL
SHT7Z,EGPF,EGLL
SCR064,LIPE,EHAM
S5BDM,LOWW,LJLJ
DLH83C,EDDF,LOWW
IFA1154,EDDN,ESSD
DLH1AJ,EDDF,ESSA
DLH04U,LOWW,EDDM
AZA9476,LYBE,LOWW
WGT7P,EDVE,EDDM
EWG3VL,LEPA,EDDH
RYR13CT,EIDW,EGKK
ABW317,UUEE,EDDF
AFR11FX,LFPG,EHAM
AFL019,ULLI,UUEE
SEKLR,ESSD,ESOW
5BCKO,EDDV,EDDH
BRX34,ESSB,ESGG
DLH2KH,EDDF,EHAM
SBI1074,UWWW,UUDD
AZA1319,LIRF,LIPE
DLH77Y,EDDF,LEBL
LRQ195E,ELLX,LIRA
N7877T,EDDM,EDDK
SVR372,UMKK,UUDD
AZA336,LIRF,LFML
PROVA5,LIMF,LIMC
HBJFP,LSZH,LSZB
LSV401,LJLJ,EBLG
BGA141H,EGNR,LFBO
AFR16TZ,LFPG,LSZH
AMC7395,EHAM,LMML
WZZ39AH,LROP,EGGW
DLH980,EDDF,EIDW
DLH9915,EDDN,EDDM
BRU898,EDDV,UMMS
DLH8YC,LSZH,EDDM
EWG6172,EDDL,LEMG
DLH8HR,EDDF,EGLL
AUR57H,EGHI,EGJB
JET4,LEBL,ESSB
LTC201,LSGG,LKTB
SAS4572,ENVA,ENBO
DFC37D,EDDL,LKPR
IFA1158,EGPH,EDDN
SAS4163,ENVA,ENZV
VLG35MH,LEIB,LEBL
STK42D,EIDW,EIDL
AHO395D,LEPA,ESGG
NJE9KW,EHBK,EHAM
DFL03,ESNZ,ESPA
AZA97U,LIRF,EGLL
DEZPA,EDDH,EDDV
KAL9575,LOWW,LIMC
ABR1444,LEMD,EDDK
BAW460M,EGLL,LEMD
EWG9776,EDDL,LSZH
MDT1,ENBO,ENGM
DLH6HV,EDDF,EDDH
SDM6011,ULLI,UUWW
BAW766,EGLL,ENGM
SEGBL,ESKN,ESSB
CTN412,LDZA,EDDF
PEA302,LFLB,LSZH
DLH4PN,EDDF,LSZH
SAS276C,ENGM,ENBO
DLH9TA,EDDF,EBBR
AMB129,LEIB,EDDK
DLH1PX,EDDF,EDDM
SAS532,EGLL,ESSA
SAS1215,EKCH,EKYT
DLH8VJ,EDDF,LIRF
CTN82R,LDZA,EGLL
LOT8741,EPWA,UUEE
DLH828,EDDF,EKCH
SEMIX,ESSB,EETN
WZZ56AV,LHBP,EHEH
BAW908N,EGLL,EDDF
AFL021,ULLI,UUEE
AMB1,EDSB,LFJL
AZA2071,LIMC,LIRF
HBJFP,LSZB,LSGG
AZA2044,LIRF,LIMC
BAW475,LEBL,EGLL
MHV20X,LOWW,LEVC
SEH252,LGAV,LGSA
STK5K,EIKY,EIDW
DLH5CP,EDDF,LSGG
AZA7TF,LIMJ,LIRF
SHT2K,EGLL,EGCC
NAX938,ENGM,EKCH
EWG7AZ,EDDL,LPPT
EWG89K,LEMG,EDDS
AFL1389,UWLL,UUEE
DFCOC,EDVE,EDDS
DLH9983,EDDW,ETNL
AZA9483,LOWW,LIRF
AFR18SJ,EIDW,LFPG
BRU894,EDDF,UMMS
AZA55M,LIMF,LIRF
AZA206,EGLL,LIRF
AZA88Z,LIRF,EBBR
NOS8402,LIMC,EDDK
DLH4AV,EDDF,LIMC
VLG8031,LFPG,LEBL
AZA7YW,LIPZ,LIRF
WGT7P,EDDM,EDVE
RZO008F,LPPD,LPPT
EWG8PY,LOWW,EDDL
OOVSB,LFQQ,EBOS
ENT54XA,EHEH,EPPO
EWG53N,EDDL,LPFR
EWG4FR,EDDK,EDDH
BRX5,ESGG,ESSB
KAL9509,UUEE,EHAM
WZZ4FU,ESKN,LHBP
NAX806,ENGM,ESSA
SEGBL,ESSB,ESSP
GMA149B,EGPE,EGPD
AUR606A,EGJB,EGKK
JKH321,EDDP,EVRA
AHO266L,EDDH,ETNL
SQP5102,LOWW,UKBB
AFR11UZ,EHAM,LFPG
AFR161W,LSZH,LFPG
DLH9916,EDDM,EDDN
JTG086,LEMG,EFHK
DLH8WY,EDDM,EDDL
VLG22NJ,LEZL,LEBL
RYR7T,EGKK,EIDW
SAS65P,ESSA,ENGM
MMD400,EKSB,ESSA
AZA1318,LIPE,LIRF
PROVA5,LIMC,LIRF
IBE31EK,LEMD,EGLL
BAW779C,ESSA,EGLL
LRQ195E,LIRA,EGBB
FCK511,EDDS,EDVE
SAS316,ENGM,ENHD
IBS3804,LEMD,LEIB
LOT8760,LSGG,EPWA
BAW960M,EGLL,EDDM
SAS1210,EKYT,EKCH
AHO389D,UUWW,ESTA
DLH2PJ,EDDF,LIMC
IBE3444,LEMD,LFPG
AZA79A,LIRF,EGLL
AZA337,LFML,LIRF
EWG2KV,LSZH,EDDL
AAR795,LOWW,EDDF
LOT8682,BIKF,EPWA
BCS6757,EGGW,LIMC
LOT8601,EPWA,EGLL
AFR6124,LFPG,LFBO
GRL6780,BIKF,EKCH
SCR064,EHAM,EDDL
IFA1154,ESSD,EDDN
BRU852,EGKK,UMMS
SYG895,EBLG,LEBL
WZZ8002,LKPD,LJLJ
JKH32A,EDDH,EKCH
AMC7329,EDDF,LMML
FCK311,LOWW,LOWK
SAS4117,ENBO,ENGM
FRX685,EETN,UUWW
SEMIX,EETN,ESSB
RYR40JT,LPPT,EGSS
DLH9916,EDDN,EDDV
BGA241A,EGNR,LFBO
SAS92R,ENZV,ENBR
SBI1212,UMKK,UUDD
DLH1PH,ESSA,EDDF
SAS375,ENVA,ENGM
ITOPX,LIMC,EGSS
SBI1055,UUDD,UWKD
BHL60C,EGPC,EGPD
NAX548,ENGM,ENZV
LOT8701,EPWA,EGLL
DLH94C,LEMD,EDDF
DCDSO,EDSB,LHBP
UTA375,UUWW,UUYY
JIV9,ESSB,ESGG
AEE6170,LGAV,LOWW
BAW9255,EGKK,EGLL
DLH03K,LEBL,EDDF
BRX50M,ESSB,ESMS
AFL023,ULLI,UUEE
BCS38F,EDDP,LEMD
GMA149C,EGPD,EGPC
KAL540,EDDF,EGLL
NAX939,EKCH,ENGM
XK155DW,LFML,LFKJ
NAX807,ESSA,ENGM
SQP3101,UKBB,LSGG
BND82W,EGPE,EGPD
BRX320A,ESSB,ESTA
SHT3Y,EGCC,EGLL
BRX426V,ESSB,ESSV
ERF9401,EDDP,UUWW
AZA2061,LIMC,LIRF
AEA6079,LEMD,LEPA
CLF438,LFML,EICK
BRU803,UMMS,EYVI
AZA20Y,LIRF,EGLL
AUR607Y,EGKK,EGJB
BAW909U,EDDF,EGLL
DLH981,EIDW,EDDF
SAS1429,ESSA,EKCH
DLH237,LIRF,EDDF
WZZ1BB,EHEH,LHBP
EWG6YX,EDDH,EDDK
DLH9V,LOWW,EDDF
DLH1WY,EKCH,EDDF
SAS319,ENHD,ENGM
SAS39T,ENGM,EKCH
AZA1607,LIRF,LIBD
NAX3J,ENVA,ENGM
WGT7P,EDVE,EDDM
AZA2092,LIRF,LIMC
DLH9917,EDDV,EDDN
DLH3CL,EDDL,EDDM
ABR1MA,EDDH,EDDK
DLH2K,LSGG,EDDF
BAW767V,ENGM,EGLL
BCS943,LYBE,LOWL
SBI1076,UWWW,UUDD
SXD3970,LYBE,EDDS
SRN6937,UKKK,EPWA
DLH31J,LPPT,EDDF
SAS189,ESSA,ESTA
DLH9C,LSZH,EDDF
EWG6173,LEMG,EDDL
VLG901P,LEBL,LKMT
JKH32A,EKCH,EDDP
RYR79UQ,EGSS,EICK
DLH2PN,EDDM,EDDF
DLH8W,EBBR,EDDF
CTN19H,EDDF,LDZA
NAX551,ENZV,ENGM
LOT8742,UUEE,EPWA
MABEU,EGSS,LIME
SAS121,ESSA,ESMS
IBS38RT,LEIB,LEMD
SAS43E,ESSA,ESGG
TVS63J,LKPR,EDDF
DLH7TT,EDDH,EDDF
DIHVQ,LEZL,LEPP
ETI21A,ESSP,ESSB
EWG1WP,EDDL,LOWS
CTN82W,EGLL,LDZA
SHT18E,EGLL,EGPD
AXY0106,UMMS,EGSS
IBE19TR,LEMD,LEBL
AMB1,EDSB,LOWS
NAX538,ENGM,ENZV
KAL9932,LIRF,LIMC
AZA207,EGLL,LIRF
SVR060,ULLI,UUDD
OEFIX,EDDV,EDDM
DLH3F,LFPG,EDDF
WZZ96GP,EGGW,LROP
AFL039,ULLI,UUEE
SOW5,LSGG,LOWS
WZZ517,LHBP,EGGW
BAW461,LEMD,EGLL
ADN53F,LGAV,EDDL
LOT8620,ENBR,EPWA
SBI1016,ULLI,UUDD
DIHAG,EDDL,LDZA
BCS006P,EDDP,LHBP
EWG9032,EDDL,EDDH
JKH321,EVRA,EDDP
DLH2A,EHAM,EDDF
NJE133B,EDDM,EDDH
HFM221P,LPPT,LFPG
SVR080,ULLI,UUDD
BCS6761,LEMD,LPPR
VLG37GQ,LEMH,LEBL
WZZ55WV,LROP,EGKK
VLG22PU,LEBL,LEZL
EWG3T,EDDS,EDDH
TOM956P,EGNX,EGKK
DLH9917,EDDN,EDDS
AZA58Y,LIRF,EGLL
LRQ195E,EGBB,ELLX
SBI1014,ULLI,UUDD
EWG3XU,EDDK,EDDM
ITOPX,EGSS,LIMC
AFL1215,UWWW,UUEE
AOJ78P,LSGG,LOWW
BCS68J,EDDP,LIPE
EWG9JB,LPPT,EDDL
DLH5TW,LIMC,EDDF
ABW382,EDDF,UUEE
BCS1443,EGNX,EHAM
BCS3999,BIKF,EGNX
BAW961L,EDDM,EGLL
NJE771G,EDDM,EDDB
NAX190,ENGM,ENHD
AHO397U,ESTA,ESSA
WZZ8003,LJLJ,LHBP
DCDSO,LHBP,EDDF
EWG6TJ,LPFR,EDDL
SAS1430,EKCH,ESSA
FPO4635,EDDV,LFPG
AZA7UV,LIBD,LIRF
RYR3AW,EGSS,LHBP
WZZ3681,LROP,EGCN
BCS5707,LROP,EDDP
ARL127,LFBO,LFBD
SBI1018,ULLI,UUDD
AMB129,EDDK,EDSB
BOX390,EDDP,EGNX
PROVA5,LIRF,LIEE
AZA1598,LIEE,LIRF
TVS64J,EDDF,LKPR
JKH32A,EDDP,EDDH
BCS3165,ENBR,ENZV
SAS2184,ESTA,ESSA
AZA6RN,LIMC,LIRF
AYY111,EGGP,EGBB
ABR2MA,EDDK,EDDH
AZA1NK,LICJ,LIRF
DLH9917,EDDS,EDDM
IEI2857,LIRF,LIBD
SAS126,ESMS,ESSA
DFC53D,LKPR,LKMT
SAS74T,ESGG,ESSA
BCS7492,EDDP,LIPZ
BCS3849,EFHK,EKCH
WGT7P,EDDM,EDDL
SAS68C,EKCH,ENGM
SWT1275,LYBE,LDZA
KLJ8542,EFHK,EYVI
BCS5781,EVRA,EYVI
SAS019,ESPA,ESSA
NOS3,EGSS,LIMC
NAX543,ENZV,ENGM
TAY4267,LGAV,EBLG
BCS6773,LPPR,EGLL
DIHVQ,LEPP,LEZL
LOT8602,EGLL,EPWA
TAY4018,EYKA,EPWA
SRR6119,LGAV,EDDM
DIBET,LEVC,LSZH
SAS1219,EKCH,EKYT
IBE3445,LFPG,LEMD
STK8K,EIDW,EIKY
AHO9459,BIKF,EGSS
IBE31HV,EGLL,LEMD
BCS7837,LGAV,LZIB
IBS3920,LEMD,LEPA
SAS379,ENVA,ENGM
NJE046U,EDDH,EHAM
TAY915E,EBLG,EHAM
CLF513,LJLJ,EGGD
BCS35P,LIMC,EGLL
VLG13NV,LEAL,LEBL
OSP1,LGKO,LGSM
EWG5P,EDDH,EDDL
BOX581,EDDK,EBBR
N823AM,LGIR,EINN
AFL027,ULLI,UUEE
BCS3789,EETN,EPGD
EWG4EC,LOWS,EDDL
SRR6373,LFBO,LFLL
SAS74M,ENZV,ENGM
TAY4858,LMML,LFLL
MSA784,LIRF,LIEE
BCS917,UKBB,EDDP
IBE2105,LEBL,LEMD
BCS87W,LJLJ,LIMC
TAY4437,EETN,EPKT
THY6431,UMMS,LOWW
CLF438,EICK,EGGD
SRR6645,LPPT,LPPR
TAY4375,EPGD,EDDB
EWG49N,EDDH,EDDS
BCS201P,EDDP,LFLL
NPT01A,EGAA,EGNX
ABW318,EDDF,UUEE
EGL999,LPFR,EDDM
SHT19XG,EGPD,EGLL
BCS3163,ENZV,EKCH
RYR472P,EICK,EGSS
SWT1PM,LPPR,LEMD
MABEU,LIME,EGSS
NPT4786,ENGM,EDDV
PROVA5,LIEE,LIPZ
EWG7AX,EDDM,EDDK
LOT8702,EGLL,EPWA
NAX191,ENHD,ENGM
TAY4251,LJLJ,EDDN
SRR6977,EGAA,EGNX
BCS2877,EGPD,EGNX
SBI2625,UUDD,UNWW
NJE454E,EDDB,EDDM
TAY4097,LHBP,EBLG
THY6201,EGSS,EHBK
SWT5LC,LEVC,LEMD
