Callsign, Origin, Destination,Day
SVR349,UUDD,UHBB,2020-09-01 
KLM887,EHAM,VTBD,2020-09-01 
AFR198,LFPG,RKSI,2020-09-01 
KLM855,EHAM,RKSI,2020-09-01 
BAW244,SAEZ,EGLL,2020-09-01 
DLH506,EDDF,SBGR,2020-09-01 
ICV6731,LIMC,OMDW,2020-09-01 
KLM873,EHAM,VTBS,2020-09-01 
TAM9561,EDDF,SBGR,2020-09-01 
IBE6274,KORD,LEMD,2020-09-01 
AIC112,EGLL,VIDP,2020-09-01 
DLH401,KJFK,EDDF,2020-09-01 
EVA070,EGLL,RCTP,2020-09-01 
SBI8611,UUDD,UHBB,2020-09-01 
AZG266,ELLX,UBBB,2020-09-01 
BAW138,VABB,EGLL,2020-09-01 
BAW57,EGLL,FAGM,2020-09-01 
EDG80,KVNY,EGGW,2020-09-01 
KLM220,CYVR,EHAM,2020-09-01 
ACA872,CYYZ,EDDF,2020-09-01 
AFR655,OMDB,LFPG,2020-09-01 
THA917,EGLL,VTBD,2020-09-01 
MPH6911,EHAM,SBKP,2020-09-01 
SAS944,KORD,EKCH,2020-09-01 
KLM744,SPJC,EHAM,2020-09-01 
ACA878,CYYZ,LSZH,2020-09-01 
AZA60M,KJFK,LIRF,2020-09-01 
ABW138,VHHH,UUDD,2020-09-01 
KLM602,KLAX,EHAM,2020-09-01 
AFR217,VABB,LFPG,2020-09-01 
KLM592,FAOR,EHAM,2020-09-01 
MPH8372,FAOR,EHAM,2020-09-01 
KLM48,KORD,EHAM,2020-09-01 
N148QS,KSFO,EGGW,2020-09-01 
KLM86,CYYZ,EHAM,2020-09-01 
MJF007,KEWR,ULLI,2020-09-01 
THT68,CYVR,LFPG,2020-09-01 
OAE517,KBWI,EINN,2020-09-01 
KLM428,OMDB,EHAM,2020-09-01 
DLH431,KORD,EDDF,2020-09-01 
AFR990,LFPG,FAOR,2020-09-01 
DLH441,KIAH,EDDF,2020-09-01 
BAW245,EGLL,SAEZ,2020-09-01 
KLM872,VIDP,EHAM,2020-09-01 
SAS910,KEWR,EKCH,2020-09-01 
SIA7374,OMSJ,EHAM,2020-09-01 
AFR333,KBOS,LFPG,2020-09-01 
BAW247,EGLL,SBGR,2020-09-01 
ABW140,VHHH,UUDD,2020-09-01 
AFR292,LFPG,RJBB,2020-09-01 
DLH761,VIDP,EDDF,2020-09-01 
DAL46,KJFK,EHAM,2020-09-01 
DLH423,KBOS,EDDF,2020-09-01 
AFR454,LFPG,SBGR,2020-09-01 
TAP9502,KORD,LPPT,2020-09-01 
DAL82,KATL,LFPG,2020-09-01 
ABW130,ZGSZ,UUEE,2020-09-01 
DAL176,KATL,EIDW,2020-09-01 
SBI8613,UUDD,UHBB,2020-09-01 
KLM792,SBGR,EHAM,2020-09-01 
DLH403,KEWR,EDDF,2020-09-01 
ABW169,UUEE,RKSI,2020-09-01 
SIA7973,KLAX,EBBR,2020-09-01 
BAW294,KORD,EGLL,2020-09-01 
DLH755,VOBL,EDDF,2020-09-01 
AFR065,KLAX,LFPG,2020-09-01 
DLH457,KLAX,EDDF,2020-09-01 
DAL72,KATL,EHAM,2020-09-01 
DAL3340,KORD,EDDF,2020-09-01 
DLH471,CYYZ,EDDF,2020-09-01 
AFR351,CYYZ,LFPG,2020-09-01 
DAL262,KJFK,LFPG,2020-09-01 
BAW40F,KJFK,EGLL,2020-09-01 
AFR083,KSFO,LFPG,2020-09-01 
ACA874,CYUL,EDDF,2020-09-01 
KLM642,KJFK,EHAM,2020-09-01 
TAP2553,LPPT,SBGR,2020-09-01 
BAW66,KPHL,EGLL,2020-09-01 
FIN6,KJFK,EFHK,2020-09-01 
ABW9503,VHHH,UUEE,2020-09-01 
DAL134,KDTW,EHAM,2020-09-01 
KLM672,CYUL,EHAM,2020-09-01 
DAL98,KDTW,LFPG,2020-09-01 
BAW2232,TXKF,EGKK,2020-09-01 
DAL1,KJFK,EGLL,2020-09-01 
AFR347,CYUL,LFPG,2020-09-01 
ACA870,CYUL,LFPG,2020-09-01 
AFR007,KJFK,LFPG,2020-09-01 
ETD902,KORD,EDDF,2020-09-01 
BOX581,VHHH,EDDK,2020-09-01 
DAL258,KBOS,EHAM,2020-09-01 
OEHUB,KTYS,EDVK,2020-09-01 
PRFTR,LPPT,SBGR,2020-09-01 
AFR099,KMIA,LFPG,2020-09-01 
N900J,KPMP,EDDM,2020-09-01 
TAP2480,KIAD,LPPT,2020-09-01 
DLH459,KSFO,EDDM,2020-09-01 
AFR689,KATL,LFPG,2020-09-01 
AZG280,UBBB,LOWW,2020-09-01 
BAW14K,KJFK,EGLL,2020-09-01 
SAY9308,EDFH,UBBB,2020-09-01 
BAW116,KJFK,EGLL,2020-09-01 
KZR903,UATG,EHAM,2020-09-01 
BAW92W,KDFW,EGLL,2020-09-01 
SBI2606,UNEE,UUDD,2020-09-01 
TAP262A,KEWR,LPPT,2020-09-01 
SVR012,UNTT,UUDD,2020-09-01 
BAW34N,KMIA,EGLL,2020-09-01 
DLH475,CYUL,EDDM,2020-09-01 
ACA848,CYYZ,EGLL,2020-09-01 
TAP218,KBOS,LPPT,2020-09-01 
TAP254,CYUL,LPPT,2020-09-01 
TAP2237,KBOS,LPPT,2020-09-01 
PBD446,UNEE,UUWW,2020-09-01 
AJT964,EGNX,KJFK,2020-09-01 
BAW226,KATL,EGLL,2020-09-01 
MPH7762,KMIA,EHAM,2020-09-01 
AAR587,KJFK,EBBR,2020-09-01 
AFL1451,UNEE,UUEE,2020-09-01 
ACA854,CYVR,EGLL,2020-09-01 
N650VC,KRSW,LIMC,2020-09-01 
TSC308,CYYZ,LIRF,2020-09-01 
SBI2614,UNTT,UUDD,2020-09-01 
SAS936,KSFO,EKCH,2020-09-01 
KLM868,RJBB,EHAM,2020-09-01 
BAW51B,KBOS,EGLL,2020-09-01 
AFL1531,UNTT,UUEE,2020-09-01 
BCS966,EDDP,KJFK,2020-09-01 
WJA1,CYYC,EGKK,2020-09-01 
BAW98,CYYZ,EGLL,2020-09-01 
BAW24R,KORD,EGLL,2020-09-01 
DLH4C,KORD,EDDM,2020-09-01 
IBE6118,KMIA,LEMD,2020-09-01 
TSC110,CYUL,LFPG,2020-09-01 
DAL32,KATL,EGLL,2020-09-01 
KLM644,KJFK,EHAM,2020-09-01 
ICE761,EBLG,KBOS,2020-09-01 
VPCCN,VHHH,EFHK,2020-09-01 
BAW3C,KIAD,EGLL,2020-09-01 
CSN483,KLAX,EGSS,2020-09-02 
AFR349,CYUL,LFPG,2020-09-01 
LOT46,CYYZ,EPWA,2020-09-01 
BAW6B,KSFO,EGLL,2020-09-01 
LOT10M,KORD,EPKK,2020-09-01 
LOT2AH,KJFK,EPWA,2020-09-01 
WGN0188,KDOV,EBLG,2020-09-01 
KLM168,KATL,EHAM,2020-09-01 
TAM8064,SBGR,LEMD,2020-09-01 
TAM8070,SBGR,EDDF,2020-09-01 
AFL271,VTBS,UUEE,2020-09-01 
AFL002,UUEE,ULLP,2020-09-01 
ABD702,EDFH,KSPA,2020-09-01 
VJT878,KLAX,EIDW,2020-09-01 
HRT336,CYYZ,EGSS,2020-09-01 
ETD37A,OMAA,EGCC,2020-09-01 
AFR011,KJFK,LFPG,2020-09-01 
AFL1343,UUDL,UUEE,2020-09-01 
CKS396,EDDP,KCVG,2020-09-01 
ETD47K,OMAA,LFPG,2020-09-01 
SVR350,UHBB,UUDD,2020-09-01 
ETD7,OMAA,EDDF,2020-09-01 
MEDVC4B,KACY,EDDK,2020-09-01 
AUL519,ULMM,ULLP,2020-09-01 
VJT570,LGAV,OMDW,2020-09-01 
ETD26N,OMAA,LIMC,2020-09-01 
SOO098,EDDP,VHHH,2020-09-01 
BOX514,EDDP,OMDB,2020-09-01 
ABW204,KORD,UUEE,2020-09-01 
MAC461,GMMN,LIPE,2020-09-01 
BOX592,EDDP,VIDP,2020-09-01 
MEA217,OLBA,EDDF,2020-09-01 
BOX518,EDDP,OBBI,2020-09-01 
RA10208,UUWW,ULLP,2020-09-01 
BAW268,KLAX,EGLL,2020-09-01 
SDM6233,ULLI,UWWE,2020-09-01 
ETH500,EIDW,KIAD,2020-09-01 
SBI3066,UHBB,UUDD,2020-09-01 
ETH552,EIDW,CYYZ,2020-09-01 
FRH521,EBLG,KJFK,2020-09-01 
DHK541,EBBR,OBBI,2020-09-01 
RWZ601,ULLI,UKFW,2020-09-01 
MEA211,OLBA,LFPG,2020-09-01 
BOX530,EDDP,WSSS,2020-09-01 
BOX330,EGNX,KLAX,2020-09-01 
RCH503,LEJR,OTBH,2020-09-01 
MEA201,OLBA,EGLL,2020-09-01 
FDB15Z,OMDB,UKBB,2020-09-01 
ATG6616,VGTJ,LEZG,2020-09-01 
AFR18ZM,LFPG,GMMN,2020-09-01 
N878SC,EGGW,TJSJ,2020-09-01 
MAC357,GMMN,LFBO,2020-09-01 
BOX580,EDDP,RKSI,2020-09-01 
SVR043,UUDD,UKFW,2020-09-01 
MAC471T,GMMN,LIPZ,2020-09-01 
SBI2005,UUDD,UKFW,2020-09-01 
AFR429,SKBO,LFPG,2020-09-01 
AUL531,ULLI,UWWE,2020-09-01 
NWS123,UUEE,UKFW,2020-09-01 
KGK4810,UMMR,UMMG,2020-09-01 
SVR2791,UUDD,UKFW,2020-09-01 
AFL1620,UUEE,UKFW,2020-09-01 
SDM5519,UUEE,UKFW,2020-09-01 
N9527E,OMDW,EGSS,2020-09-01 
VJT938,EFHK,KATL,2020-09-01 
SBI3064,UHBB,UUDD,2020-09-01 
AFL1208,UUEE,UWWE,2020-09-01 
BOX531,VOBL,EDDP,2020-09-01 
GES381L,LEMD,GMMY,2020-09-01 
DAH1508,DAAG,LFPG,2020-09-01 
KLM743,EHAM,SPJC,2020-09-01 
SVR575,UUDD,UKFW,2020-09-01 
LUK9695,UUBW,UUBC,2020-09-01 
WGN0922,EBBR,KMIA,2020-09-01 
BOX480,EDDF,CYYZ,2020-09-01 
SVR045,UUDD,UKFW,2020-09-01 
RWZ315,UUDD,UKFW,2020-09-01 
BOX593,VIDP,EDDP,2020-09-01 
ETD12,EGLL,OMAA,2020-09-01 
MPH6121,EHAM,KMIA,2020-09-01 
GFA2003,OBBI,EGLL,2020-09-01 
ABW209,RKSI,EBLG,2020-09-02 
AZA602,LIRF,KJFK,2020-09-01 
MAC462,LIPE,GMMN,2020-09-01 
RAM2984,GMMN,LEMG,2020-09-01 
BOX513,OMDB,EDDP,2020-09-01 
KLM601,EHAM,KLAX,2020-09-01 
AFL1276,UUEE,UWKG,2020-09-01 
ACA873,EDDF,CYYZ,2020-09-01 
ACA875,EDDF,CYUL,2020-09-01 
BAW54,FAOR,EGLL,2020-09-01 
KLM791,EHAM,SBGR,2020-09-01 
AIC121,VIDP,EDDF,2020-09-01 
DAL259,EHAM,KBOS,2020-09-01 
KLM591,EHAM,FAOR,2020-09-01 
SIA7373,EHAM,OMSJ,2020-09-01 
N152QS,LGAV,KBOS,2020-09-01 
DAL83,LFPG,KATL,2020-09-01 
DAL3341,EDDF,KORD,2020-09-01 
DAL135,EHAM,KDTW,2020-09-01 
AFR066,LFPG,KLAX,2020-09-01 
AFR226,LFPG,VIDP,2020-09-01 
DLH490,EDDF,KSEA,2020-09-01 
AFL1622,UUEE,UKFW,2020-09-01 
N500J,EGHH,CYUL,2020-09-01 
DAL263,LFPG,KJFK,2020-09-01 
AZA55C,LIRF,KBOS,2020-09-01 
DLH430,EDDF,KORD,2020-09-01 
DLH456,EDDF,KLAX,2020-09-01 
AFR194,LFPG,VOBL,2020-09-01 
BAH4,OBKH,EDDM,2020-09-01 
ABG9954,VHHH,UUWW,2020-09-01 
SIA323,EHAM,WSSS,2020-09-01 
DAL97,LFPG,KDTW,2020-09-01 
DAL2,EGLL,KJFK,2020-09-01 
MUSIK,LSZH,KTEB,2020-09-01 
DAL47,EHAM,KJFK,2020-09-01 
CAL074,EHAM,RCTP,2020-09-01 
SBI8614,UHBB,UUDD,2020-09-01 
BAW143,EGLL,VIDP,2020-09-01 
KLM31,EHAM,CYYZ,2020-09-01 
MSR797,HECA,LOWW,2020-09-01 
SIA345,LSZH,WSSS,2020-09-01 
BAW139,EGLL,VABB,2020-09-01 
AFR189T,GMMN,LFPG,2020-09-01 
BOX519,VHHH,EDDP,2020-09-01 
AAR588,EBBR,RKSI,2020-09-01 
MAC472M,LIPZ,GMMN,2020-09-01 
AFL1648,UUEE,UKFW,2020-09-01 
ACP2601,HECA,EGCN,2020-09-01 
NWS523,UUEE,UKFW,2020-09-01 
MEA218,EDDF,OLBA,2020-09-01 
SBI3062,UHBB,UUDD,2020-09-01 
AFR46RE,LFPG,GMME,2020-09-01 
BRU781,UMMS,OLBA,2020-09-01 
ABW939,UUEE,ZGSZ,2020-09-01 
BAW175,EGLL,KJFK,2020-09-01 
KLM877,EHAM,VABB,2020-09-01 
RA85686,ULLI,UUMU,2020-09-01 
THT67,LFPG,CYVR,2020-09-01 
DLH762,EDDM,VIDP,2020-09-01 
DAH1509,LFPG,DAAG,2020-09-01 
ETD89G,OMAA,EGLL,2020-09-01 
DLH452,EDDM,KHHR,2020-09-01 
SIA317,EGLL,WSSS,2020-09-01 
RAM2985,LEMG,GMMN,2020-09-01 
A7AAH,OTBD,UMMS,2020-09-01 
BAW2155,EGKK,TBPB,2020-09-01 
PHDAM,LIMJ,HEEM,2020-09-01 
KLM611,EHAM,KORD,2020-09-01 
CPA3510,LFBO,VHHH,2020-09-01 
BAW173,EGLL,KJFK,2020-09-01 
KAL542,ENGM,RKSI,2020-09-01 
ICV6752,ELLX,OKBK,2020-09-01 
DLH418,EDDF,KIAD,2020-09-01 
ACA879,LSZH,CYYZ,2020-09-01 
KLM267,EHAM,KIAD,2020-09-01 
MANTA,OTBD,UUWW,2020-09-01 
ABW9503,UUEE,KCVG,2020-09-01 
N141QS,EGGP,KBOS,2020-09-01 
BOX393,KCVG,EDDP,2020-09-01 
CPA252,EGLL,VHHH,2020-09-01 
BAW11M,EGLL,KSFO,2020-09-01 
KLM641,EHAM,KJFK,2020-09-01 
AFR1384,LFPG,DAAG,2020-09-01 
LUK9697,UUBW,UUDL,2020-09-01 
DLH756,EDDF,VABB,2020-09-01 
RAM2764,GMMN,LFPG,2020-09-01 
AFL102,UUEE,KJFK,2020-09-01 
KLM871,EHAM,VIDP,2020-09-01 
AFR6738,LFPG,KORD,2020-09-01 
DLH492,EDDF,CYVR,2020-09-01 
AFR165,VTBS,LFPG,2020-09-01 
DLH1317,DAAG,EDDF,2020-09-01 
TSC309,LIRF,CYYZ,2020-09-01 
DLH7KV,EDDF,KBOS,2020-09-01 
DLH402,EDDF,KEWR,2020-09-01 
TSC601,LFRS,CYUL,2020-09-01 
DLH470,EDDF,CYYZ,2020-09-01 
ANA204,EDDF,RJTT,2020-09-01 
TSC111,LFPG,CYUL,2020-09-01 
MEA212,LFPG,OLBA,2020-09-01 
MAC481Z,GMMN,LIMZ,2020-09-01 
AFR15XJ,LFPG,GMMN,2020-09-01 
AFR688,LFPG,KATL,2020-09-01 
AFR054,LFPG,KIAD,2020-09-01 
ACA855,EGLL,CYVR,2020-09-01 
SAS909,EKCH,KEWR,2020-09-01 
FDB4WN,UKBB,OMDB,2020-09-01 
BAW35,EGLL,VOMM,2020-09-01 
AFL1624,UUEE,UKFG,2020-09-01 
DAL31,EGLL,KATL,2020-09-01 
AFR356,LFPG,CYYZ,2020-09-01 
BAW31F,EGLL,KDFW,2020-09-01 
SOO097,KLAX,EDDP,2020-09-01 
KLM874,WMKK,EHAM,2020-09-02 
AFR006,LFPG,KJFK,2020-09-01 
JDI20B,EDDF,OEDF,2020-09-01 
ETD15R,EGLL,OMAM,2020-09-01 
ETD57C,LFPG,OMAM,2020-09-01 
BCS938,LFPG,GMMN,2020-09-01 
WJA2,EGKK,CYYC,2020-09-01 
ETD43U,EGCC,OMAM,2020-09-01 
KLM677,EHAM,CYYC,2020-09-01 
BAW207,EGLL,KMIA,2020-09-01 
NOS011,ORMM,LIRF,2020-09-01 
SIA7973,EBBR,VABB,2020-09-01 
IFA4116,KEWR,EDDN,2020-09-01 
BCS971,KJFK,EGNX,2020-09-01 
KLM427,EHAM,OMDB,2020-09-01 
ICV8722,VHHH,LIMC,2020-09-02 
ACA871,LFPG,CYUL,2020-09-01 
BAW119,EGLL,VOBL,2020-09-01 
N111QS,EBBR,KEWR,2020-09-01 
ACA849,EGLL,CYYZ,2020-09-01 
DHK542,OBBI,EDDP,2020-09-01 
AFR12CP,GMME,LFPG,2020-09-01 
61732,ULOO,UUMU,2020-09-01 
OAE600,KIAD,LROP,2020-09-01 
CMB0188,EBLG,OTBH,2020-09-01 
MSR786,EDDF,HEAZ,2020-09-01 
DLH2C,EDDM,KORD,2020-09-01 
AFR342,LFPG,CYUL,2020-09-01 
ABX984,EGNX,KORD,2020-09-01 
FIN141,EFHK,VTBD,2020-09-01 
DLH412,EDDM,KEWR,2020-09-01 
JAL48,EFHK,RJTT,2020-09-01 
MSR778,EGLL,HEAZ,2020-09-01 
FIN41,EFHK,RKSI,2020-09-01 
ETH3640,ENGM,RKSI,2020-09-02 
AFR010,LFPG,KJFK,2020-09-01 
BAW33K,EGLL,KJFK,2020-09-01 
ABX983,KORD,EGNX,2020-09-01 
LOT9WB,EPKK,KORD,2020-09-02 
IBE6117,LEMD,KMIA,2020-09-01 
DLH458,EDDM,KSFO,2020-09-02 
AFR291,RJBB,LFPG,2020-09-02 
IBE6253,LEMD,KJFK,2020-09-01 
MAC457R,GMMN,LIME,2020-09-01 
AFR1385,DAAG,LFPG,2020-09-01 
AFR1389,DAOO,LFPG,2020-09-01 
RAM2780,GMME,LFPG,2020-09-01 
ICE750,KBOS,EBLG,2020-09-02 
TAY010,EBLG,KJFK,2020-09-01 
KLM166,EHAM,KATL,2020-09-01 
LOT26,EPWA,KJFK,2020-09-01 
BAW32,VHHH,EGLL,2020-09-02 
KAL530,EDDF,RKSI,2020-09-02 
BAW297,EGLL,KORD,2020-09-01 
BRU782,OLBA,UMMS,2020-09-01 
BAH4,EDDM,OBKH,2020-09-01 
SVR299,UUDD,UHBB,2020-09-02 
BAW269,EGLL,KLAX,2020-09-02 
PBD547,ULLP,UWKD,2020-09-01 
GES381L,GMME,LEMD,2020-09-01 
BAW9,EGLL,VTBD,2020-09-02 
CAL061,RCTP,EDDF,2020-09-02 
MAC482,LIMZ,GMMN,2020-09-01 
SIA322,WSSS,EGLL,2020-09-02 
KLM643,EHAM,KJFK,2020-09-01 
ETD914,EHAM,OMAF,2020-09-01 
RAM2765,LFPG,GMMN,2020-09-01 
MJE272,OBBI,LEMD,2020-09-01 
KLM856,RKSI,EHAM,2020-09-02 
IBE6650,SPJC,LEMD,2020-09-02 
KLM836,WSSS,EHAM,2020-09-02 
CPA251,VHHH,EGLL,2020-09-02 
SIA26,WSSS,EDDF,2020-09-02 
KLM888,VTBS,EHAM,2020-09-02 
SIA324,WSSS,EHAM,2020-09-02 
ABD5310,FAOR,EBLG,2020-09-02 
MSR706,LIMC,HEAZ,2020-09-01 
BAW293,EGLL,KIAD,2020-09-01 
TEU8,EINN,KBOS,2020-09-01 
BCS933,GMTT,LEZL,2020-09-01 
OAE519,EINN,KBWI,2020-09-01 
AFL212,UUEE,VHHH,2020-09-02 
RZO225,LPPD,KBOS,2020-09-01 
CAL073,RCTP,EHAM,2020-09-02 
BAY201,UKBB,OLBA,2020-09-01 
SIA336,WSSS,LFPG,2020-09-02 
AFR15KK,GMMN,LFPG,2020-09-01 
AFR229,SAEZ,LFPG,2020-09-02 
KLM876,VTBS,EHAM,2020-09-02 
FRH522,KJFK,EBLG,2020-09-01 
AFR193,RKSI,LFPG,2020-09-02 
HLE02,EGPE,XPLO,2020-09-01 
BCS939,GMMN,LFPG,2020-09-01 
CPA255,VHHH,EGLL,2020-09-02 
SAM424,EINN,KADW,2020-09-02 
BAW50G,EGLL,KBOS,2020-09-01 
MAC318X,LFST,GMFU,2020-09-01 
AFR074,LFPG,CYVR,2020-09-02 
CAO1039,RJBB,EHAM,2020-09-02 
CPA250,EGLL,VHHH,2020-09-02 
BAW99,EGLL,CYYZ,2020-09-02 
SBI3061,UUDD,UHBB,2020-09-02 
AFR995,FAOR,LFPG,2020-09-02 
SIA346,WSSS,LSZH,2020-09-02 
KLM748,SKBO,EHAM,2020-09-02 
MSC804,LIMC,HEAZ,2020-09-01 
KAL541,RKSI,LOWW,2020-09-02 
HLE02,XPLO,EGPE,2020-09-01 
MAC372,LEBL,GMFF,2020-09-01 
AAR796,EDDF,RKSI,2020-09-02 
HZNSA,KCLE,EINN,2020-09-02 
BAW31,EGLL,VHHH,2020-09-02 
KAL8592,EDDF,RKSI,2020-09-02 
A7AAH,UMMS,OTBD,2020-09-01 
JAL44,EGLL,RJTT,2020-09-02 
KLM875,EHAM,VTBS,2020-09-02 
IBE6314,MROC,LEMD,2020-09-02 
BAW246,SBGR,EGLL,2020-09-02 
AFR457,SBGR,LFPG,2020-09-02 
MAC458Y,LIME,GMMN,2020-09-01 
SVR349,UUDD,UHBB,2020-09-02 
TAP207A,LPPT,KEWR,2020-09-02 
VPCJH,VHHH,EDDS,2020-09-02 
IBE6740,SKMA,LEMD,2020-09-02 
TAP217B,LPPT,KBOS,2020-09-02 
BOX691,VTBS,EDDF,2020-09-02 
BOX331,KLAX,EDDP,2020-09-02 
DUB1,GMME,LPFR,2020-09-01 
KLM873,EHAM,VTBS,2020-09-02 
TAP253,LPPT,CYUL,2020-09-02 
KLM835,EHAM,WSSS,2020-09-02 
AIC120,EDDF,VIDP,2020-09-02 
AFR256,LFPG,WSSS,2020-09-02 
KLM887,EHAM,VTBS,2020-09-02 
KLM282,KSFO,EHAM,2020-09-02 
RAM2781,LFPG,GMME,2020-09-01 
AFR225,VIDP,LFPG,2020-09-02 
KLM103,EHAM,FACT,2020-09-02 
DLH763,VIDP,EDDM,2020-09-02 
AFL1216,UUEE,UWWE,2020-09-01 
BAW244,SAEZ,EGLL,2020-09-02 
SBI2605,UUDD,UNEE,2020-09-01 
SVR011,UUDD,UNTT,2020-09-01 
KAL926,EHAM,RKSI,2020-09-02 
KLM880,VOBL,EHAM,2020-09-02 
SBI2613,UUDD,UNTT,2020-09-01 
MAC358W,LFBO,GMMN,2020-09-01 
KAR1130,UUEE,UWWE,2020-09-01 
AFL1450,UUEE,UNEE,2020-09-01 
AIC112,EGLL,VIDP,2020-09-02 
AFL1530,UUEE,UNTT,2020-09-01 
BAY202,OLBA,UKBB,2020-09-01 
PBD445,UUWW,UNEE,2020-09-01 
CAO1041,RCTP,EDDF,2020-09-02 
DAL142,KSEA,EHAM,2020-09-02 
BAW138,VABB,EGLL,2020-09-02 
BAW142,VIDP,EGLL,2020-09-02 
KLM592,FAOR,EHAM,2020-09-02 
KLM878,VABB,EHAM,2020-09-02 
KLM602,KLAX,EHAM,2020-09-02 
BAW15,EGLL,WSSS,2020-09-02 
BAW109,EGLL,OMDB,2020-09-02 
ACA872,CYYZ,EDDF,2020-09-02 
MPH8321,EHAM,FAOR,2020-09-02 
TAM8085,EGLL,SBGR,2020-09-02 
SBI1079,UUDD,UWWE,2020-09-01 
KLM86,CYYZ,EHAM,2020-09-02 
KLM428,OMDB,EHAM,2020-09-02 
VTI015,VIDP,EGLL,2020-09-02 
GFA2006,EGLL,OBBI,2020-09-02 
ABW238,VHHH,UUEE,2020-09-02 
BOX575,RKSI,EDDP,2020-09-02 
KLM48,KORD,EHAM,2020-09-02 
DLH491,KSEA,EDDF,2020-09-02 
KLM744,SPJC,EHAM,2020-09-02 
DLH431,KORD,EDDF,2020-09-02 
AFR191,VOBL,LFPG,2020-09-02 
DAL46,KJFK,EHAM,2020-09-02 
TAM8133,LPPT,SBGR,2020-09-02 
AZA60M,KJFK,LIRF,2020-09-02 
TAP082,SBGR,LPPT,2020-09-02 
KAL9592,LEMD,RKSI,2020-09-02 
EAU39S,OMDW,LSGG,2020-09-02 
DLH507,SBGR,EDDF,2020-09-02 
SAS910,KEWR,EKCH,2020-09-02 
BAW57,EGLL,FAGM,2020-09-02 
BAW247,EGLL,SBGR,2020-09-02 
KLM872,VIDP,EHAM,2020-09-02 
DAL82,KATL,LFPG,2020-09-02 
DAL72,KATL,EHAM,2020-09-02 
DLH423,KBOS,EDDF,2020-09-02 
KLM792,SBGR,EHAM,2020-09-02 
ACA7236,CYUL,LEMD,2020-09-02 
KLM618,KBOS,EHAM,2020-09-02 
DLH457,KLAX,EDDF,2020-09-02 
ABW940,ZGSZ,UUDD,2020-09-02 
DLH403,KEWR,EDDF,2020-09-02 
DLH757,VABB,EDDF,2020-09-02 
AFR065,KLAX,LFPG,2020-09-02 
RWD700,OMDB,EBBR,2020-09-02 
ACA874,CYUL,EDDF,2020-09-02 
GFA017,OBBI,EDDF,2020-09-02 
DLH419,KIAD,EDDF,2020-09-02 
AFR351,CYYZ,LFPG,2020-09-02 
AZU8751,LPPT,SBKP,2020-09-02 
DLH471,CYYZ,EDDF,2020-09-02 
MAGIK,KITH,EGGW,2020-09-02 
BAW40F,KJFK,EGLL,2020-09-02 
TAP087,LPPT,SBGR,2020-09-02 
DAL14,KATL,EDDF,2020-09-02 
DAL134,KDTW,EHAM,2020-09-02 
GFA019,OBBI,LFPG,2020-09-02 
DAL262,KJFK,LFPG,2020-09-02 
