Callsign, Origin, Destination
NPT01D,EGNX,EGAA
NPT4618,EDDV,EBLG
ABW915,UUDD,LFPG
ACA870,CYUL,LFPG
OKBYD,LKTB,LKPR
BCS65U,EBBR,EKCH
BCS7120,EBBR,LIMC
BAW208,KMIA,EGLL
BCS364,EGNX,EBBR
BOX481,KLAX,EDDF
KAL9509,RKSI,UUEE
DLH719,RKSI,EDDM
ABX964,EGNX,KJFK
BOX111,EGNX,EDDP
ACA854,CYVR,EGLL
BCS195,EDDK,EDDP
KAL539,RKSI,EDDF
BCS5202,EBBR,LHBP
BCCS31L,EHAM,EGNX
BCS41E,EBBR,LEMD
BCS966,EDDP,KJFK
BCS114,EDDP,EGNX
GTI8010,KORD,EHAM
ABW2101,EDDP,EHAM
BCS2696,EBBR,EGGW
MSA9792,LICC,LIRF
BCS8048,EBBR,LEBL
SRR6374,EDDK,LFLL
BCS2213,EGGW,EDDP
SRR6566,EDDK,EGNX
ABW237,UUEE,VHHH
BAW98,CYYZ,EGLL
SBI2504,UNNT,UUDD
BAW138,VABB,EGLL
ETH3721,VHHH,EHBK
BCS55D,EDDP,EBBR
FPO775,LFML,LFKJ
BAW51B,KBOS,EGLL
AWC2D,EGAA,EGSS
SRR6646,EDDK,LPPR
FPO4634,LFPG,EDDV
OTF924P,LGAV,EINN
BCS90Y,EDDP,LFPG
SDM6232,UWWW,ULLP
BCS8930,EGNX,LEMD
BCS62B,EDDP,EGGW
SRR6498,EDDK,LIME
BCS23D,EDDP,EGSS
ABW305,ZGSZ,EDDP
BCS31M,EDDP,LEBL
OTF922P,LGAV,EINN
BCS7930,EDDP,LIMC
TUI4Y,EDDV,LGIR
SRN6912,EDDK,EYKA
BAW24R,KORD,EGLL
BCS20A,EDDP,EKCH
N805DB,KYIP,EINN
SRR6228,EDDK,EDDB
ABR7BN,LFPG,EINN
SRR6118,EDDK,EDDM
NPT4632,EBLG,ESGG
BCS21G,EDDP,EHAM
IBE6586,SKBO,LEMD
TAY4094,EBLG,LIPE
SWT1276,EDDK,LDZA
BCS73B,EDDP,EDDK
TAY4387,EBLG,EDDM
ABR3KT,LFPG,EDDS
BCS10T,EDDP,LEMD
ABR2RG,LFPG,LKPR
LOT1004,KORD,EPWA
TAY4975,EBLG,LIRA
SVR9861,UUDD,UWWW
BCS68J,EDDP,LIPE
BAW3C,KIAD,EGLL
CCM950,LFKJ,LFBO
SWT101,LEMD,LEPA
BCS5102,EDDP,EPGD
NPT4685,EBLG,EDDV
JAL43,RJTT,EGLL
TAY4029,EBLG,EIDW
SBI3062,UHBB,UUDD
FAH7620,EBBR,LIPE
BCS7836,EDDP,LGAV
TAY4868,EBLG,LOWW
BCS28P,EDDP,LFRS
OKAOA,LKPR,ULLP
DHK280,EDDP,EBBR
TVS1VW,LKTB,LGIR
SRR3612,EDDP,EFHK
TAY4216,EBLG,LEBL
BTI35G,EYVI,EVRA
BCS128,EDDP,EDDF
BAW6B,KSFO,EGLL
BRU848,UKKK,UMMS
NPT4769,EBLG,EFHK
TAM8064,SBGR,LEMD
BCS26N,EDDP,EDDM
TAY4149,EBLG,LIPZ
BCS29Q,EDDP,EDDF
BCS5446,EDDP,EPWA
TAM8084,SBGR,EGLL
KAL9575,VIDP,LOWW
BTI36V,EETN,EVRA
SWT1JB,LFPG,LFBO
WZZ3159,LROP,LIPZ
TAY4583,EBLG,ESMS
EAK5126,UAAA,LIMJ
TUP952,EDDP,UUEE
TAY4012,EBLG,EGNX
BCS67R,EDDP,LIME
AFL033,ULLI,UUEE
DIPCG,EDDV,EDDH
WZZ1656,EVRA,LIBD
BAW118,VOBL,EGLL
BCS7492,EDDP,LIPZ
BCS3844,EDDP,EKBI
ANA215,RJTT,LFPG
WZZ801,LHBP,EPWA
TAY4017,EBLG,EPWA
BCS50Q,EDDP,LZIB
AFL1307,UNNT,UUEE
BCS4982,EDDP,LSGG
WZZ6373,LROP,ESKN
BCS5916,EDDP,EPKT
BCS5132,EDDP,LHBP
BCS18D,EDDP,EYVI
TVS3CE,LKPR,LGIR
HBDGE,LFLS,LSGG
ARG1132,SAEZ,LEMD
OAL31H,LGIR,LGAV
TAY4346,EBLG,LFBO
BCS7078,EDDP,LIRA
WZZ4623,LROP,ENTO
ABR1624,LIRF,EGMC
AAR541,RKSI,EDDF
TAY4042,EBLG,EDDB
BCS4026,EDDP,LOWL
UTA380,UUYY,UUWW
KAR9111,EVRA,UUEE
EAV32D,UUWW,LSGG
BCS916,EDDP,UKBB
WZZ6293,UKKK,EPKK
NPT4679,EBLG,LROP
BCS7860,EDDP,LIRP
CXI2222,EDDV,LEPA
BCS4214,EDDP,EDDS
SRR6316,LFPG,LFRN
BAW192,KDFW,EGLL
TAY4958,EBLG,LPPR
WZZ1568,UKKK,EPWA
BCS5572,EDDP,LKMT
TAY4365,EBLG,LGAV
ABR042P,LFPG,LEMD
EAU61N,UUWW,EVRA
WZZ6692,LROP,LFOB
BCS908,EDDP,LBSF
AFL213,VHHH,UUEE
LNX55C,EGSS,LEMD
WZZ82,LROP,LIME
BCS2130,EGGW,EGNX
WZZ5GJ,EYVI,LFMD
RBA3,WBSB,EGLL
SPMXI,EPWA,EPPO
ABR1441,EDDK,LIMC
CGF3848,EKCH,EFHK
MABEU,LGAV,EGSS
SRR6978,EGNX,EGAA
FPO4634,EDDV,EDDB
DIPCG,EDDH,EDDF
BCS95W,EBBR,LFBD
MMD6878,EKBI,EKCH
9HOST,LOWW,LEMG
RYR4568,EPMO,LIEE
BCS3264,EKCH,ESGG
BCS2882,EGNX,EIDW
BCS27L,EGNX,EGPH
RYR6XK,LEBL,LGAV
TAY4023,EDDE,EPKT
ABR1738,LEBL,EGMC
RYR5337,EYVI,LGSA
BEL1CJ,EBBR,LGIR
ABF3B,EFHK,ESOE
JSY302D,LDZA,EHAM
ABR1361,EGNX,LEMD
EWG6900,EDDK,EDDL
BEL4GP,EBBR,LEMG
BEL7ZQ,EBBR,LEPA
BCS4852,EDDP,LJLJ
JFA48L,ELLX,LOWW
SNM571,LIRA,LIML
WZZ14,LHBP,EDLW
KAL937,RKSI,LOWW
AFL2416,UUEE,LIMC
WZZ8525,EPWA,EGPH
WZZ1CD,EPKK,EGGW
RYR1242,LGAV,LHBP
LGL601,ELLX,LEPA
BCS2406,EGNX,EGAA
BOX592,EDDP,VIDP
WGN0188,KDOV,EBLG
TAY4387,EDDM,EVRA
BLA3VD,LROP,EDDK
ENT75GF,EPWA,LGIR
WZZ1DE,LHBP,LEBL
CCM770C,LFKJ,LFPO
WZZ6270,EPWR,UKKK
DLH1490,EDDF,UKBB
AZO438,ULOO,UUWW
MPH6912,KMIA,EHAM
SRR6498,LIME,LIPE
SRR6118,EDDM,LGAV
WZZ8838,EPWA,EGGW
WZZ3DT,LHBP,EBCI
ABW210,EHAM,UUEE
BTI3K1,EYVI,EETN
SAS73A,ENGM,EKCH
WZZ6769,UKLL,EDDB
LGL3769,ELLX,LPPR
WZZ576,LHBP,EDDB
DLH62K,LEMD,EDDF
ABR3KT,EDDS,EPKT
TAY4096,EDDN,LHBP
WZZ2700,LROP,LIRA
CWY08F,EGAA,EGSS
WZZ1124,LBSF,LZIB
SAS1758,EPGD,EKCH
WZZ208,LOWW,LEMG
PBD204,ULLI,UUWW
RYR2JT,EDDF,EIDW
TRA27K,EHAM,LPPR
MDI08,EGNV,EGGW
WZZ19AC,EPKT,EDLW
WZZ141A,EPGD,ENZV
JAF5CD,EBBR,LEMG
SRR6382,LFML,LFBD
RYR6341,LEBL,LIRF
MEDVC4B,OERY,EDDF
RYR61TX,LOWW,LEBL
EJU17XD,LFPO,LPFR
SAS1415,ESSA,EKCH
LZB461,LBSF,EHAM
BCS9614,EDDF,LDZA
NPT4632,ESGG,EKBI
OAL352,LGAV,LGSR
KAL923,RKSI,UUEE
WZZ102,LHBP,EGGW
SRR6402,LIME,LIPY
SOO098,EDDP,VHHH
RYR64,EPGD,EDFH
RYR1198,LIRA,LGAV
AZA8011,LIRF,LIMC
EWG8MF,EDDH,LEPA
SAS4637,ENGM,LGAV
SRR6374,LFLL,LFBO
EWG8FZ,EDLW,EDDM
EWG8RH,EDDS,LPPT
CTN456,LDZA,EBBR
RYR5993,LEMD,EGSS
RYR9DM,EDFH,LEMG
EWG7170,EDDH,EDDM
WZZ5438,LOWW,LEMD
WZZ8VY,EPWA,LHBP
EVA069,RCTP,EGLL
RYR8ZJ,EYKA,EGGW
BTI43N,EETN,EHAM
RYR7AX,EPGD,LMML
RYR3V,EDDB,LEBL
RYR6UF,EDDK,EGCC
DLH809,ESSA,EDDF
RYR67RQ,LIME,LICA
DLH1UP,ENGM,EDDF
DLA8KX,LIPE,EDDM
DLH880,EDDF,EETN
RYR8N,LEPA,LEBL
SAS205,ENGM,ENCN
BTI6A1,EVRA,EIDW
RYR22XJ,LOWW,LMML
RYR6PU,LHBP,EGSS
AHO811H,LEMG,LSZB
ABR6ML,LFLL,LFML
KAL901,RKSI,LFPG
DCAWB,EDDV,LSZH
BCS6823,LEMD,EDDP
WZZ55ZW,EPKT,EGGW
SRR6566,EGNX,EGPH
RYR4659,LIBD,LIME
WZZ98,LHBP,EHEH
PEV100,LSZR,LOWW
WZZ1721,EPKK,ENHD
RYR385,EPMO,EGPH
TAY4583,ESMS,EETN
RYR4231,LIME,LFOB
DLH66E,EDDM,LFBO
RYR8FH,LEBL,EGSS
EJU52KT,EDDB,LGIR
WZZ163,LHBP,LFPG
RYR5248,LHBP,LIEE
EDW348W,LSZH,LGIR
ENT534P,OERK,EPWA
RYR4338,LIPE,LIBR
AZA1590,LIEE,LIRF
TRA33Z,EHAM,LEPA
EWG3GU,EDDH,EHAM
EDW76U,LSZH,LGSR
MEDVC4A,KACY,EDDF
RYR4TV,LEZL,LEBL
EWG7CF,EDDH,EDDL
AZA8010,LIRF,LIMC
JIV9,ESSA,ESGG
BOX518,EDDP,OBBI
SAS1242,EKAH,EKCH
EWG3JP,EDDK,LOWW
RYR4324,LIPE,LICA
DLH08P,EDDF,LOWW
RYR2RZ,EDDB,EGSS
DTR33K,EKRN,EKCH
SAS44K,ESSA,EFHK
KAL907,RKSI,EGLL
RYR2AF,LIME,EGSS
BTI6RV,EVRA,EHAM
AZA1722,LICC,LIRF
AZA1569,LIEA,LIMC
RYR6JP,LFML,EGSS
LGL361G,ELLX,LSGG
BTI30W,EVRA,EFHK
RYR794A,LOWW,EINN
AZA1572,LIEA,LIRF
2FEEL,EPPO,EDJA
CXI2104,EDDN,LGIR
RYR2ZH,LEMD,LEIB
RYR26MJ,LIPE,EGSS
DLH8RL,EDDM,EKCH
N708JH,EHAM,OMDB
CFG8LD,EDDL,LEPA
RYR8MT,LIME,LIBR
EWG65M,EDDS,EDDH
BTI92E,EYVI,EHAM
JAF7K,EBBR,LEPA
RYR5356,LEMD,EPKK
BTI6G1,EVRA,EGKK
EWG8NB,EDDL,EDDM
DLH3VV,EDDM,EHAM
TUI9ET,EDDL,LPFR
RYR8136,LEBL,LEIB
TAY4717,LFLL,LSGG
SBI2508,UNNT,UUDD
XK450DE,LFKF,LFML
SDM5908,UMKK,UUEE
RYR96AA,EPKK,EGSS
RYR851H,EPGD,ENTO
EWG9030,EDDL,EDDH
SUM9603,UUBW,UUWW
TFL245,EHAM,LGIR
MEA211,OLBA,LFPG
DLH3RK,EDDF,EGLL
SAS35K,ESSA,LEAL
RYR36GD,LIRA,ESGG
RYR7ZJ,LEBL,EBBR
AWC111Y,EGSS,EGLL
JAF76H,EBBR,LGIR
SAS308,ENGM,ENHD
WZZ5957,EPWA,LIRF
RYR701L,LEMG,LIPE
SAS1202,EKYT,EKCH
DLH37P,LEBL,EDDF
BEL2LS,EBBR,LPPT
BCS3162,EKCH,ENZV
CND315,EHAM,EHBK
CFG4WA,EDDL,LEPA
LOT9LG,EPWA,EPSC
DLH6PK,EDDM,EDDV
EWG3757,LOWW,EDDV
RYR7NV,EDSB,LICA
TAY4149,LIPZ,LJLJ
TAY4012,EGNX,EGAA
ENT77SF,EPWA,LEPA
AFR76SJ,LFCK,LFPO
LOT3957,EPWA,EPPO
WZZ1A,EPKT,EHEH
BLA105,LROP,LFOB
EDW384K,LSZH,LICA
CCM320N,LFBO,LFRS
RYR62VX,EPPO,EGSS
BTI83L,EVRA,EDDF
EZY59ZV,EGCC,LEPA
AFR13XV,LFPG,LHBP
AZA1900,LIEO,LIRF
RYR3239,EBCI,EGCC
CSA4E,LKPR,EDDF
DLH7CH,EDDH,EDDF
SAS601,EKCH,LSZH
FHSHB,LFLP,EDDH
HBJSG,EDDS,EDDC
RYR50RL,EPWR,EGSS
DHK922,EBBR,KMIA
SBI1093,UUDD,UWGG
DLH9KF,EDDM,EDDF
AFR12VA,LFPG,LIRF
RYR923Z,LIRA,EBCI
EZY92YX,EGKK,LEMG
EJU86LY,EHAM,LEMG
DLH48P,EDDM,LFPG
RYR32HG,LEAL,EGBB
SAS49E,ENGM,ENZV
PHBBJ,EHRD,EHAM
DLH5RW,EDDM,EDDW
EJU914Y,LFMN,LFPO
NPT023J,EGNX,EGJJ
DLH8YJ,EDDM,EDDH
AFL1210,UUEE,UWWW
SWT101,LEPA,LEIB
BCS5780,EYVI,EVRA
SRN3050,EKCH,ENCN
IBS3816,LEMD,LEMH
XK150JG,LFKJ,LFML
AFR76PA,LFML,LFPG
AFL003,ULLI,UUEE
AFR771R,LFMN,LFPG
LGL787,ELLX,LPFR
RYR13ET,EPMO,EGSS
DLH1HX,EDDL,EDDM
BCS238,LIPZ,LIRA
CXI353,LGIR,EDDL
DLH7LL,EDDF,LIRF
TAY4346,LFBO,LPPT
EZY24YR,EGCC,LEMG
EWG080,EDDK,EDDM
MILAN,LOWW,EYKA
SNM572,LIML,DAAG
AZA1921,LIEO,LIMC
WUK5125,EGGW,LEPA
RYR52AH,EIDW,LFOB
GAC765U,LIML,EDDP
RYR96SW,EPKK,LEBL
BOX580,EDDP,RKSI
AFR18YR,LFML,EHAM
DLH2TT,EDDM,EDDK
EJU754A,LFLL,LFBD
BCS7424,LIMC,LIPY
FMY8049,LFQQ,LFTH
EJU98ME,EHAM,LEPA
LOT3903,EPWA,EPKK
BOX530,EDDP,WSSS
RYR7QN,LIMC,EGSS
EZS73ND,LSGG,EGKK
TRA76U,EHEH,LPFR
NAX8404,ENGM,EKCH
RYR8514,EGBB,LPPR
RZO121,LPPT,LPPD
DLH3PN,EDDM,EGLL
TAY4017,EPWA,EYKA
EZY72PM,EGGW,LEPA
EWG8KP,EDDL,LOWW
RYR96UD,EIDW,LEBL
AZA8008,LIRF,LIMC
DIXXX,EDDP,LSZH
AFR75DT,LFPG,LFBO
VLG43CD,LEBL,LEIB
WZZ20LA,EPWA,LIME
AZA1TX,LIMC,LIRF
EZY57RW,EGGW,BIKF
AFR11EF,LFPG,LIPZ
SRR6646,LPPR,LPPT
THY6391,UKBB,LHBP
SRN6938,EPWA,UKKK
RYR48KN,EPKK,EBCI
BCS7922,LFML,LMML
OAL300,LGAV,LGIR
AFR100F,LFPG,LEMD
XK102BI,LFKJ,LFMD
RYR45KW,EBCI,LOWW
DCLIF,EDDB,EDDW
EWG4HM,EDDH,EDDK
AEE13,LGAV,EDDF
DLH8UV,EDDM,EDDL
NJE5UC,LIRA,EHAM
RYR812,EIDW,EGPH
AFR17CK,LFPG,EKCH
RYR18EL,LPPR,LEBL
CFG2KP,EDDF,LEPA
DFC82L,LKPR,LOWW
PBW13,EDSB,EDDS
DLH1E,EDDH,EDDM
ADN53E,EDDN,EPWR
RYR6GM,EIDW,EGSS
WZZ1567,EPWA,UKKK
RYR61BT,EGCC,LEBL
RYR8QF,EDDB,LEPA
LHB7,EDNY,LFBO
WZZ6294,EPKK,UKKK
AFL010,UUEE,ULLP
LOT3HM,EPWA,EPGD
VLG24SF,LEZL,LEIB
ETH500,EIDW,KIAD
RYR84XH,LIMC,LICA
GAC914B,EDDN,EDDB
AZA1588,LIEE,LIRF
AFL2410,UUEE,LIMC
RYR7PY,EIDW,EBBR
TTJ603,LZIB,EPBY
OAL353,LGSR,LGAV
NJE270B,EDDF,EDDM
RYR46LB,LOWW,LEMD
RYR3TL,EIDW,EGBB
RYR256R,LPFR,EHEH
AZA74Q,LIEE,LIMC
WZZ1160,LIBD,LKPR
OOCFW,EBOS,EHGG
DLH2HF,EDDM,LIMC
RYR4XF,EGPH,LIRA
BRU843,UMMS,UKBB
AFR76MR,LFPG,LFBD
RYR5PL,EIDW,EGCC
DLH7JF,EDDF,EPWA
RYR96XR,EICK,EGSS
BEL5FC,EBBR,LIRF
RYR5YC,LOWW,LIEA
EWG7CV,EDDK,LPPT
RYR46HL,EIDW,EGKK
AFR168Q,LFPG,EGLL
BRU865,UMMS,LFPG
MGR1,LOWW,EDDM
RYR535,EGNX,EIDW
NCA049,EHAM,LIMC
RYR5483,LPPR,LEMD
AEE8UM,LGAV,EDDM
RYR35TN,EGGW,EIDW
RYR85UM,EIDW,EGGD
IBE07AD,LEMD,LEBL
AFR138E,LFPG,LKPR
OEFPM,LOWW,LIRA
EZY54PW,EGKK,LEPA
IBE34VG,LEMD,LFPO
RYR870Q,EGGP,LEMG
RYR8PC,EIDW,LEMD
KAR302,UHBB,UUEE
WZZ6384,EPKT,EGGD
RYR9FL,LPPR,EGSS
VLG42YX,LEBL,LEZL
VLG515,LEPA,LEBL
VLG11CG,LEBL,LEMG
SRN6912,EYKA,EVRA
VLG37JJ,LEBL,LEMH
AFR114Z,LFPG,LEBL
RYR45GA,EGGD,LIPE
DLH5HU,EDDM,LSZH
HWA183,EDDF,LBSF
SBI1071,UUDD,UWWW
AFL1390,UUEE,UUYY
RYR16WF,EGSS,EPBY
WZZ1052,EDLW,EPSY
RYR7NJ,EIDW,LPPT
SAS39E,ESSA,LEPA
WZZ3160,LIPZ,LROP
N1925M,EGSS,LGAV
AFR12CX,LFPG,LGAV
RYR31BC,EIDW,EHAM
RYR5UK,LICC,EHEH
EFD6S,EDDF,LIPX
TRA9Y,EHEH,LEMG
RYR49MF,EGCC,LEZL
DLH9VY,EDDM,EBBR
SAS4141,ENBR,ENZV
SAS128,ESMS,ESSA
N690CC,LIBD,LIRA
DCWIT,EDQM,EHRD
RYR2NV,EGGD,EPWR
WUK5123,EGGW,LEMG
EWG9670,EDDL,LGIR
ETH3706,KJFK,EBBR
FYG61N,EBAW,LSGG
NAX8AG,ENGM,LEMG
ROT301N,LROP,EDDF
RYR4108,EPWR,EGNM
DLH5AF,EDDF,EGLL
ABW107,OMDB,EHAM
NPT4769,EFHK,EFTU
SAS55P,ESSA,ENGM
ABW393,RKSI,EDDP
BNI8I,EPLL,EPPO
DTR34R,EKCH,EKRN
TUI3GB,LGIR,EDDV
SWT8734,LEMD,GMMN
ASL500,LYBE,KJFK
RYR7YM,LEMG,EHAM
HBJRJ,LSZH,LEIB
AMC4394,LMML,EHAM
SUS601A,EKAH,EPMO
AFR762T,LFPG,LFBD
HBLTZ,LSZA,LIRA
BCS6891,EGNX,EDDP
TRA78T,EHAM,LEZL
TAY933E,EBLG,EETN
PHBBJ,EHAM,LEPA
SAS51M,EKCH,EGLL
GAC105W,LSZH,EDDB
DCCBH,EDFM,LJLJ
EZY47YG,EGKK,EHAM
NAX6YE,ENGM,LEPA
SAS1870,EKCH,ENZV
AMC612,LMML,LIRF
DFCAR,EDNY,LJMB
SAS46M,EKCH,ESSA
RYR6362,LEBL,LEPA
AZA8009,LIRF,LIMC
NJE500Q,LFKF,LIML
SAS1641,EKCH,EDDH
LOT45A,EPKK,EPGD
DCDAS,LOWS,LEPA
RYR1051,EGPH,LFRS
TVS1303,LGIR,LKMT
DIDWC,EDDK,LEPA
OOPCK,EBCI,LIPX
PHJRC,EHEH,EBAW
DLH9872,EDDF,EDDM
PBD203,UUWW,ULLP
PEA501,LFLC,LIML
EWG4065,EDDM,EDLW
AFR1228,LFPG,LIPE
NAX522,ENGM,ENZV
SEMLR,ESOW,ESOE
AFR18HW,LFPG,LIMC
BRU855,UMMS,ESSA
MPH6122,KMIA,EHAM
HTM017,EDDM,EDDB
RYR7JR,EIDW,LICJ
TFL627,EHAM,LEPA
AUL531,ULLI,UWWE
AFR14QU,LFPG,LPPR
MMD1941,EKSB,EDDM
RYR5MT,LEMG,EIDW
RYR703,EIDW,EGGP
TRA2M,EHRD,LEMG
LOT1072,VIDP,EPWA
BTI3L2,EETN,EYVI
DLH4HH,EDDF,EHAM
HBFVD,EDDL,EDDM
SDM6027,ULLI,UUWW
ABR1442,LIMC,EDDK
IAM3170,LIPX,LIRA
EZY58NT,EGCC,LEAL
EJU78QY,LPPR,LSGG
DEGMP,EDDR,EDLW
AFR12JB,LFPG,EHAM
WZZ6269,UKKK,EPWR
EZY58WK,EGPH,EGSS
WUK6001,EGGW,UKKK
SAS2551,EKCH,EHAM
RYR4CV,EGSS,LPFR
WZZ3UH,EDDB,LHBP
AEA6012,LEPA,LEMD
AZA300,LIMC,LFPG
BCS222,LIRA,LIPZ
RYR8SG,EGBB,LPFR
BBC001,VGTJ,EGLL
DLH1HR,EDDF,ESGG
RYR3FJ,LPPR,EBBR
RYR8JX,EGGW,EYVI
AHO362U,LEMG,EBBR
EWG7061,EDDL,EDDH
LDX15,EDDM,LIRP
GAC193D,LIPZ,EBLG
WZZ6ZV,LHBP,EPWA
LWG301,LIMF,LIRA
EWG50F,EDDL,LIRF
DLH9874,EDDF,EDDM
DLH28H,EDDF,LOWG
ETH724,LOWW,EBBR
EWG9JU,EHAM,EDDH
DLH8WA,EDDF,EPKK
HBJSG,EDDC,LOWW
SAS49L,EKCH,LIRF
RYR59FN,EGSS,LEZL
NJE212U,LIRA,LSZH
DLH71A,LPPT,EDDF
AZA1591,LIRF,LIEE
CTN480,LDZA,EKCH
STK1K,EIKY,EIDW
WZZ6770,EDDB,UKLL
AFR16AD,LFPG,EGCC
RYR6FR,EGCC,EDDK
SHT86L,EGLL,EGAC
MDI08,EGGW,EGNT
CTN5NL,LDZA,EHAM
EWG3XM,EDDH,EDDL
AIC1923,VIDP,UUDD
EJU57AN,LPPR,LPMA
FPO951F,LFPG,DAAG
LGL8362,LSGG,ELLX
NJE454H,EDDL,ELLX
TVS4CE,LGIR,LKPR
WZZ1GM,ESKN,LROP
