Callsign, Origin, Destination,Day
TAY4908,EBLG,EGNX,2020-10-01 
SBI1080,UWWW,UUDD,2020-10-01 
BCS8930,EGNX,LEMD,2020-10-01 
SWT171,LEMD,LEPA,2020-10-01 
BCS55D,EDDP,EBBR,2020-10-01 
SRR6374,EDDK,LFLL,2020-10-01 
ICE753,EBLG,BIKF,2020-10-01 
SBI1228,ULMM,UUDD,2020-10-01 
AWC2D,EGAA,EGMC,2020-10-01 
BCS31M,EDDP,LEBL,2020-10-01 
SRR6646,EDDK,LPPR,2020-10-01 
TAY4094,EBLG,LIPE,2020-10-01 
BCS23D,EDDP,EGSS,2020-10-01 
SRR6498,EDDK,LIME,2020-10-01 
BCS10T,EDDP,LEMD,2020-10-01 
BCS90Y,EDDP,LFPG,2020-10-01 
TAY4904,EBLG,LOWW,2020-10-01 
BCS20A,EDDP,EKCH,2020-10-01 
CKS254,EDDP,EGNX,2020-10-01 
TAY4387,EBLG,EDDM,2020-10-01 
BCS7930,EDDP,LIMC,2020-10-01 
SWN4632,EBLG,ESGG,2020-10-01 
SBI1184,UWLL,UUDD,2020-10-01 
AFL035,ULLI,UUEE,2020-10-01 
SUM9108,UKFF,UUBW,2020-10-01 
BCS21G,EDDP,EHAM,2020-10-01 
SRR6228,EDDK,EDDB,2020-10-01 
DHK280,EDDP,EBBR,2020-10-01 
ABR2RG,LFPG,LKPR,2020-10-01 
BCS1182,EDDP,LFLL,2020-10-01 
AFL1289,UWLL,UUEE,2020-10-01 
TYA9090,UUDD,LZIB,2020-10-01 
FPO4634,LFPG,EDDV,2020-10-01 
NPT4685,EBLG,EDDV,2020-10-01 
CGF1808,EDDK,LRCL,2020-10-01 
TAY4096,EBLG,EDDN,2020-10-01 
SWT150P,LEPA,LEMD,2020-10-01 
SRR6118,EDDK,EDDM,2020-10-01 
BCS922,EDDP,EBBR,2020-10-01 
SWT1276,EDDK,LDZA,2020-10-01 
TAY4037,EBLG,LEMD,2020-10-01 
SBI1002,ULLI,UUDD,2020-10-01 
IBE2855,LEAL,LEMD,2020-10-01 
BCS73B,EDDP,EDDK,2020-10-01 
TAY4868,EBLG,LOWW,2020-10-01 
SDM6588,UUYY,ULLI,2020-10-01 
TAY4975,EBLG,LIRA,2020-10-01 
BTI3WX,EFTU,EVRA,2020-10-01 
ABR7BN,LFPG,EINN,2020-10-01 
SRN143,LKMT,EDDR,2020-10-01 
FIN1KA,EFOU,EFHK,2020-10-01 
TAY4769,EBLG,EFHK,2020-10-01 
SRN1904,EDDK,LJLJ,2020-10-01 
TAY4149,EBLG,LIPZ,2020-10-01 
SWT3KT,LFPG,EDDS,2020-10-01 
BCS56T,EDDP,ENGM,2020-10-01 
SDM5520,UKFF,UUEE,2020-10-01 
BCS28P,EDDP,LFRS,2020-10-01 
BTI03X,EYPA,EVRA,2020-10-01 
AFL1217,UWWW,UUEE,2020-10-01 
ABR1WA,LFPG,EPWA,2020-10-01 
BTI32M,EFHK,EVRA,2020-10-01 
TAY4012,EBLG,EGNX,2020-10-01 
BRU848,UKKK,UMMS,2020-10-01 
BCS11K,EDDP,ESSA,2020-10-01 
TAY4583,EBLG,ESMS,2020-10-01 
JEF33,EFTP,EFHK,2020-10-01 
BTI36V,EETN,EVRA,2020-10-01 
ABR2CL,LFPG,EGNT,2020-10-01 
BTI6BA,EVLA,EVRA,2020-10-01 
BCS26N,EDDP,EDDM,2020-10-01 
BCS68J,EDDP,LIPE,2020-10-01 
TAY4067,EBLG,EDDB,2020-10-01 
BCS7508,EDDP,LIPO,2020-10-01 
BTI35G,EYVI,EVRA,2020-10-01 
ABW495,UUDD,EBLG,2020-10-01 
BCS3612,EDDP,EFHK,2020-10-01 
FIN7M,EETN,EFHK,2020-10-01 
AUL260,UKFF,UUDD,2020-10-01 
BCS29Q,EDDP,EDDF,2020-10-01 
TAY4089,EBLG,LKPR,2020-10-01 
TAY4365,EBLG,LGAV,2020-10-01 
BCS4982,EDDP,LSGG,2020-10-01 
NPT4681,EBLG,LROP,2020-10-01 
BCS5706,EDDP,LROP,2020-10-01 
ABR1538,EGNX,LFPG,2020-10-01 
BCS50Q,EDDP,LZIB,2020-10-01 
BCS5102,EDDP,EPGD,2020-10-01 
TVS7MS,LKTB,LGRP,2020-10-01 
BCS62B,EDDP,EGGW,2020-10-01 
SVR525,UUDD,UKFF,2020-10-01 
MATRI32,EFTP,EFJY,2020-10-01 
ABR1441,EDDK,LIMC,2020-10-01 
BCS5446,EDDP,EPWA,2020-10-01 
TAY4019,EBLG,EPWA,2020-10-01 
KLM60C,LGAV,EHAM,2020-10-01 
BCS7078,EDDP,LIRA,2020-10-01 
TAY4029,EBLG,EIDW,2020-10-01 
TAY4609,LFPG,LFBO,2020-10-01 
BCS128,EDDP,EDDF,2020-10-01 
AFL002,UUEE,ULLI,2020-10-01 
CXI9141,LGRP,EDDE,2020-10-01 
DLH2CF,LROP,EDDF,2020-10-01 
AFR10PN,LGAV,LFPG,2020-10-01 
BCS7836,EDDP,LGAV,2020-10-01 
AFL1636,UUEE,UKFF,2020-10-01 
9HIDB,LIME,EVRA,2020-10-01 
LOT774,EYVI,EPWA,2020-10-01 
BCS18D,EDDP,EYVI,2020-10-01 
UTA380,UUYY,UUWW,2020-10-01 
BCS76K,EDDP,LHBP,2020-10-01 
WZZ882,LROP,LFOB,2020-10-01 
BCS67R,EDDP,LIME,2020-10-01 
ABR1624,LIRF,EGMC,2020-10-01 
ABF3A,EFHK,EETN,2020-10-01 
DLH889,EYVI,EDDF,2020-10-01 
BCS5916,EDDP,EPKT,2020-10-01 
BCS3844,EDDP,EKBI,2020-10-01 
SRR6316,LFPG,LFRN,2020-10-01 
YUTBA,LYBE,LIMC,2020-10-01 
BCS5572,EDDP,LKMT,2020-10-01 
WZZ1GK,LROP,EDLW,2020-10-01 
DLH885,EETN,EDDF,2020-10-01 
LOT85A,EPWR,EPWA,2020-10-01 
BCS4214,EDDP,EDDS,2020-10-01 
LOT8RK,EPGD,EPWA,2020-10-01 
LOT3YT,EPKK,EPWA,2020-10-01 
WZZ9875,LRCL,EGGW,2020-10-01 
SWT3848,EKCH,EFHK,2020-10-01 
BCS916,EDDP,UKBB,2020-10-01 
LOT3880,EPKT,EPWA,2020-10-01 
JMP641,EDFM,LKTB,2020-10-01 
ABR1552,EDDP,LIMC,2020-10-01 
BYS450,UMMS,UUEE,2020-10-01 
AZA7JE,LGAV,LIRF,2020-10-01 
LOT3804,EPRZ,EPWA,2020-10-01 
AFL1146,UUEE,URKA,2020-10-01 
WZZ1370,LROP,LIPZ,2020-10-01 
ABR1738,LEBL,EGMC,2020-10-01 
SDR4848,EDDC,LGRP,2020-10-01 
BCS2130,EGGW,EGNX,2020-10-01 
TJB402,LIMF,LIRF,2020-10-01 
RYR8MZ,LGAV,EBCI,2020-10-01 
ICE751,EBLG,BIKF,2020-10-01 
BCS3264,EKCH,ESGG,2020-10-01 
LOT3992,EPBY,EPWA,2020-10-01 
MMD11,EKBI,EKOD,2020-10-01 
TAY4958,EBLG,LPPR,2020-10-01 
WZZ14B,LROP,EGGW,2020-10-01 
DLH855,EFHK,EDDF,2020-10-01 
RYR1EK,LOWW,LGRP,2020-10-01 
FPO4634,EDDV,EDDB,2020-10-01 
BCS27L,EGNX,EGPH,2020-10-01 
VOE24VP,LFBD,LFKJ,2020-10-01 
RYR75ZW,LROP,EGSS,2020-10-01 
RYR44ZG,EDDK,LEPA,2020-10-01 
SRR6978,EGNX,EGAA,2020-10-01 
KLM70X,ENVA,EHAM,2020-10-01 
NPT4685,EDDV,ENGM,2020-10-01 
RYR754L,LIME,LPPT,2020-10-01 
SAY9791,EDFH,UUBW,2020-10-01 
UTA390,UMKK,UUWW,2020-10-01 
JAR31,LOWS,LIML,2020-10-01 
DLH3EK,EDDW,EDDM,2020-10-01 
AFR772G,LFRS,LFPG,2020-10-01 
KLM74S,LPPT,EHAM,2020-10-01 
CXI101P,EDDN,EDDV,2020-10-01 
WZZ9,LRCL,LFOB,2020-10-01 
RYR43HX,LMML,LEMD,2020-10-01 
KLM40M,LIPZ,EHAM,2020-10-01 
TUI318,EDDL,LEPA,2020-10-01 
KLM42A,EDDS,EHAM,2020-10-01 
AUL522,ULMM,UUDD,2020-10-01 
RYR4GD,EPMO,LPPT,2020-10-01 
KLM26M,EDDV,EHAM,2020-10-01 
TAY4096,EDDN,LHBP,2020-10-01 
VOE24LQ,LFBD,LFKF,2020-10-01 
CCM770C,LFKJ,LFPO,2020-10-01 
KLM1710,LPPR,EHAM,2020-10-01 
DLH2EJ,ESSA,EDDM,2020-10-01 
WZZ1CF,EPKK,EGGW,2020-10-01 
BAO662G,UUWW,EGSS,2020-10-01 
WZZ580,EPKT,EDLW,2020-10-01 
SDR4900,EDLP,LGRP,2020-10-01 
KLM96F,EKCH,EHAM,2020-10-01 
KLM1164,EFHK,EHAM,2020-10-01 
DLH1493,UKBB,EDDF,2020-10-01 
AUI34L,UKLL,UKBB,2020-10-01 
WZZ90,EPWA,EGGW,2020-10-01 
BCS2882,EGNX,EIDW,2020-10-01 
KLM88J,EDDH,EHAM,2020-10-01 
EWG8FZ,EDLW,EDDM,2020-10-01 
SAS73A,ENGM,EKCH,2020-10-01 
SRR6382,LFML,LFBD,2020-10-01 
KLM80Z,EDDN,EHAM,2020-10-01 
ABF3B,EETN,ESOE,2020-10-01 
AFR762N,LFBD,LFPG,2020-10-01 
SAS400,EKCH,ESSA,2020-10-01 
TUI3CM,EDDL,LGRP,2020-10-01 
AEA1039,LEMG,LFPG,2020-10-01 
ABR1361,EGNX,LEMD,2020-10-01 
RYR6341,LEBL,LIRF,2020-10-01 
ASL450,LYBE,ENGM,2020-10-01 
KLM58R,LROP,EHAM,2020-10-01 
KLM22A,LEMD,EHAM,2020-10-01 
AFR14RN,ESSA,LFPG,2020-10-01 
RYR3956,LIRA,LROP,2020-10-01 
LGL3769,ELLX,LPPR,2020-10-01 
SRR6498,LIME,LIPE,2020-10-01 
EZS95FC,LSGG,LPPR,2020-10-01 
AFR161K,EDDH,LFPG,2020-10-01 
KLM62N,EDDW,EHAM,2020-10-01 
KLM36L,ELLX,EHAM,2020-10-01 
RA10208,UUWW,ULLI,2020-10-01 
SAS1758,EPGD,EKCH,2020-10-01 
AVIALP1,EDDF,LSGG,2020-10-01 
EWG1CA,EDDM,LGRP,2020-10-01 
SBI8537,UUDD,LOWS,2020-10-01 
TRA37M,EHAM,LPFR,2020-10-01 
KLM30T,ENZV,EHAM,2020-10-01 
SAS1415,ESSA,EKCH,2020-10-01 
BCS4852,EDDP,LJLJ,2020-10-01 
TAY4904,LOWW,LGAV,2020-10-01 
AOJ1LY,LOWG,EVRA,2020-10-01 
KLM34Z,EDDL,EHAM,2020-10-01 
ABR1471,EGNX,EDDK,2020-10-01 
SAS001,ESPA,ESSA,2020-10-01 
RYR1FG,LIBR,LIRF,2020-10-01 
SWN4632,ESGG,EKBI,2020-10-01 
BCS3998,EGNX,BIKF,2020-10-01 
BCS3316,EKCH,ENGM,2020-10-01 
SAS6003,ESSA,LEMG,2020-10-01 
RYR4659,LIBD,LIME,2020-10-01 
PBD204,ULLI,UUWW,2020-10-01 
RYR179G,LIME,EDDK,2020-10-01 
NAX3079,EKYT,EKCH,2020-10-01 
WZZ19DD,EPKT,EGGW,2020-10-01 
OYGSA,EDDM,EDDP,2020-10-01 
WZZ8839,EPGD,EFTU,2020-10-01 
RYR5PF,LEIB,EHEH,2020-10-01 
KLM62E,LFBO,EHAM,2020-10-01 
BCS2406,EGNX,EGAA,2020-10-01 
RYR8235,LEPA,EGGD,2020-10-01 
FIN5ZY,EFHK,EFOU,2020-10-01 
NAX1BG,ENBO,ENGM,2020-10-01 
RYR8ZJ,EYKA,EGGW,2020-10-01 
EWG7046,EDDH,EDDS,2020-10-01 
DFTOM,EDDG,EDJA,2020-10-01 
SRR6118,EDDM,LGAV,2020-10-01 
ABR7EC,LIMC,LIPZ,2020-10-01 
DLH62K,LEMD,EDDF,2020-10-01 
RYR4338,LIPE,LIBR,2020-10-01 
RYR5VQ,LKPR,LIME,2020-10-01 
KLM1328,EKYT,EHAM,2020-10-01 
SRR6374,LFLL,LFBO,2020-10-01 
ROT641Y,LROP,LRCL,2020-10-01 
RYR9168,LEPA,EDDH,2020-10-01 
TAY4387,EDDM,EVRA,2020-10-01 
AFL1644,UUEE,UKFF,2020-10-01 
DLH1UP,ENGM,EDDF,2020-10-01 
DLH2RK,EKCH,EDDM,2020-10-01 
AMC478,LMML,LFPG,2020-10-01 
KLM76A,LFBD,EHAM,2020-10-01 
DLH3EJ,LGAV,EDDF,2020-10-01 
SRR6402,LIME,LIPY,2020-10-01 
DLH4YX,EKBI,EDDF,2020-10-01 
DLH4MA,LHBP,EDDF,2020-10-01 
T04,EFJY,EFKU,2020-10-01 
SAS39E,ESSA,LEPA,2020-10-01 
WZZ4173,LROP,LEMD,2020-10-01 
NAX1YE,ENVA,ENGM,2020-10-01 
BCS2938,EGNX,EINN,2020-10-01 
KLM28Q,LHBP,EHAM,2020-10-01 
DLH809,ESSA,EDDF,2020-10-01 
PEV100,LSZR,LOWW,2020-10-01 
RYR2052,LEPA,LEMD,2020-10-01 
SAS130,ESMS,ESSA,2020-10-01 
KLM1140,ENGM,EHAM,2020-10-01 
AFR140P,LEMD,LFPG,2020-10-01 
T22,EFTP,EFJY,2020-10-01 
BCS239P,EDDK,LIMC,2020-10-01 
SAS075,ESNZ,ESSA,2020-10-01 
EDW56Z,LSZH,LGKO,2020-10-01 
BCS1928,LFLL,LFBO,2020-10-01 
AZA1490,LIPX,LIRF,2020-10-01 
EWG7170,EDDH,EDDM,2020-10-01 
AFR13UR,EKCH,LFPG,2020-10-01 
AFL047,ULLI,UUEE,2020-10-01 
EWG65M,EDDS,EDDH,2020-10-01 
NAX3JE,ENZV,ENBR,2020-10-01 
SAS32J,ESGG,ESSA,2020-10-01 
KLM18S,LEBL,EHAM,2020-10-01 
AZA1590,LIEE,LIRF,2020-10-01 
RYR1198,LIRA,LGAV,2020-10-01 
RYR1425,EPGD,LEAL,2020-10-01 
DLA2RJ,LIMF,EDDF,2020-10-01 
DLH1MC,LIPZ,EDDF,2020-10-01 
FIN78D,EFHK,LIRF,2020-10-01 
9HAOE,EDDV,UUMO,2020-10-01 
SVR371,UUDD,UMKK,2020-10-01 
RYR20MB,EDDB,LIRA,2020-10-01 
RYR48YR,LKPR,EGSS,2020-10-01 
AZA1432,LIMF,LIRF,2020-10-01 
RYR2BU,EBCI,EPMO,2020-10-01 
KLM74R,ESSA,EHAM,2020-10-01 
RYR4TV,LEZL,LEBL,2020-10-01 
YUBTB,LSZH,UUWW,2020-10-01 
RYR6PU,LHBP,EGSS,2020-10-01 
DCHGS,EDSB,EDDM,2020-10-01 
SWT3KT,EDDS,EPKT,2020-10-01 
RYR2AF,LIME,EGSS,2020-10-01 
RYR2SE,LIRA,LPPT,2020-10-01 
AFR107R,LFRS,LFBO,2020-10-01 
SAS1900,EKBI,ENGM,2020-10-01 
SDM6898,UKFF,ULLI,2020-10-01 
RYR4707,LIEE,LIME,2020-10-01 
RYR2RZ,EDDB,EGSS,2020-10-01 
TAY4583,ESMS,EETN,2020-10-01 
SRN618,ESSV,ESSB,2020-10-01 
SAS4144,ENZV,ENBR,2020-10-01 
SDM6891,ULLI,UKFF,2020-10-01 
DHK966,EGNX,EDDP,2020-10-01 
EWG4334,LOWS,EDDL,2020-10-01 
SAS42L,ENCN,ENGM,2020-10-01 
CFG2AV,EDDF,LGKO,2020-10-01 
WZZ264,LIMC,EGGW,2020-10-01 
TAY4089,LKPR,LKTB,2020-10-01 
RYR58DT,LEMD,LIRA,2020-10-01 
RYR8MT,LIME,LIBR,2020-10-01 
VOE1797,LIEE,LIMF,2020-10-01 
SAS2178,ESTA,ESSA,2020-10-01 
FIN59U,EFHK,LFPG,2020-10-01 
IAE556,UKFF,UUDD,2020-10-01 
AZA1900,LIEO,LIRF,2020-10-01 
EWG4HM,EDDH,EDDK,2020-10-01 
RYR5201,LEZL,EDDB,2020-10-01 
KLM1596,LIRF,EHAM,2020-10-01 
RYR11LZ,LEMG,EKCH,2020-10-01 
TAY4149,LIPZ,LJLJ,2020-10-01 
RYR5VW,LEMD,UKBB,2020-10-01 
RYR8136,LEBL,LEIB,2020-10-01 
RYR4822,EDFH,LIEA,2020-10-01 
SAS1242,EKAH,EKCH,2020-10-01 
PBD577,ULLI,UWSS,2020-10-01 
EWG5YE,EDDK,LGRP,2020-10-01 
RYR4878,LIEE,LIRA,2020-10-01 
OEGTS,LOWW,EDDS,2020-10-01 
BCS6823,LEMD,EDDP,2020-10-01 
TVP7406,EPWA,LGRP,2020-10-01 
AZA8PZ,LIPZ,LIRF,2020-10-01 
DTR33K,EKRN,EKCH,2020-10-01 
AZA1380,LIMJ,LIRF,2020-10-01 
LPA140R,ESDF,ESSB,2020-10-01 
EWG63K,EDDL,EGBB,2020-10-01 
EWG6KT,EDDK,EDDM,2020-10-01 
ASL69Y,LYBE,EHAM,2020-10-01 
AZA1921,LIEO,LIML,2020-10-01 
DLH1XV,EKCH,EDDF,2020-10-01 
DLH6EL,EPWA,EDDF,2020-10-01 
AZA1569,LIEA,LIML,2020-10-01 
BTI30W,EVRA,EFHK,2020-10-01 
RYR1CL,EDDF,LPPR,2020-10-01 
WRC166,UKLL,UKBB,2020-10-01 
RYR2828,EBCI,LERS,2020-10-01 
EWG1AR,EDDL,EGCC,2020-10-01 
AFR1713,LFBO,LFLL,2020-10-01 
NJE069P,EDDF,LSZR,2020-10-01 
RYR9ZF,LEMG,LKPR,2020-10-01 
SAS50A,ENGM,ESSA,2020-10-01 
KLM39V,EHAM,ESSA,2020-10-01 
BTI13F,EVRA,EKCH,2020-10-01 
DFCOC,EDDS,EDDG,2020-10-01 
LPA282V,ESSV,ESSA,2020-10-01 
KLM68T,EIDW,EHAM,2020-10-01 
RYR8569,LIMC,LIBR,2020-10-01 
EWG1YJ,EDDL,LIMC,2020-10-01 
AEH1220,LFCR,LFPO,2020-10-01 
AZA1572,LIEA,LIRF,2020-10-01 
EWG7CF,EDDH,EDDL,2020-10-01 
RWZ601,ULLI,UKFF,2020-10-01 
MMD11,EKOD,LKTB,2020-10-01 
DLH3PN,EDDM,EGLL,2020-10-01 
VND143,LIML,LIPX,2020-10-01 
BTI6G1,EVRA,EGKK,2020-10-01 
EWG7VG,EDDL,EDDC,2020-10-01 
BCS3788,EPGD,EETN,2020-10-01 
DLH3VV,EDDM,EHAM,2020-10-01 
AZA1312,LIPE,LIRF,2020-10-01 
SAS4552,ENVA,ENBO,2020-10-01 
RYR2CG,EDDK,LIRA,2020-10-01 
DIVVV,EDDH,EDDL,2020-10-01 
KLM1628,LIMC,EHAM,2020-10-01 
EZY97FM,EGGD,LEMG,2020-10-01 
WZZ17AA,EPKT,EHEH,2020-10-01 
DLH8FN,EDDM,LHBP,2020-10-01 
RYR9QU,EPMO,EGNM,2020-10-01 
BTI6RV,EVRA,EHAM,2020-10-01 
EZY96HW,EGKK,LEAL,2020-10-01 
EWG764,EDDK,LSZH,2020-10-01 
EZY59ZV,EGCC,LEPA,2020-10-01 
EWG18A,EDDL,LSZH,2020-10-01 
BTI92E,EYVI,EHAM,2020-10-01 
XK450DE,LFKF,LFML,2020-10-01 
TDR9501,LDZA,LIRF,2020-10-01 
AZA74Q,LIEE,LIML,2020-10-01 
KLM52F,EPWA,EHAM,2020-10-01 
EWG6VP,EDDL,EGLL,2020-10-01 
TAY4609,LFBO,LPPR,2020-10-01 
RYR4DQ,LOWW,EGSS,2020-10-01 
TRA38K,EHRD,LEAL,2020-10-01 
RYR96AA,EPKK,EGSS,2020-10-01 
DLH08P,EDDF,LOWW,2020-10-01 
LOT3981,EPWA,EPZG,2020-10-01 
NAX181,ENHD,ENGM,2020-10-01 
SOW4,LOWS,LIPZ,2020-10-01 
AFR76SJ,LFCK,LFPO,2020-10-01 
KLM50G,LSZH,EHAM,2020-10-01 
DLH7P,LKPR,EDDF,2020-10-01 
GAF888,EDDH,LEAL,2020-10-01 
ULC77,LSGG,LIPZ,2020-10-01 
DLH1HX,EDDL,EDDM,2020-10-01 
SAS4105,ENBO,ENGM,2020-10-01 
KLM34V,EDDM,EHAM,2020-10-01 
AZA2013,LIML,LIRF,2020-10-01 
DLH1FL,EDDV,EDDF,2020-10-01 
NAX3194,EKCH,ESSA,2020-10-01 
PNC7PC,LEBL,UKKK,2020-10-01 
SAS341,ENVA,ENGM,2020-10-01 
KLM64J,EGPH,EHAM,2020-10-01 
SRN170,EGBB,LIBD,2020-10-01 
SAS4004,ENZV,ENGM,2020-10-01 
EZY57RW,EGGW,BIKF,2020-10-01 
AFR18UU,LFBT,LFPO,2020-10-01 
BCS3162,EKCH,ENZV,2020-10-01 
FIN6AP,EFHK,LSZH,2020-10-01 
TAY4012,EGNX,EGAA,2020-10-01 
SWT1276,LDZA,LYBE,2020-10-01 
SAS4489,ENVA,ENZV,2020-10-01 
RYR9EM,EDDF,LEPA,2020-10-01 
WZZ572U,LOWW,LIRF,2020-10-01 
ANE85PK,LEIB,LEPA,2020-10-01 
MHV20Y,LEMG,EHAM,2020-10-01 
EZY97PH,EGGW,LEAL,2020-10-01 
CGF1808,LRCL,LROP,2020-10-01 
AFR61CL,LFBO,LFPO,2020-10-01 
AZO438,ULOO,UUWW,2020-10-01 
VLG502H,LFPO,LIRF,2020-10-01 
KLM92T,EGCC,EHAM,2020-10-01 
KLM66G,EGNT,EHAM,2020-10-01 
PBD207,UUWW,ULLI,2020-10-01 
AOJ80P,LFMV,LFPG,2020-10-01 
DLH7CH,EDDH,EDDF,2020-10-01 
XK150JG,LFKJ,LFML,2020-10-01 
KLM90J,EGBB,EHAM,2020-10-01 
AZA1637,LIML,LIBD,2020-10-01 
RYR1791,LPPT,ELLX,2020-10-01 
EWG2WE,EDDL,LGAV,2020-10-01 
SAS330,ENGM,ENVA,2020-10-01 
AZA1356,LIPQ,LIRF,2020-10-01 
DLH4UT,LJLJ,EDDF,2020-10-01 
AEE6BD,LGAV,LFBD,2020-10-01 
EZY47YG,EGKK,EHAM,2020-10-01 
AMC514,LMML,LOWW,2020-10-01 
EWG3757,LOWW,EDDV,2020-10-01 
AFR77YQ,LFLC,LFPG,2020-10-01 
AFR75FM,LFPO,LFTH,2020-10-01 
SBI2013,UUDD,UKFF,2020-10-01 
FIN3ML,EFHK,EGLL,2020-10-01 
RYR286,EGSS,EYPA,2020-10-01 
PHJCV,EBOS,LIMP,2020-10-01 
DLH6PK,EDDM,EDDV,2020-10-01 
AFR75WZ,LFBO,LFPG,2020-10-01 
WZZ21PC,EPWA,ESSP,2020-10-01 
HONDA5,LOWS,EDDP,2020-10-01 
ABW476,EDDP,UUEE,2020-10-01 
BCS9614,EDDF,LDZA,2020-10-01 
VLG21LF,LEBL,LFPO,2020-10-01 
BEL83GL,EBBR,LGAV,2020-10-01 
SAS49E,ENGM,ENZV,2020-10-01 
SDM5567,UUEE,ULLI,2020-10-01 
DLH3LY,EGCC,EDDF,2020-10-01 
YUGSF,UUWW,EGGW,2020-10-01 
SAS1205,EKCH,EKYT,2020-10-01 
VLG70AR,LFPO,LEBL,2020-10-01 
DLH9KF,EDDM,EDDF,2020-10-01 
EWG2T,EDDH,LSZH,2020-10-01 
ANE8481,LEMH,LEPA,2020-10-01 
RZO121,LPPT,LPPD,2020-10-01 
RYR18QZ,LKPR,EGHH,2020-10-01 
TVF87AE,LFPO,LPFR,2020-10-01 
AEA1445,LEMD,EDDL,2020-10-01 
DLH8YJ,EDDM,EDDH,2020-10-01 
VLG10UV,LEBL,LEMD,2020-10-01 
SVR1379,UUDD,UKFF,2020-10-01 
HKH1,LHBP,LROP,2020-10-01 
TRA35U,EHAM,LIEO,2020-10-01 
DLH959,EGBB,EDDF,2020-10-01 
PVD51D,EDLP,LIME,2020-10-01 
