Callsign, Origin, Destination,Day
WZZ4623,LROP,ENTO,2020-06-01 
ABR1625,EGMC,LIMC,2020-06-01 
SRR6566,EGNX,EGPH,2020-06-01 
TAY4586,ESOE,EVRA,2020-06-01 
ABR1552,EDDP,LIMC,2020-06-01 
LOT9011,EPWA,EPKK,2020-06-01 
VCG1EG,EGSS,LKPR,2020-06-01 
BCS5780,EYVI,EVRA,2020-06-01 
BCS7922,LFML,LMML,2020-06-01 
CMB503,EDFH,LICC,2020-06-01 
AFL006,UUEE,ULLI,2020-06-01 
ABR1738,LEBL,EGMC,2020-06-01 
WZZ14,LHBP,EDLW,2020-06-01 
SQP907,UKBB,EDDF,2020-06-01 
GFA017,EDDF,LFPG,2020-06-01 
WZZ102,LHBP,EGGW,2020-06-01 
LGL3769,ELLX,LPPR,2020-06-01 
PBD163,UUWW,URWA,2020-06-01 
FAH5572,EDDP,LKMT,2020-06-01 
FIN4KV,EFHK,EFOU,2020-06-01 
AZA1590,LIEE,LIRF,2020-06-01 
LGL9561,ELLX,EDDR,2020-06-01 
WZZ98,LHBP,EHEH,2020-06-01 
ABD4523,EHBK,EBLG,2020-06-01 
DLH65M,EDDF,LEMD,2020-06-01 
T7KSN,ULLI,UUEE,2020-06-01 
FIN1NX,EFHK,ESSA,2020-06-01 
BTI30W,EVRA,EFHK,2020-06-01 
WZZ82PR,EYVI,EDLW,2020-06-01 
WZZ163,LHBP,LFPG,2020-06-01 
BTI43N,EETN,EHAM,2020-06-01 
BTI243,EVRA,EDDF,2020-06-01 
LGL91MU,ELLX,EDDM,2020-06-01 
FIN1AB,EFHK,EDDF,2020-06-01 
ABR1538,EGNX,LIMC,2020-06-01 
FIN59U,EFHK,LFPG,2020-06-01 
BTI6RV,EVRA,EHAM,2020-06-01 
W11,EFTP,EFKU,2020-06-01 
EWG7170,EDDH,EDDM,2020-06-01 
DCS703,EDDL,EPWR,2020-06-01 
SAS332,ENGM,ENVA,2020-06-01 
GZP9625,UUMO,ULLI,2020-06-01 
DLH3LA,EDDF,ESSA,2020-06-01 
SRN6912,EYKA,EVRA,2020-06-01 
DLH7CH,EDDH,EDDF,2020-06-01 
BPA8828,LIMC,LIRF,2020-06-01 
BCS702P,LFRS,EDDP,2020-06-01 
AFR75WZ,LFBO,LFPG,2020-06-01 
HBVER,LSZR,LJLJ,2020-06-01 
JCL5,EGSS,EDDK,2020-06-01 
SRN6938,EPWA,UKKK,2020-06-01 
DLH9KF,EDDM,EDDF,2020-06-01 
AHO615Q,EDDH,ENTO,2020-06-01 
FIN6AP,EFHK,LSZH,2020-06-01 
DLH866,EDDF,ENGM,2020-06-01 
SAS308,ENGM,ENHD,2020-06-01 
SPMXI,EPWR,EPWA,2020-06-01 
SAS49E,ENGM,ENZV,2020-06-01 
ABD341P,EDDF,EBLG,2020-06-01 
SRR6646,LPPR,LPPT,2020-06-01 
AZA1TX,LIMC,LIRF,2020-06-01 
AFR76PA,LFML,LFPG,2020-06-01 
SWT112,LEPA,LEIB,2020-06-01 
AFR771R,LFMN,LFPG,2020-06-01 
LGL9561,EDDR,EDDH,2020-06-01 
SAS54C,ESSA,EKCH,2020-06-01 
CSA4E,LKPR,EDDF,2020-06-01 
EWG65M,EDDS,EDDH,2020-06-01 
ANE8481,LEMH,LEPA,2020-06-01 
LWG1072,LFBI,LEAL,2020-06-01 
FIN3ML,EFHK,EGLL,2020-06-01 
GZP9621,UUMO,ULLI,2020-06-01 
AFR75DT,LFPG,LFBO,2020-06-01 
AZA74Q,LIEE,LIMC,2020-06-01 
RYR7DY,EGSS,EHEH,2020-06-01 
LOT1,EPWA,EPSC,2020-06-01 
DLH02X,EDDF,LEBL,2020-06-01 
RA02793,UUWW,ULLI,2020-06-01 
LOT3851,EPWA,EPWR,2020-06-01 
FIN47U,EFHK,EHAM,2020-06-01 
AFL1210,UUEE,UWWW,2020-06-01 
LOT3981,EPWA,EPZG,2020-06-01 
LOT3957,EPWA,EPPO,2020-06-01 
LOT3903,EPWA,EPKK,2020-06-01 
RYR5KR,EIDW,EGSS,2020-06-01 
AFR12VA,LFPG,LIRF,2020-06-01 
YRTRK,LRBS,LKPR,2020-06-01 
OKPVG,EBBR,LKMT,2020-06-01 
COW01,ENGM,EKBI,2020-06-01 
AFL031,ULLI,UUEE,2020-06-01 
WZZ805,EPGD,EHEH,2020-06-01 
RYR8CA,EIDW,EGCC,2020-06-01 
LED7,EFTP,EFOU,2020-06-01 
DLH8YJ,EDDM,EDDH,2020-06-01 
EFD6S,EDDS,LIML,2020-06-01 
AFL010,UUEE,ULLI,2020-06-01 
NCA049,EHAM,LIMC,2020-06-01 
FXT201,ESMS,ESSP,2020-06-01 
BRU809,UMMS,LYBE,2020-06-01 
AFL1268,UUEE,UWKD,2020-06-01 
LOT3831,EPWA,EPGD,2020-06-01 
BRU865,UMMS,LFPG,2020-06-01 
DLH54M,EDDF,LOWW,2020-06-01 
W11,EFKU,EFTP,2020-06-01 
RYR2QC,EIDW,LPPT,2020-06-01 
LOT3502,EPKK,EPGD,2020-06-01 
DLH1HR,EDDF,ESGG,2020-06-01 
GAC396U,LOWL,LOWS,2020-06-01 
DLH2MM,EDDF,LHBP,2020-06-01 
SPWBW,EPWA,EFHK,2020-06-01 
EMM009,EDDV,EDSB,2020-06-01 
NAX740,ENGM,ENVA,2020-06-01 
AHO426N,LPFR,LEBL,2020-06-01 
DIVVV,LSZH,EDDH,2020-06-01 
RYR5002,LEMD,EGSS,2020-06-01 
FIN1DH,EFHK,EDDM,2020-06-01 
ECJQE,LEVC,LEZL,2020-06-01 
DLH5AF,EDDF,EGLL,2020-06-01 
NAX522,ENGM,ENZV,2020-06-01 
SDM6231,ULLI,UWWW,2020-06-01 
SWT112,LEIB,LEMH,2020-06-01 
DLH56V,EDDF,LFPG,2020-06-01 
EWG7BY,EDDH,LOWW,2020-06-01 
RYR65BQ,EIDW,EBBR,2020-06-01 
CTN480,LDZA,EKCH,2020-06-01 
AFL007,ULLI,UUEE,2020-06-01 
BOX911,EDDF,EDDP,2020-06-01 
FIN7KF,ESSA,EFHK,2020-06-01 
SAS4010,ENZV,ENGM,2020-06-01 
DLH2EP,EDDF,EKCH,2020-06-01 
FRX688,UUWW,ULLI,2020-06-01 
SAS73L,ENHD,ENGM,2020-06-01 
VKA121,EBLG,ENZV,2020-06-01 
DESSR,EDHL,EDFM,2020-06-01 
OAL160,LGAV,LGIO,2020-06-01 
CTN5NL,LDZA,EHAM,2020-06-01 
BAW812,EGLL,EKCH,2020-06-01 
AFR365Y,LFPO,LFPG,2020-06-01 
STK1K,EIKY,EIDW,2020-06-01 
RYR8556,EIDW,EDDB,2020-06-01 
AUL531,ULLI,UWWW,2020-06-01 
DLH3MM,EDDF,EHAM,2020-06-01 
FIN5U,EFOU,EFHK,2020-06-01 
LPA302,ESSA,EFMA,2020-06-01 
ANE8510,LEPA,LEIB,2020-06-01 
DFL03,ESPA,ESSB,2020-06-01 
AZA400,LIRF,EDDF,2020-06-01 
TYA1062,ULLI,UUDD,2020-06-01 
N131MA,EDFM,EGPC,2020-06-01 
BRU867,UMMS,EHAM,2020-06-01 
SQP904,EDDM,UKBB,2020-06-01 
AME3118,LEZG,EVRA,2020-06-01 
BCS705P,LFBO,EDDP,2020-06-01 
WZZ6917,EDLW,LHBP,2020-06-01 
AFL012,UUEE,ULLI,2020-06-01 
DLH8UX,EDDF,EDDM,2020-06-01 
ABR1553,LIMC,LEMD,2020-06-01 
DLH6PJ,EDDM,EBBR,2020-06-01 
DLH3TP,EDDF,EKBI,2020-06-01 
LXA24Y,EHAM,LSZH,2020-06-01 
RWZ1111,UUWW,UUBW,2020-06-01 
AZA572,LIRF,LSZH,2020-06-01 
AHO615Q,ENTO,LSZH,2020-06-01 
DLH2VC,EDDF,EDDH,2020-06-01 
EWG4YG,EDDH,EDDS,2020-06-01 
LDX6,LOWW,LIEO,2020-06-01 
RYR92UE,EHEH,EGSS,2020-06-01 
BTI30Y,EFHK,EVRA,2020-06-01 
AEH601,LFPG,EGLL,2020-06-01 
RYR301,EPKK,EDFH,2020-06-01 
RYR9EH,EGSS,EDDB,2020-06-01 
JFA78A,ESSB,LSGG,2020-06-01 
PBD164,URWA,UUWW,2020-06-01 
WZZ2615,EDJA,LBWN,2020-06-01 
CTN416,LDZA,EDDF,2020-06-01 
EWG7171,EDDM,EDDH,2020-06-01 
VJT645,EKCH,EINN,2020-06-01 
UTA595,UUWW,UUYS,2020-06-01 
FLJ611,EGCC,LEPA,2020-06-01 
CWY02F,EGNS,EGGP,2020-06-01 
RYR5NX,EGCC,EIDW,2020-06-01 
GES401V,LEMD,LEZL,2020-06-01 
BAW500,EGLL,LPPT,2020-06-01 
RRR489,EGVN,EGPD,2020-06-01 
AFR18HW,LFPG,LIMC,2020-06-01 
BIO06,EGNX,EGNR,2020-06-01 
SAS58E,EKCH,ESSA,2020-06-01 
LGL92MU,EDDM,ELLX,2020-06-01 
BAW71MA,EGLL,LEMD,2020-06-01 
MTSRI,EGNR,EGFF,2020-06-01 
WZZ2AR,ENTO,LROP,2020-06-01 
DLH8CN,EDDF,LSZH,2020-06-01 
DLH5TT,EDDM,EDDL,2020-06-01 
GAC285V,LOWS,EDDB,2020-06-01 
NJE669H,LSGG,EDDK,2020-06-01 
SBI1009,UUDD,ULLI,2020-06-01 
BAW478S,EGLL,LEBL,2020-06-01 
LGL9562,EDDH,EDDR,2020-06-01 
DLH9VV,EDDF,EBBR,2020-06-01 
WZZ39PU,LYBE,ESKN,2020-06-01 
DLH1JW,EDDF,LKPR,2020-06-01 
VVV121,LPCS,LPPR,2020-06-01 
SVR079,UUDD,ULLI,2020-06-01 
NWS9023,UUEE,LEBL,2020-06-01 
LPA322,EFMA,EFTU,2020-06-01 
KLM19K,EHAM,ESSA,2020-06-01 
AZA1617,LIRF,LIBD,2020-06-01 
AZA1593,LIRF,LIEE,2020-06-01 
KLM1651,EHAM,LIPZ,2020-06-01 
WUK4867,EGGW,LYBE,2020-06-01 
AFR77MV,LFPG,LFRB,2020-06-01 
LOT3852,EPWR,EPWA,2020-06-01 
LOT3806,EPRZ,EPWA,2020-06-01 
WZZ20PL,EHEH,LHBP,2020-06-01 
AZA2HW,LIMC,LIBD,2020-06-01 
CSA3F,EDDF,LKPR,2020-06-01 
AZA576,LIRF,LSGG,2020-06-01 
DLH5E,EDDH,EDDM,2020-06-01 
RYR404,EYKA,EGNX,2020-06-01 
KLM1007,EHAM,EGLL,2020-06-01 
AFR75KK,LFBO,LFPG,2020-06-01 
KLM81K,EHAM,LIRF,2020-06-01 
WUK9593,EGGW,LBBG,2020-06-01 
LOT3904,EPKK,EPWA,2020-06-01 
RYR5012,LIRF,LIME,2020-06-01 
VTTRI,EDDL,EVRA,2020-06-01 
KLM87Q,EHAM,LPPT,2020-06-01 
AFR766Q,LFML,LFPG,2020-06-01 
AFL014,UUEE,ULLI,2020-06-01 
KLM1473,EHAM,EGPF,2020-06-01 
LWG391,EHEH,EINN,2020-06-01 
CPA014,EDDF,LIMC,2020-06-01 
LOT3958,EPPO,EPWA,2020-06-01 
WZZ93XG,LYBE,EDJA,2020-06-01 
RLU103,ULLI,UUBI,2020-06-01 
HBJAZ,LSGG,EBBR,2020-06-01 
LOT3982,EPZG,EPWA,2020-06-01 
AZA202,LIRF,EGLL,2020-06-01 
ICE951,EDDM,BIKF,2020-06-01 
KLM29U,EHAM,ENGM,2020-06-01 
MEECNBZ,LEMH,LEPA,2020-06-01 
AFL011,ULLI,UUEE,2020-06-01 
EMM009,EDSB,EDDB,2020-06-01 
ANE8517,LEIB,LEPA,2020-06-01 
AFR762T,LFPG,LFBD,2020-06-01 
BAW430,EGLL,EHAM,2020-06-01 
NJE491C,EDDF,EHAM,2020-06-01 
VLG21GU,LEMG,LEBL,2020-06-01 
AFR75AA,LFPG,LFBO,2020-06-01 
DLH04K,LEMD,EDDF,2020-06-01 
UTA369,UUWW,ULLI,2020-06-01 
DFPOL,EDDG,EDXW,2020-06-01 
KLM37L,EHAM,LOWW,2020-06-01 
AUI1235,UKBB,LIMC,2020-06-01 
KLM37P,EHAM,LFPG,2020-06-01 
AFL1286,UUEE,UWLL,2020-06-01 
SAS4154,ENBR,ENVA,2020-06-01 
SAT3001,LPPD,LPAZ,2020-06-01 
OAL161,LGIO,LGAV,2020-06-01 
DLH8V,LOWW,EDDF,2020-06-01 
WZZ51XS,EGGW,LHBP,2020-06-01 
FIN9N,EFHK,EETN,2020-06-01 
LOT3832,EPGD,EPWA,2020-06-01 
DLH5YY,EDDF,EDDV,2020-06-01 
KLM91J,EHAM,EDDS,2020-06-01 
KLM23W,EHAM,LIMC,2020-06-01 
BTI244,EDDF,EVRA,2020-06-01 
EWG6998,LHBP,EGSH,2020-06-01 
KLM47V,EHAM,EDDM,2020-06-01 
NJE828K,LSZH,LIMJ,2020-06-01 
FRA93,EGNV,EGHH,2020-06-01 
AZA84A,LIRF,LFPG,2020-06-01 
DCOLT,EDQM,EDLW,2020-06-01 
VCG2BG,EIDW,ESSA,2020-06-01 
LGL3770,LPPR,ELLX,2020-06-01 
AFR184Z,LFPG,LSGG,2020-06-01 
DLH5EJ,ESSA,EDDF,2020-06-01 
AHO281S,LSGG,UUWW,2020-06-01 
SAS142,ESGG,ESSA,2020-06-01 
AFR10FG,LFPG,LPPT,2020-06-01 
KLM1315,EHAM,LFBD,2020-06-01 
EWG3XH,LOWW,EDDH,2020-06-01 
KLM57C,EHAM,LSZH,2020-06-01 
EAF9106,LIME,LBWN,2020-06-01 
RYR662Z,EGSS,EIDW,2020-06-01 
DFELE,EDDS,LFKJ,2020-06-01 
KLM61A,EHAM,EBBR,2020-06-01 
NPT023J,EGNX,EGJJ,2020-06-01 
FIN7DU,EDDF,EFHK,2020-06-01 
BRU810,LYBE,UMMS,2020-06-01 
SAS85G,ENGM,ENZV,2020-06-01 
KLM11B,EHAM,EKCH,2020-06-01 
AFR120K,LIRF,LFPG,2020-06-01 
AMC4100,LMML,EGLL,2020-06-01 
N188B,EGSS,EGAA,2020-06-01 
CWY02G,EGGP,EGNS,2020-06-01 
BAW4DC,EGLL,LFPG,2020-06-01 
INR611,LEVC,LEJR,2020-06-01 
BTI79E,EHAM,EETN,2020-06-01 
WZZ575,LFPG,LHBP,2020-06-01 
DLH2KV,ENGM,EDDF,2020-06-01 
ABR1626,LIMC,EGMC,2020-06-01 
BTI6RZ,EHAM,EVRA,2020-06-01 
DLH25N,LEBL,EDDF,2020-06-01 
SHT18LA,EGLL,EGPD,2020-06-01 
DFEND,EDXW,EDLP,2020-06-01 
KLM45F,EHAM,EKBI,2020-06-01 
RYR787E,EBBR,EIDW,2020-06-01 
DLH8A,EHAM,EDDF,2020-06-01 
DLH2J,LFPG,EDDF,2020-06-01 
ABR1539,LIMC,EDDV,2020-06-01 
KLM41R,EHAM,EGCC,2020-06-01 
SHT8K,EGLL,EGPH,2020-06-01 
DLH7HP,EKBI,EDDF,2020-06-01 
DFL03,ESSB,ESNZ,2020-06-01 
MEECNBZ,LEPA,LEMH,2020-06-01 
KLM1425,EHAM,EGBB,2020-06-01 
HBJSK,LSZH,EDJA,2020-06-01 
SIO412,LIML,EGSS,2020-06-01 
NJE191F,EDDW,EDDS,2020-06-01 
DLH9U,EGLL,EDDF,2020-06-01 
FIN4PF,EHAM,EFHK,2020-06-01 
DLH8XC,EDDM,EDDF,2020-06-01 
FIN7051,EFHK,LEMG,2020-06-01 
DLH8KV,LIMC,EDDF,2020-06-01 
DLH3CF,EKCH,EDDF,2020-06-01 
LXA24Y,LSZH,EHAM,2020-06-01 
DLH8Y,EBBR,EDDF,2020-06-01 
DLH2XV,EBBR,EDDM,2020-06-01 
AAB713,LSGG,EBBR,2020-06-01 
HBPJG,LSZH,LSZA,2020-06-01 
EWG1AR,EDDL,EGCC,2020-06-01 
FIN8L,EETN,EFHK,2020-06-01 
LGL9562,EDDR,ELLX,2020-06-01 
AFL1643,URWA,UUEE,2020-06-01 
DLH259,LIMC,EDDF,2020-06-01 
SAT3000,LPAZ,LPPD,2020-06-01 
DLH7C,LSZH,EDDF,2020-06-01 
EWG4NB,EDDL,LOWS,2020-06-01 
KLM87B,EHAM,EDDH,2020-06-01 
AOJ82R,LSGG,LOWW,2020-06-01 
DLH1P,LKPR,EDDF,2020-06-01 
AHO426N,LEBL,EDDL,2020-06-01 
DLH8UT,EDDH,EDDF,2020-06-01 
LGL3751,ELLX,LPPT,2020-06-01 
FIN8PY,LSZH,EFHK,2020-06-01 
AEA1707,LEIB,LEPA,2020-06-01 
EWG4C,EDDH,EGLL,2020-06-01 
FIN5TU,LFPG,EFHK,2020-06-01 
JAR31,LOWS,ESGG,2020-06-01 
DLH07Y,EDDM,LOWW,2020-06-01 
DFELD,EDXW,EDVK,2020-06-01 
JAR24,LOWS,ELLX,2020-06-01 
DLH5EL,EDDL,EDDM,2020-06-01 
RYR36MT,EGSS,LPPR,2020-06-01 
ANE8488,LEPA,LEMH,2020-06-01 
AFL013,ULLI,UUEE,2020-06-01 
RRR2802,EGVN,EFHK,2020-06-01 
NAX530,ENGM,ENZV,2020-06-01 
AZA571,LSZH,LIRF,2020-06-01 
AEE5ZH,LSZH,LGAV,2020-06-01 
AZA1612,LIBD,LIRF,2020-06-01 
AZA1594,LIEE,LIRF,2020-06-01 
DLH1YX,EDDV,EDDF,2020-06-01 
FHDPV,LFMV,LFQQ,2020-06-01 
DLH1JT,LHBP,EDDF,2020-06-01 
RYR5QR,LPPT,EIDW,2020-06-01 
BAW813,EKCH,EGLL,2020-06-01 
AEE831,EDDF,LGAV,2020-06-01 
AZA1784,LICJ,LIRF,2020-06-01 
SAH59P,EGCC,LPFR,2020-06-01 
SPMXI,EPWA,EPGD,2020-06-01 
AFR183N,LIMC,LFPG,2020-06-01 
RYR2TM,EDDB,EGSS,2020-06-01 
EWG6GC,EDDL,EGLL,2020-06-01 
GAC824N,EDDV,EDDM,2020-06-01 
MLT346T,EGHH,EGFF,2020-06-01 
WZZ808,LHBP,LYBE,2020-06-01 
NOS1046,LIMC,LIRF,2020-06-01 
BYS369,UUEE,EVRA,2020-06-01 
HBVRW,ESSB,ESSV,2020-06-01 
BRU861,UMMS,LKPR,2020-06-01 
AUL532,UWWW,ULLI,2020-06-01 
T7KSN,UUEE,ULLI,2020-06-01 
CTN4AS,EHAM,LDZA,2020-06-01 
BRU891,UMMS,EDDB,2020-06-01 
FIN7KL,EGLL,EFHK,2020-06-01 
KLM26Q,EBBR,EHAM,2020-06-01 
SPWBW,EFHK,EFKU,2020-06-01 
PBD203,UUWW,ULLI,2020-06-01 
LGL5781,ELLX,ESSA,2020-06-01 
SBI1010,ULLI,UUDD,2020-06-01 
KLM1870,EDDS,EHAM,2020-06-01 
BTI34H,EVRA,EYVI,2020-06-01 
AFL111,ULLI,UUEE,2020-06-01 
FIN4KX,EDDM,EFHK,2020-06-01 
DCJBH,EDXW,EDFM,2020-06-01 
KLM1652,LIPZ,EHAM,2020-06-01 
MEECNBZ,LEMH,LEPA,2020-06-01 
ISR276,EDDB,EDDF,2020-06-01 
BRU866,LFPG,UMMS,2020-06-01 
IBS3914,LEMD,LEPA,2020-06-01 
AZA1027,LIMC,LIRF,2020-06-01 
RYR1LH,EDDB,EIDW,2020-06-01 
WZZ1491,LROP,ESMS,2020-06-01 
N188B,EGAA,EGSS,2020-06-01 
DLH8LA,EDDM,LSZH,2020-06-01 
BTI24E,EVRA,EDDH,2020-06-01 
SAS531,ESSA,EGLL,2020-06-01 
SHT6L,EGLL,EGPF,2020-06-01 
IBE11VC,LEMD,LEBL,2020-06-01 
CSA2DZ,LKPR,LFPG,2020-06-01 
AZA403,EDDF,LIRF,2020-06-01 
AFR76MD,LFBD,LFPG,2020-06-01 
UGC113A,LEMG,GEML,2020-06-01 
SUS9193,EGGW,EKBI,2020-06-01 
BAW431,EHAM,EGLL,2020-06-01 
BOX913,EDDF,EDDP,2020-06-01 
NJE937A,EDDK,EDJA,2020-06-01 
ABW723,UUEE,EHAM,2020-06-01 
AZA575,LSGG,LIRF,2020-06-01 
GES401V,LEZL,LEBL,2020-06-01 
KLM1008,EGLL,EHAM,2020-06-01 
KLM34M,EGPF,EHAM,2020-06-01 
HBJSK,EDJA,LSZH,2020-06-01 
IBS9700,LEMD,EIDW,2020-06-01 
HUMMEL6,EDDL,EDLW,2020-06-01 
SVF635,EGVN,ESSA,2020-06-01 
KLM48V,EDDM,EHAM,2020-06-01 
LTC401,LHBP,UUWW,2020-06-01 
THY6111,UKBB,LKPR,2020-06-01 
GMA554,EGJJ,EGCN,2020-06-01 
KLM94F,LSZH,EHAM,2020-06-01 
AWU601F,EDXW,EDDH,2020-06-01 
CTN481,EKCH,LDZA,2020-06-01 
AFL015,ULLI,UUEE,2020-06-01 
RYR6KX,EGSS,LPPT,2020-06-01 
TIE324P,LKPR,LSGG,2020-06-01 
MLT346T,EGFF,EGHH,2020-06-01 
KLM38P,LFPG,EHAM,2020-06-01 
MLWSG,EDDB,EGSS,2020-06-01 
OHDAM,EFTU,EFPO,2020-06-01 
KLM32S,EKBI,EHAM,2020-06-01 
RYR3AW,EGSS,LHBP,2020-06-01 
LOT3835,EPWA,EPGD,2020-06-01 
FLJ611,LEPA,LSGG,2020-06-01 
AFR64VW,LSGG,LFPG,2020-06-01 
PEG55,EGBB,LEBL,2020-06-01 
BAW479,LEBL,EGLL,2020-06-01 
EWG2T,EDDH,LSZH,2020-06-01 
ROT7291,LROP,EGLL,2020-06-01 
ABR1554,LEMD,EGNX,2020-06-01 
SQP799,UKBB,LEBL,2020-06-01 
EXS051,EGCC,EGPH,2020-06-01 
RLU104,UUBI,ULLI,2020-06-01 
CTN413,EDDF,LDZA,2020-06-01 
KLM38L,LFBD,EHAM,2020-06-01 
BRU868,EHAM,UMMS,2020-06-01 
ELY382,LIMC,EBLG,2020-06-01 
CPA068,EDDF,LIMC,2020-06-01 
WZZ2403,ESKN,LYBE,2020-06-01 
FIN365,EFHK,EFKU,2020-06-01 
KLM18G,ENGM,EHAM,2020-06-01 
AMC4328,LMML,EDDF,2020-06-01 
AFL1287,UWLL,UUEE,2020-06-01 
TIE322S,LKPR,EPWA,2020-06-01 
BAW309,LFPG,EGLL,2020-06-01 
VKA121,ENZV,EGPK,2020-06-01 
BAW501,LPPT,EGLL,2020-06-01 
KLM24T,EKCH,EHAM,2020-06-01 
KLM1602,LIRF,EHAM,2020-06-01 
BRU851,UMMS,EGKK,2020-06-01 
KLM1630,LIMC,EHAM,2020-06-01 
VLG39DL,LEBL,LEPA,2020-06-01 
CSA2DA,LKPR,LROP,2020-06-01 
KLM88B,EDDH,EHAM,2020-06-01 
KLM1074,EGCC,EHAM,2020-06-01 
SPMXI,EPGD,EPSC,2020-06-01 
AAB726,EGPE,EGNT,2020-06-01 
MLT346T,EGHH,EGFF,2020-06-01 
KLM20M,ESSA,EHAM,2020-06-01 
CTM1311,LFBE,LFBD,2020-06-01 
SVR059,UUDD,ULLI,2020-06-01 
IGA617,LEZG,EPWA,2020-06-01 
IAM9003,LIRA,LIPZ,2020-06-01 
MEECNBZ,LEPA,LEMH,2020-06-01 
GMA578,EGPH,EGPF,2020-06-01 
NAX8458,ENGM,ENZV,2020-06-01 
CNV6117,LEPA,LPPT,2020-06-01 
NJE310T,EDDK,EDDB,2020-06-01 
KLM1846,LOWW,EHAM,2020-06-01 
HBVLX,EGHQ,EGJB,2020-06-01 
FIH60,EFKU,EFVR,2020-06-01 
DLH04U,LOWW,EDDM,2020-06-01 
OEFPM,LDSB,LOWW,2020-06-01 
EWG52P,EGCC,EDDL,2020-06-01 
KLM86E,EGBB,EHAM,2020-06-01 
2RBTS,EGJJ,EGHH,2020-06-01 
AFL020,UUEE,ULLI,2020-06-01 
VLG17K,LEBL,LEMG,2020-06-01 
AZA1630,LIBD,LIMC,2020-06-01 
WZZ8875,EDJA,LYBE,2020-06-01 
AFR76BZ,LFPG,LFML,2020-06-01 
WZZ1SU,LYBE,EHEH,2020-06-01 
ATL4U,EDXW,EDDW,2020-06-01 
UTA596,UUYS,UUWW,2020-06-01 
DFL02,ESGG,ESSL,2020-06-01 
NJE920R,EDDS,EDDB,2020-06-01 
EWG9CF,LOWS,EDDL,2020-06-01 
CNV6218,LEPA,LPPT,2020-06-01 
MMAVP,UUWW,ULLI,2020-06-01 
SHT9B,EGPH,EGLL,2020-06-01 
SPHTN,EPKT,EPKK,2020-06-01 
AFR17TP,LFPG,EHAM,2020-06-01 
