Origin,Destination
LEBL,UKBB
LEBL,UKBB
LEBL,UKBB
LEBL,UKBB
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
UMMS,LIMC
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LIMC,UMMS
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
LFMN,ESSA
EHAM,LEMG
EHAM,LEMG
EHAM,LEMG
EHAM,LEMG
EHAM,LEMG
EHAM,LEMG
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
LFPO,GMME
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
YMML,LFPG
LIMC,OLBA
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
LIMC,OLBA
OLBA,LIMC
LIMC,OLBA
LIMC,OLBA
OLBA,LIMC
OLBA,LIMC
OLBA,LIMC
LIMC,OLBA
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
LIRF,LICJ
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EHAM,ZGGG
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
EDJA,LBSF
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
LEBL,UMMS
LEBL,UMMS
LEBL,UMMS
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
LEBL,UMMS
LEBL,UMMS
LEBL,UMMS
LEBL,UMMS
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
LEBL,UMMS
LEBL,UMMS
LEBL,UMMS
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
LEBL,UMMS
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
UMMS,LEBL
CARK,EGNH
CARK,EGNH
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
EDDM,WIBT
LFRS,EGKK
LFRS,EGKK
LFRS,EGKK
EGKK,LFRS
LFRS,EGKK
LFRS,EGKK
EGKK,LFRS
EGKK,LFRS
EGKK,LFRS
LFRS,EGKK
EGKK,LFRS
LFRS,EGKK
LFRS,EGKK
EGKK,LFRS
LFRS,EGKK
EGKK,LFRS
LFRS,EGKK
LFRS,EGKK
EGKK,LFRS
LFRS,EGKK
LFRS,EGKK
LFRS,EGKK
LFRS,EGKK
LFRS,EGKK
EGKK,LFRS
LFRS,EGKK
LEZL,KGFL
LEZL,KGFL
LEZL,KGFL
LEZL,KGFL
LEZL,KGFL
LEZL,KGFL
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
EHEH,LFMN
LEAL,EGAA
EGAA,LEAL
EGAA,LEAL
EGAA,LEAL
LEMD,UKKK
LEMD,UKKK
LEMD,UKKK
LEMD,UKKK
LEMD,UKKK
LEMD,UKKK
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
EHAM,LFPG
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
EHAM,LFPG
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LFPG,EHAM
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LIBR,LSGG
LFPO,GMMN
LFPO,GMMN
LFPO,GMMN
LFPO,GMMN
GMMN,LFPO
LFPO,GMMN
LFPO,GMMN
LFPO,GMMN
GMMN,LFPO
LFPO,GMMN
LFPO,GMMN
LFPO,GMMN
GMMN,LFPO
LFPO,GMMN
LFPO,GMMN
LFPO,GMMN
LFPO,GMMN
GMMN,LFPO
LFPO,GMMN
GMMN,LFPO
LFPO,GMMN
ULLI,UGTB
ULLI,UGTB
ULLI,UGTB
ULLI,UGTB
ULLI,UGTB
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
KJFK,LEMD
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
KJFK,LEMD
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
KJFK,LEMD
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEMD,KJFK
LEBL,EGCC
LEBL,EGCC
LEBL,EGCC
LEBL,EGCC
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EGGP,LFMN
EDDM,LIRQ
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
LIRQ,EDDM
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
EPWA,UKLL
KBOS,LEMD
LEMD,KBOS
KBOS,LEMD
KBOS,LEMD
KBOS,LEMD
LEMD,KBOS
KBOS,LEMD
KBOS,LEMD
KBOS,LEMD
KBOS,LEMD
KBOS,LEMD
KBOS,LEMD
LEMD,KBOS
KBOS,LEMD
KBOS,LEMD
LWSK,OMDB
LWSK,OMDB
LWSK,OMDB
LWSK,OMDB
LWSK,OMDB
LWSK,OMDB
LWSK,OMDB
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
VTBS,EGCC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LIML,LICC
LICC,LIML
LICC,LIML
LICC,LIML
LICC,LIML
LICC,LIML
EDDF,VIDP
EDDF,VIDP
EYVI,ENGM
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
ENGM,EYVI
EGPF,EGLL
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
UUDD,USSS
LEBL,CYHU
LEBL,CYHU
LEBL,CYHU
LEBL,CYHU
KBOS,EINN
KBOS,EINN
KBOS,EINN
LGRP,LFPG
LGRP,LFPG
LGRP,LFPG
LGRP,LFPG
LGRP,LFPG
LGRP,LFPG
UGTB,UUBW
UGTB,UUBW
UGTB,UUBW
UGTB,UUBW
UGTB,UUBW
UGTB,UUBW
UGTB,UUBW
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
EFHK,LIPZ
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LIPZ,EFHK
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LEAL,OMDW
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
EDDM,LSGG
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
LSGG,EDDM
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
EPMO,EGKK
LKPR,EGSS
LKPR,EGSS
LKPR,EGSS
LKPR,EGSS
LKPR,EGSS
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
EGGD,LFMD
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIME,LIBC
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
LIBC,LIME
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
EGKK,LIRP
LKPR,UMMS
UMMS,LKPR
LKPR,UMMS
UMMS,LKPR
LKPR,UMMS
UMMS,LKPR
LKPR,UMMS
UMMS,LKPR
UMMS,LKPR
LKPR,UMMS
UMMS,LKPR
UMMS,LKPR
UMMS,LKPR
LKPR,UMMS
UMMS,LKPR
UMMS,LKPR
LKPR,UMMS
LKPR,UMMS
UMMS,LKPR
UMMS,LKPR
LKPR,UMMS
LKPR,UMMS
UMMS,LKPR
UMMS,LKPR
LKPR,UMMS
LKPR,UMMS
LKPR,UMMS
LKPR,UMMS
LKPR,UMMS
LKPR,UMMS
UMMS,LKPR
ENGM,EKCH
ENGM,EKCH
ENGM,EKCH
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
UMMS,ULLI
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
ULLI,UMMS
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
LEIB,EDDM
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
EGLL,RJTK
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UUDD,UCFM
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UUDD,UCFM
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UCFM,UUDD
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
UUEE,UWUB
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
EPKT,EHEH
UUDD,ESSA
UUDD,ESSA
ESSA,UUDD
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
UUDD,ESSA
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
LFPO,LEVC
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
ENBR,ENZV
GOBD,LIPE
GOBD,LIPE
GOBD,LIPE
GOBD,LIPE
GOBD,LIPE
GOBD,LIPE
GOBD,LIPE
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
GMMN,LEMD
LKPR,LBBG
LBBG,LKPR
LKPR,LBBG
LBBG,LKPR
LKPR,LBBG
LKPR,LBBG
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LKPR,LBBG
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LBBG,LKPR
LKPR,LBBG
LKPR,LBBG
LBBG,LKPR
LKPR,LBBG
LBBG,LKPR
LKPR,LBBG
LBBG,LKPR
EYVI,EPKT
EYVI,EPKT
EYVI,EPKT
EPKT,EYVI
EPKT,EYVI
EYVI,EPKT
EPKT,EYVI
EYVI,EPKT
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIBR,LIRP
LIBR,LIRP
LIRP,LIBR
LIBR,LIRP
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIBR,LIRP
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
LIRP,LIBR
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
EPWR,EGGD
LEBL,GMMT
LEBL,GMMT
GMMT,LEBL
LEBL,GMMT
LEBL,GMMT
LEBL,GMMT
LEBL,GMMT
LEBL,GMMT
LEBL,GMMT
LEBL,GMMT
LEBL,GMMT
GMMT,LEBL
LEBL,GMMT
LEBL,GMMT
GMMT,LEBL
LEBL,GMMT
GMMT,LEBL
GMMT,LEBL
LEBL,GMMT
GMMT,LEBL
LEBL,GMMT
GMMT,LEBL
GMMT,LEBL
LEBL,GMMT
LEBL,GMMT
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
UKKK,UMMS
GCLP,EGCC
GCLP,EGCC
GCLP,EGCC
GCLP,EGCC
GCLP,EGCC
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
LDZA,LWSK
EDDH,EDDV
EDDV,EDDH
EDDV,EDDH
EDDV,EDDH
EDDH,EDDV
EDDH,EDDV
EDDH,EDDV
EDDH,EDDV
EDDV,EDDH
EDDV,EDDH
EDDH,EDDV
EDDH,EDDV
EDDV,EDDH
EDDH,EDDV
EDDH,EDDV
EDDH,EDDV
EDDV,EDDH
EDDH,EDDV
EDDV,EDDH
EDDV,EDDH
EDDV,EDDH
EDDH,EDDV
EDDV,EDDH
EDDH,EDDV
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EIDW,EYKA
EIDW,EYKA
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
EYKA,EIDW
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
ZGGG,LFPG
LFPG,ZGGG
LFPG,ZGGG
LFPG,ZGGG
ZGGG,LFPG
LFPG,ZGGG
LFPG,ZGGG
ZGGG,LFPG
LFPG,ZGGG
LFPG,ZGGG
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
EDDL,LFMN
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
LFMN,EDDL
ULOO,EETN
ULOO,EETN
ULOO,EETN
ULOO,EETN
ULOO,EETN
ULOO,EETN
LSZH,LIMC
LSZH,LIMC
LSZH,LIMC
LSZH,LIMC
LSZH,LIMC
LIMC,LSZH
LIMC,LSZH
LIMC,LSZH
LIMC,LSZH
LSZH,LIMC
LIMC,LSZH
KLDJ,EPRZ
KLDJ,EPRZ
KLDJ,EPRZ
KLDJ,EPRZ
KLDJ,EPRZ
KLDJ,EPRZ
KLDJ,EPRZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
LFPG,UDYZ
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
GCXO,LEBB
EBBR,LICJ
EBBR,LICJ
LICJ,EBBR
EBBR,LICJ
EBBR,LICJ
LEBL,EGLL
LEBL,EGLL
LEBL,EGLL
LEBL,EGLL
LEBL,EGLL
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
GMME,LEMD
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LEPA,EDLW
LIMF,LICA
LIMF,LICA
LIMF,LICA
LIMF,LICA
LIMF,LICA
LIMF,LICA
LICA,LIMF
LICA,LIMF
LIMF,LICA
LIMF,LICA
LIMF,LICA
LIMF,LICA
LIMF,LICA
LICA,LIMF
