Callsign, Origin, Destination,Day
HVN19,YMML,LFPG,2019-01-01 
CCA839,YMML,LEBL,2019-01-01 
CES219,YSSY,EDDF,2019-01-01 
CXA825,YSSY,LFPG,2019-01-01 
ETH704,KLDJ,LFPG,2019-01-01 
HVN55,YSSY,EGLL,2019-01-01 
CPA343,YMML,EGKK,2019-01-01 
LAN706,KJFK,LEMD,2019-01-01 
BAW16,YSSY,EGLL,2019-01-01 
THA936,WIII,LOWW,2019-01-01 
QFA1,YSSY,EGLL,2019-01-01 
AAR561,KORD,LIRF,2019-01-01 
ETH3720,VABB,EBLG,2019-01-01 
CAO1023,KLAX,EHAM,2019-01-01 
CPA233,RJTT,LIMC,2019-01-01 
SIA326,KSFO,EDDF,2019-01-01 
CPA289,RPLL,EDDF,2019-01-01 
CES201,RCTP,EGKK,2019-01-01 
QFA9,YPPH,EGLL,2019-01-01 
QFA10,EGLL,YPPH,2019-01-01 
AFR552,LFPG,RCTP,2019-01-01 
BAW243,EGLL,MMMX,2019-01-01 
NAX7UA,LFPG,KLAX,2019-01-01 
KLM685,EHAM,MMMX,2019-01-01 
AMX002,LEMD,MMMX,2019-01-01 
AVA019,LEBL,SKBO,2019-01-01 
KLM867,EHAM,RJBB,2019-01-01 
NAX43J,LEMD,KLAX,2019-01-01 
KAC117,RPLL,EINN,2019-01-01 
CLU103,UUEE,KORD,2019-01-01 
DAL79,EHAM,KLAX,2019-01-01 
AEA193,LEMD,SKBO,2019-01-01 
EVA061,RCTP,LOWW,2019-01-01 
BAW49,EGLL,KSEA,2019-01-01 
AFR293,RJTT,LFPG,2019-01-01 
BAW9CG,EGLL,KPHX,2019-01-01 
IBE6117,LEMD,KOPF,2019-01-01 
BAW97A,EGLL,KIAH,2019-01-01 
BAW119,EGLL,VOMM,2019-01-01 
BAW287,EGLL,KSFO,2019-01-01 
AFG707,VIDP,UUEE,2019-01-01 
JAL12,EFHK,KDFW,2019-01-01 
N539CA,LOWS,KBCT,2019-01-01 
MAS2,WMKK,EGLL,2019-01-01 
ANZ1,EGLL,KLAX,2019-01-01 
KLM655,EHAM,KMSP,2019-01-01 
AEA046,SUMU,LEMD,2019-01-01 
KLM810,WMKK,EHAM,2019-01-01 
FIN77,EFHK,RJBB,2019-01-01 
BAW269,EGLL,KLAX,2019-01-01 
AVA011,LEMD,SKBO,2019-01-01 
BAW34,WMKK,EGLL,2019-01-01 
ANA203,RJTT,EDDF,2019-01-01 
BAW41,EGLL,FALE,2019-01-01 
JAI115,EGLL,VABB,2019-01-01 
BAW31F,EGLL,KDFW,2019-01-01 
ACA877,EDDF,CYYZ,2019-01-01 
CAL063,RCTP,LOWW,2019-01-01 
BAW297,EGLL,KORD,2019-01-01 
CAL061,RCTP,EDDF,2019-01-01 
EVA087,RCTP,LFPG,2019-01-01 
KLM808,RCTP,EHAM,2019-01-01 
BAW275,EGLL,KLAS,2019-01-01 
BAW211,EGLL,KMIA,2019-01-01 
BAW67V,EGLL,KPHL,2019-01-01 
AFR422,LFPG,SKBO,2019-01-01 
ABW147,UUEE,PANC,2019-01-01 
NAX19M,LIRF,KEWR,2019-01-01 
AEA026,SLVR,LEMD,2019-01-01 
TAP209,LPPT,KJFK,2019-01-01 
BAW2273,EGKK,KJFK,2019-01-01 
NAX5W,ESSA,KJFK,2019-01-01 
BAW293,EGLL,KIAD,2019-01-01 
NRS15Z,EGKK,KJFK,2019-01-01 
NAX9V,LFPG,KJFK,2019-01-01 
RSD004,UUWW,SBBR,2019-01-01 
TAP005,LPPT,SBSG,2019-01-01 
IBE6012,SUMU,LEMD,2019-01-01 
DAL4,EGLL,KJFK,2019-01-01 
AFR008,LFPG,KJFK,2019-01-01 
BAW99,EGLL,CYYZ,2019-01-01 
NAX7149,LFPG,KBOS,2019-01-01 
NAX11A,EKCH,KJFK,2019-01-01 
AFR348,LFPG,CYUL,2019-01-01 
RBA003,WBSB,EGLL,2019-01-01 
TAP259,LPPT,CYYZ,2019-01-01 
ISS955,LIMC,VIDP,2019-01-01 
JAL41,RJTT,EGLL,2019-01-01 
NAX7191,LFPO,KEWR,2019-01-01 
TAM8110,SBGR,LIRF,2019-01-01 
ACA859,EGLL,CYYZ,2019-01-01 
JAL46,LFPG,RJAK,2019-01-01 
BAW5VY,EGLL,CYVR,2019-01-01 
ARG1133,LEMD,SABE,2019-01-01 
AEA058,SBGR,LEMD,2019-01-01 
TAM8063,LIMC,SBGR,2019-01-01 
TAM8101,LFPG,SBGR,2019-01-01 
BAW240,SBGR,EGLL,2019-01-01 
N455QS,BIKF,KISP,2019-01-01 
ANA216,LFPG,RJAK,2019-01-01 
BAW56,FAGC,EGLL,2019-01-01 
TAM8071,EDDF,SBMT,2019-01-01 
KAL925,OMDB,EHAM,2019-01-01 
IBE6824,SBGR,LEMD,2019-01-01 
RBA004,EGLL,WBSB,2019-01-01 
FIN121,EFHK,VIDP,2019-01-01 
BAW55K,EGLL,FABB,2019-01-01 
AVA026,SKBO,LEMD,2019-01-01 
JAL44,EGLL,RJAK,2019-01-01 
IBE6400,MMMX,LEMD,2019-01-01 
ANA212,EGLL,RJAA,2019-01-01 
AIC138,LIMC,VIDP,2019-01-01 
BAW33,EGLL,WMKK,2019-01-01 
AZA675,SBGR,LIRF,2019-01-01 
BAW257,EGLL,VIDP,2019-01-01 
BAW246,SBGR,EGLL,2019-01-01 
ETD43U,EGCC,OMAA,2019-01-01 
TAM8178,SBGR,LPPT,2019-01-01 
AFR443,SBGL,LFPG,2019-01-01 
V8BKH,EGLL,WBSB,2019-01-01 
AFL101,KJFK,UUEE,2019-01-01 
CFG522,EDDF,OMDW,2019-01-01 
SDM6265,UUEE,VCBI,2019-01-01 
BAW239,EGLL,KBOS,2019-01-01 
ANA224,EDDF,RJAK,2019-01-01 
AFR457,SBGR,LFPG,2019-01-01 
CFG534,EDDL,OMDW,2019-01-01 
KLM809,EHAM,WMKK,2019-01-01 
MPH6911,EHAM,SBKP,2019-01-01 
ETD57C,LFPG,OMAA,2019-01-01 
ETD44P,EDDF,OMAA,2019-01-01 
DAL34,KSEA,LFPG,2019-01-01 
ABY957,OMSJ,UUDD,2019-01-01 
TAP082,SBGR,LPPT,2019-01-01 
ETD39E,EDDL,OMAA,2019-01-01 
BAW123,EGLL,OTHH,2019-01-01 
CLU245,EDDF,OMDW,2019-01-01 
AAF533,LFML,GOBD,2019-01-01 
AIC142,LFPG,VIDP,2019-01-01 
BAW183,EGLL,KJFK,2019-01-01 
ETD53P,EHAM,OMAA,2019-01-01 
AIC120,EDDF,VIDP,2019-01-01 
AFL105,KIAD,UUEE,2019-01-01 
TAM8085,EGLL,SBGR,2019-01-01 
DLH767,VABB,EDDM,2019-01-01 
ETD69K,EGLL,OMAA,2019-01-01 
AFR217,VABB,LFPG,2019-01-01 
KLM874,VCBI,EHAM,2019-01-01 
AIC114,EGBB,VIDP,2019-01-01 
DAL78,KLAX,EHAM,2019-01-01 
ETD4,EDDM,OMAA,2019-01-01 
TAM8065,LEMD,SBGR,2019-01-01 
AFR191,VOBL,LFPG,2019-01-01 
TAP1485,LPPT,GOBD,2019-01-01 
KLM807,EHAM,RCTP,2019-01-01 
JAI121,EGLL,VIDP,2019-01-01 
AZA672,LIRF,SBGL,2019-01-01 
AZU8750,SBKP,LPPT,2019-01-01 
ALK504,EGLL,VCBI,2019-01-01 
BAW199,EGLL,VABB,2019-01-01 
BAW138,VABB,EGLL,2019-01-01 
JAI236,VOBL,EHAM,2019-01-01 
DLH506,EDDF,SBGR,2019-01-01 
BAW105,EGLL,OMDB,2019-01-01 
QFA2,EGLL,YSSY,2019-01-01 
AZA680,LIRF,SADQ,2019-01-01 
KLM628,KMIA,EHAM,2019-01-01 
BAW247,EGLL,SBGR,2019-01-01 
DAL132,KDTW,EHAM,2019-01-01 
JAI117,EGLL,VABB,2019-01-01 
ETD11Y,LIRF,OMAA,2019-01-01 
CAL070,EGKK,RCTP,2019-01-01 
JAI120,VAJJ,EGLL,2019-01-01 
DAL178,KPDX,EHAM,2019-01-01 
AZA674,LIRF,SBGR,2019-01-01 
BAW57K,EGLL,FABB,2019-01-01 
JAI124,VAJJ,LFPG,2019-01-01 
AMX026,EHAM,MMMX,2019-01-01 
DLH401,KJFK,EDDF,2019-01-01 
MAS1,EGLL,WMKK,2019-01-01 
AIC112,EGLL,VIDP,2019-01-01 
TAP058,SBBR,LPPT,2019-01-01 
MAC128,EHAM,GMTT,2019-01-01 
AVA121,EGLL,SKBO,2019-01-01 
DAL142,KSEA,EHAM,2019-01-01 
NRS7505,EGKK,SADZ,2019-01-01 
JAI232,VAJJ,EHAM,2019-01-01 
EVA068,EGLL,RCTP,2019-01-01 
BOS9,LFPO,KEWR,2019-01-01 
IFA930,KMIA,EDDN,2019-01-01 
AIC154,LOWW,VIDP,2019-01-01 
AFR023,KJFK,LFPG,2019-01-01 
MEA204,EGLL,OLBA,2019-01-01 
KLM24,KIAH,EHAM,2019-01-01 
BAW109,EGLL,OMDB,2019-01-01 
RAM775L,LFPO,GMMB,2019-01-01 
DAL46,KJFK,EHAM,2019-01-01 
AFR655,OMDB,LFPG,2019-01-01 
TAP224,KMIA,LPPT,2019-01-01 
AZA60M,KJFK,LIRF,2019-01-01 
AVA016,SKBO,LEMD,2019-01-01 
FDB1796,LROP,OMDB,2019-01-01 
PAL721,EGLL,RPLL,2019-01-01 
BAW2168,KFLL,EGKK,2019-01-01 
DLH631,OMDB,EDDF,2019-01-01 
AMX004,LFPG,MMMX,2019-01-01 
KLM602,KLAX,EHAM,2019-01-01 
DLH507,SBGR,EDDF,2019-01-01 
SAS954,KMIA,EKCH,2019-01-01 
GFA006,EGLL,OBBI,2019-01-01 
KLM428,OMDB,EHAM,2019-01-01 
KLM592,FAGC,EHAM,2019-01-01 
AZA66Y,KBOS,LIRF,2019-01-01 
DAL160,KMSP,EHAM,2019-01-01 
BAW15,EGLL,YSSY,2019-01-01 
NAX4602,OMDB,ESSA,2019-01-01 
BAW81V,KIAH,EGLL,2019-01-01 
AMX022,LEMD,MMMX,2019-01-01 
DLH463,KMIA,EDDF,2019-01-01 
BEL204,GOBD,EBBR,2019-01-01 
AFL522,UUEE,OMDW,2019-01-01 
AFR137,KORD,LFPG,2019-01-01 
ELY014,KJFK,LROP,2019-01-01 
BAW262,OERK,EGLL,2019-01-01 
ETD72E,OMAD,EIDW,2019-01-01 
CCA911,RPLL,ESSA,2019-01-01 
GFA017,OBBI,EDDF,2019-01-01 
AFR441,OERK,LFPG,2019-01-01 
AFR099,KMIA,LFPG,2019-01-01 
GFA012,OBBI,UUDD,2019-01-01 
AFR274,LFPG,RJTT,2019-01-01 
