Callsign, Origin, Destination,Day
BAW51,EGLL,FAOR,2019-06-01 
CPA250,EGLL,VHHH,2019-06-01 
THA924,VTBS,EDDM,2019-06-01 
AZA6FA,SBGL,LIRF,2019-06-01 
BAW5VY,EGLL,CYVR,2019-06-01 
AAR502,LFPG,RKSI,2019-06-01 
CPA282,EDDF,VHHH,2019-06-01 
THA910,VTBS,EGLL,2019-06-01 
IBE6058,FAOR,LEMD,2019-06-01 
IBE6824,SBGR,LEMD,2019-06-01 
CHH789,ZGSZ,LOWW,2019-06-01 
CPA315,VHHH,LEMD,2019-06-01 
ANA212,EGLL,RJTK,2019-06-01 
THA960,VTBS,ESSA,2019-06-01 
CKS204,EHAM,KJFK,2019-06-01 
AFR457,SBGR,LFPG,2019-06-01 
THA950,VTBS,EKCH,2019-06-01 
IBE6400,MMMX,LEMD,2019-06-01 
THA970,VTBS,LSZH,2019-06-01 
AFL250,UUEE,RKSI,2019-06-01 
BKVC,VHHH,EGGW,2019-06-01 
BAW55K,EGLL,FAOR,2019-06-01 
SIA7951,EBBR,VABB,2019-06-01 
FBU710,LFPO,KSFO,2019-06-01 
BAW31,EGLL,VHHH,2019-06-01 
THA936,VTBS,LOWW,2019-06-01 
SIA52,WSSS,EGCC,2019-06-01 
BOX414,EDDF,KORD,2019-06-01 
AAR796,EDDF,RKSI,2019-06-01 
AFL101,KJFK,UUEE,2019-06-01 
THA923,EDDF,VTBS,2019-06-01 
TAP082,SBGR,LPPT,2019-06-01 
BAW246,SBGR,EGLL,2019-06-01 
SBI778,UUDD,UIII,2019-06-01 
NAX3RV,LEMD,KJFK,2019-06-01 
BAW123,EGLL,OTHH,2019-06-01 
SAS965,EKCH,VHHH,2019-06-01 
AVA010,MMMX,LEMD,2019-06-01 
EJM410,EGGW,KSLK,2019-06-01 
TAM8110,SBGR,LIRF,2019-06-01 
BAW183,EGLL,KJFK,2019-06-01 
ANA224,EDDF,RJAK,2019-06-01 
BAW11,EGLL,WSAP,2019-06-01 
BOX413,KORD,EDDF,2019-06-01 
AFR256,LFPG,WSAP,2019-06-01 
CLU845,EDDF,KORD,2019-06-01 
PBD564,UUWW,USSS,2019-06-01 
BAW239,EGLL,KBVY,2019-06-01 
KLM809,EHAM,WMKK,2019-06-01 
DLH767,VABB,EDDM,2019-06-01 
KAL908,EGLL,RKSI,2019-06-01 
KAL902,LFPG,RKSI,2019-06-01 
BAW54,FAOR,EGLL,2019-06-01 
KLM855,EHAM,RKSI,2019-06-01 
KLM807,EHAM,RCTP,2019-06-01 
TAM8071,EDDF,SBGR,2019-06-01 
DLH417,KIAD,EDDF,2019-06-01 
CES5009,VTBS,UUEE,2019-06-01 
N456GA,KSJC,LEMD,2019-06-01 
AFR191,VOBL,LFPG,2019-06-01 
KLM656,KMSP,EHAM,2019-06-01 
SIA325,EDDF,WSAP,2019-06-01 
DLH778,EDDF,WSAP,2019-06-01 
ICE631,BIKF,KOWD,2019-06-01 
KAL932,LIRF,RKSI,2019-06-01 
ANA218,EDDM,RJAA,2019-06-01 
DLH790,EDDM,WIDD,2019-06-01 
DAL34,KSEA,LFPG,2019-06-01 
SBI774,UUDD,UIII,2019-06-01 
AAR522,EGLL,RKSI,2019-06-01 
DLH506,EDDF,SBGR,2019-06-01 
DLH772,EDDF,VTBS,2019-06-01 
AZA619,KIAD,LIRF,2019-06-01 
BOV777,LEMD,SLVR,2019-06-01 
DLH572,EDDF,FAOR,2019-06-01 
TAM8101,LFPG,SBGR,2019-06-01 
SIA319,EGLL,WSAP,2019-06-01 
DLH796,EDDF,VHHH,2019-06-01 
CAL070,EGKK,RCTP,2019-06-01 
TAP1481,LPPT,GOBD,2019-06-01 
DLH759,VOMM,EDDF,2019-06-01 
ICE55L,BIKF,KJFK,2019-06-01 
SIO879,KRDU,EINN,2019-06-01 
AZA629,KORD,LIRF,2019-06-01 
QFA2,EGLL,WIDD,2019-06-01 
BAW138,VABB,EGLL,2019-06-01 
MMZ351,LPPT,GGOV,2019-06-01 
AZA674,LIRF,SBGR,2019-06-01 
BAW33,EGLL,WMKK,2019-06-01 
TAP1543,LPPT,GVNP,2019-06-01 
KLM24,KIAH,EHAM,2019-06-01 
GTI8242,KNGU,EDDH,2019-06-01 
DAL178,KPDX,EHAM,2019-06-01 
AZA688,LIRF,SBGR,2019-06-01 
N500J,SBGR,EBAW,2019-06-01 
MPH7551,EHAM,SBKP,2019-06-01 
DLH520,EDDM,MMMX,2019-06-01 
TAM8114,SBGR,LEBL,2019-06-01 
DLH730,EDDM,VHHH,2019-06-01 
BAW199,EGLL,VABB,2019-06-01 
BAW4EA,KSEA,EGLL,2019-06-01 
AMX026,EHAM,MMMX,2019-06-01 
AFR217,VAJJ,LFPG,2019-06-01 
THA917,EGLL,VTBS,2019-06-01 
VJT947,KBED,LEMD,2019-06-01 
AFR655,OMDB,LFPG,2019-06-01 
DAL46,KJFK,EHAM,2019-06-01 
DLH401,KJFK,EDDF,2019-06-01 
EVA068,EGLL,VTBS,2019-06-01 
ROU1900,CYYZ,LGAV,2019-06-01 
KLM428,OMDB,EHAM,2019-06-01 
AFR379,CYVR,LFPG,2019-06-01 
ICE7K,BIKF,KBVY,2019-06-01 
MAS1,EGLL,WMKK,2019-06-01 
AFR681,KATL,LFPG,2019-06-01 
ACA872,CYYZ,EDDF,2019-06-01 
NRS7132,KSEA,EGKK,2019-06-01 
AFR023,KJFK,LFPG,2019-06-01 
DLH631,OMDB,EDDF,2019-06-01 
RSY9532,ZGSZ,ULLI,2019-06-01 
DLH437,KORD,EDDM,2019-06-01 
BAW57K,EGLL,FAOR,2019-06-01 
AFR159,KDFW,LFPG,2019-06-01 
THT8,KLAX,LFPG,2019-06-01 
KLM282,KSFO,EHAM,2019-06-01 
ROU1902,CYUL,LGAV,2019-06-01 
AZA60M,KJFK,LIRF,2019-06-01 
DAL256,KBOS,EHAM,2019-06-01 
KLM678,CYYC,EHAM,2019-06-01 
DAL142,KSEA,EHAM,2019-06-01 
FIN99,EFHK,VHHH,2019-06-01 
SIA321,EGLL,WSSS,2019-06-01 
KLM592,FAOR,EHAM,2019-06-01 
KLM48,KORD,EHAM,2019-06-01 
KLM602,KLAX,EHAM,2019-06-01 
EWG6BR,KLDJ,EDDL,2019-06-01 
DLH439,KDFW,EDDF,2019-06-01 
BAW27,EGLL,VHHH,2019-06-01 
DAL42,KMSP,LFPG,2019-06-01 
DLH469,KAUS,EDDF,2019-06-01 
TAM8085,EGLL,SBGR,2019-06-01 
DAL202,KJFK,LGAV,2019-06-01 
DLH491,KSEA,EDDF,2019-06-01 
GFA006,EGLL,OBBI,2019-06-01 
AMX004,LFPG,MMMX,2019-06-01 
DAL130,KATL,EDDM,2019-06-01 
KLM86,CYYZ,EHAM,2019-06-01 
DAL270,KJFK,LEMG,2019-06-01 
BAW15,EGLL,WSSS,2019-06-01 
SAS946,KORD,ESSA,2019-06-01 
DLH431,KORD,EDDF,2019-06-01 
SAS940,KLAX,ESSA,2019-06-01 
AFL1441,UIII,UUEE,2019-06-01 
BAW106,OMDB,EGLL,2019-06-01 
TSC370,CYYZ,EHAM,2019-06-01 
ACA840,CYVR,EDDF,2019-06-01 
SAS926,KIAD,EKCH,2019-06-01 
DLH507,SBGR,EDDF,2019-06-01 
LOT34,KJFK,LHBP,2019-06-01 
IBE3329,GOBD,LEMD,2019-06-01 
TAM8065,LEMD,SBGR,2019-06-01 
AFR990,LFPG,FAOR,2019-06-01 
NAX7100,KLAX,LFPG,2019-06-01 
AMX008,EGLL,MMMX,2019-06-01 
BAW247,EGLL,SBGR,2019-06-01 
SAS928,KBOS,EKCH,2019-06-01 
KLM642,KJFK,EHAM,2019-06-01 
BAW81V,KIAH,EGLL,2019-06-01 
AFR188,LFPG,VHHH,2019-06-01 
DAL66,KATL,LSZH,2019-06-01 
DLH411,KJFK,EDDM,2019-06-01 
TCX2719,KLAS,EGCC,2019-06-01 
DAL230,KRDU,LFPG,2019-06-01 
DLH423,KBVY,EDDF,2019-06-01 
BAW293,EGLL,KIAD,2019-06-01 
FIN143,EFHK,VTBS,2019-06-01 
TFL456,GBYD,EHAM,2019-06-01 
WJA50,CYOW,EIDW,2019-06-01 
CPA254,EGLL,VHHH,2019-06-01 
IBE6166,KBOS,LEMD,2019-06-01 
ACA846,CYYZ,EDDM,2019-06-01 
DAL160,KMSP,EHAM,2019-06-01 
NCA192,KORD,EDFH,2019-06-01 
ABW542,KATL,EHAM,2019-06-01 
DLH757,VABB,EDDF,2019-06-01 
DAL192,KATL,LIPZ,2019-06-01 
BAW124,OBBI,EGLL,2019-06-01 
AFR454,LFPG,SBGR,2019-06-01 
AZA603,KJFK,LIRF,2019-06-01 
DLH427,KPHL,EDDF,2019-06-01 
PAL721,EGLL,RPLL,2019-06-01 
IBE6827,LEMD,SBGR,2019-06-01 
AFL1562,UUEE,UIII,2019-06-01 
IBE6274,KORD,LEMD,2019-06-01 
SAS904,KLDJ,ESSA,2019-06-01 
AEA057,LEMD,SBGR,2019-06-01 
ACA878,CYYZ,LSZH,2019-06-01 
DLH755,VOBL,EDDF,2019-06-01 
DAL72,KATL,EHAM,2019-06-01 
IBE6409,LEMD,MMMX,2019-06-01 
KLM792,SBGR,EHAM,2019-06-01 
DLH457,KLAX,EDDF,2019-06-01 
DAL108,KATL,LEMD,2019-06-01 
PRWQY,SBGR,LEMD,2019-06-01 
DLH479,CYUL,EDDF,2019-06-01 
BEL55J,CYYZ,EBBR,2019-06-01 
BAW20R,KORD,EGLL,2019-06-01 
SAZ53,KMDT,LSZB,2019-06-01 
DLH481,KDEN,EDDM,2019-06-01 
ACA836,CYYZ,LEMD,2019-06-01 
DLH455,KSFO,EDDF,2019-06-01 
AZA62J,KLAX,LIRF,2019-06-01 
AFR055,KIAD,LFPG,2019-06-01 
AFL525,OMDB,UUEE,2019-06-01 
TSC576,CYVR,EGKK,2019-06-01 
DAL500,KIND,LFPG,2019-06-01 
TAP087,LPPT,SBGR,2019-06-01 
BAW2,KJFK,EGLC,2019-06-01 
DAL262,KJFK,LFPG,2019-06-01 
LOT2,KORD,EPWA,2019-06-01 
DLH419,KIAD,EDDF,2019-06-01 
ROU1940,CYVR,EIDW,2019-06-01 
BAW6W,KIAD,EGLL,2019-06-01 
AAF036,SBKP,LFPO,2019-06-01 
PRGVI,LPPT,SBKP,2019-06-01 
GFA019,OBBI,LFPG,2019-06-01 
DLH471,CYYZ,EDDF,2019-06-01 
KLM878,VABB,EHAM,2019-06-01 
AFR333,KBOS,LFPG,2019-06-01 
FIN10,KORD,EFHK,2019-06-01 
BAW5CA,CYYZ,EGLL,2019-06-01 
BAW282,KLAX,EGLL,2019-06-01 
DAL10,KMSP,EGLL,2019-06-01 
DLH403,KEWR,EDDF,2019-06-01 
AFR351,CYYZ,LFPG,2019-06-01 
KLM646,KJFK,EHAM,2019-06-01 
N683GA,KPDK,EHAM,2019-06-01 
ACA856,CYYZ,EGLL,2019-06-01 
SAS910,KLDJ,EKCH,2019-06-01 
ACA898,CYYZ,LOWW,2019-06-01 
AFL1436,UUEE,USSS,2019-06-01 
DLH429,KCLT,EDDM,2019-06-01 
MSR757,OMSJ,EHAM,2019-06-01 
CPA256,EGLL,VHHH,2019-06-01 
AZA679,SBGR,LIRF,2019-06-01 
BAW40F,KJFK,EGLL,2019-06-01 
AFR083,KSFO,LFPG,2019-06-01 
AFR719,GOBD,LFPG,2019-06-01 
DAL258,KBOS,EHAM,2019-06-01 
ROU1906,CYYZ,LIPZ,2019-06-01 
KLM672,CYUL,EHAM,2019-06-01 
BAW9E,KLDJ,EGLL,2019-06-01 
DLH637,OERK,EDDF,2019-06-01 
UZB615,UTTT,UUWW,2019-06-01 
ICE688,KORL,BIKF,2019-06-01 
ABW540,VHHH,UUDD,2019-06-01 
EDW17,KDEN,LSZH,2019-06-01 
GFA007,OBBI,EGLL,2019-06-01 
DAL404,KBOS,LFPG,2019-06-01 
SBI186,UIII,UUDD,2019-06-01 
BAW11J,KJFK,EGLL,2019-06-01 
ACA844,CYYC,EDDF,2019-06-01 
BAW45B,KBOS,EGLL,2019-06-01 
DLH489,CYUL,EDDF,2019-06-01 
NRS7054,KORL,EGKK,2019-06-01 
BAW2232,TXKF,EGKK,2019-06-01 
DAL64,KATL,LIRF,2019-06-01 
AFL107,KLAX,UUEE,2019-06-01 
CCA937,ZGSZ,EGLL,2019-06-01 
VPCLK,KLDJ,LEMD,2019-06-01 
ACA880,CYYZ,LFPG,2019-06-01 
TSC372,CYVR,EHAM,2019-06-01 
AUI9CK,OMDB,LGAV,2019-06-01 
DAL1,KJFK,EGLL,2019-06-01 
TSC566,CYUL,LFPG,2019-06-01 
BAW176A,KJFK,EGLL,2019-06-01 
LOT42,CYYZ,EPWA,2019-06-01 
FIN6,KJFK,EFHK,2019-06-01 
ACA828,CYUL,LFLL,2019-06-01 
AFL103,KJFK,UUEE,2019-06-01 
SVR106,UIII,UUDD,2019-06-01 
DLH743,RJBB,EDDM,2019-06-01 
TSC546,CYUL,LFBD,2019-06-01 
CMB571,EDFH,OTBH,2019-06-01 
BAW66V,KPHL,EGLL,2019-06-01 
BAW190,KAUS,EGLL,2019-06-01 
OMA153,RPLL,LSZH,2019-06-01 
KLM76U,KSFO,EHAM,2019-06-01 
DAL58,KBOS,EGLL,2019-06-01 
DAL106,KJFK,EDDF,2019-06-01 
DAL76,KTPA,EHAM,2019-06-01 
DAL48,KJFK,EHAM,2019-06-01 
BAW2270,CYYZ,EGKK,2019-06-01 
OAE703,LRBS,KIAD,2019-06-01 
BAW2276,KLAS,EGKK,2019-06-01 
ACA864,CYUL,EGLL,2019-06-01 
DJT101,KLDJ,LFPO,2019-06-01 
DAL126,KJFK,LEMD,2019-06-01 
BAW71F,KSFO,EGLL,2019-06-01 
DLH447,KDEN,EDDF,2019-06-01 
CFG403,CYYZ,EDDF,2019-06-01 
DLH483,KTPA,EDDF,2019-06-01 
ASL501,KJFK,LYBE,2019-06-01 
KAL541,RKSI,LOWW,2019-06-01 
VJT516,LMML,OERK,2019-06-01 
KLM604,KLAX,EHAM,2019-06-01 
SAS908,KLDJ,ENGM,2019-06-01 
KNE307,OERK,LOWW,2019-06-01 
AFR007,KJFK,LFPG,2019-06-01 
TGZ930,OMDW,UUWW,2019-06-01 
EDW11,CYVR,LSZH,2019-06-01 
AFL1451,UNEE,UUEE,2019-06-01 
BAW8,RJTT,EGLL,2019-06-01 
AFR019,KJFK,LFPO,2019-06-01 
BAW36,VOMM,EGLL,2019-06-01 
DLH495,CYYZ,EDDM,2019-06-01 
BAW280,KLAX,EGLL,2019-06-01 
AFR347,CYUL,LFPG,2019-06-01 
DAL444,KJFK,LIRF,2019-06-01 
AMX001,MMMX,LEMD,2019-06-01 
VLG7367,GMTT,LEBL,2019-06-01 
AFR345,CYUL,LFPG,2019-06-01 
NAX4LF,KLAX,LIRF,2019-06-01 
TSC804,CYYC,EGKK,2019-06-01 
PBD446,UNEE,UUWW,2019-06-01 
ROU1914,CYYZ,LEBL,2019-06-01 
AFR153,KORD,LFPG,2019-06-01 
DLH493,CYVR,EDDF,2019-06-01 
DAL74,KATL,EHAM,2019-06-01 
BAW116,KJFK,EGLL,2019-06-01 
TSC402,CYUL,LIRF,2019-06-01 
HVN11,YMML,LFPG,2019-06-02 
ACA850,CYYC,EGLL,2019-06-01 
ICE656,KMSP,BIKF,2019-06-01 
SBI172,UNEE,UUDD,2019-06-01 
ACA848,CYYZ,EGLL,2019-06-01 
ICE10K,KORD,BIKF,2019-06-01 
ICE614,KJFK,BIKF,2019-06-01 
ICE2B,KIAD,BIKF,2019-06-01 
TSC570,CYUL,LIPZ,2019-06-01 
DAL408,KJFK,LSZH,2019-06-01 
CFG033,KSEA,EDDF,2019-06-01 
NRS8KY,KBOS,EGKK,2019-06-01 
KLM214,CYVR,EHAM,2019-06-01 
DLH453,KLAX,EDDM,2019-06-01 
KLM618,KBOS,EHAM,2019-06-01 
ABW558,ZGSZ,UUEE,2019-06-01 
DLH475,CYUL,EDDM,2019-06-01 
DAL476,KJFK,LEBL,2019-06-01 
IBK1762,KSWF,EIDW,2019-06-01 
BAW248,SBGL,EGLL,2019-06-01 
SAS936,KSFO,EKCH,2019-06-01 
CES201,YBBN,EGKK,2019-06-02 
ACA834,CYUL,LSGG,2019-06-01 
AAF628,OLBA,LFPO,2019-06-01 
DAL36,KPDX,EGLL,2019-06-01 
KLM706,SBGL,EHAM,2019-06-01 
ACA882,CYYZ,EKCH,2019-06-01 
AFR4031,KLAX,LFPG,2019-06-01 
DAL162,KMSP,EHAM,2019-06-01 
IBE6174,KSFO,LEMD,2019-06-01 
CRL901,CYUL,LFPO,2019-06-01 
DLH413,KLDJ,EDDM,2019-06-01 
ROU1918,CYUL,LIPZ,2019-06-01 
CES709,YSSY,LEMD,2019-06-02 
DAL144,KSEA,EHAM,2019-06-01 
ICE622,KLDJ,BIKF,2019-06-01 
AFR027,KIAD,LFPG,2019-06-01 
AFR673,KMSP,LFPG,2019-06-01 
IBE6252,KJFK,LEMD,2019-06-01 
CCA909,ZGSZ,UUEE,2019-06-01 
ICE38C,CYYZ,BIKF,2019-06-01 
BAW9158,LEMD,DAAG,2019-06-01 
LXJ650,KDAL,EGGW,2019-06-01 
SDM5854,UUWW,ULLP,2019-06-01 
ACA870,CYUL,LFPG,2019-06-01 
AIC131,VAJJ,EGLL,2019-06-01 
CES787,YSSY,LIRF,2019-06-02 
ACA824,CYYZ,EHAM,2019-06-01 
TSC256,CYUL,LEBL,2019-06-01 
MSR787,OERK,EDDM,2019-06-01 
DAL246,KJFK,BIKF,2019-06-01 
TAR750,GOBD,LFLL,2019-06-01 
AEE937,OLBA,LGAV,2019-06-01 
DAL208,KJFK,EGPH,2019-06-01 
AFR179,MMMX,LFPG,2019-06-01 
ACA890,CYYZ,LIRF,2019-06-01 
SIA25,KJFK,EDDF,2019-06-01 
KLM868,RJBB,EHAM,2019-06-01 
SBI777,UIII,UUDD,2019-06-01 
BAW172,KJFK,EGLL,2019-06-01 
NRS7174,KSFO,EGKK,2019-06-01 
CPA257,VHHH,EGLL,2019-06-01 
BAH3,OBBI,EGSS,2019-06-01 
AZA65F,CYYZ,LIRF,2019-06-01 
FIN102,VHHH,EFHK,2019-06-01 
ACA838,CYOW,EDDF,2019-06-01 
BAW118,VOBL,EGLL,2019-06-01 
OMA123,WMKK,EDDM,2019-06-01 
ACA876,CYYZ,EDDF,2019-06-01 
BAW51B,KBOS,EGLL,2019-06-01 
AFR069,KLAX,LFPG,2019-06-01 
BAW94,CYUL,EGLL,2019-06-01 
WJA10,CYYC,LFPG,2019-06-01 
BAW188,KLDJ,EGLL,2019-06-01 
ACA854,CYVR,EGLL,2019-06-01 
BOX392,EDDP,KLUK,2019-06-01 
FIN78,RJBB,EFHK,2019-06-01 
DAL218,KJFK,EKCH,2019-06-01 
TSC308,CYYZ,LIRF,2019-06-01 
LOT12,KLDJ,EPWA,2019-06-01 
ANZ2,KLAX,EGLL,2019-06-01 
AFL1443,UIII,UUEE,2019-06-01 
DLH477,CYVR,EDDM,2019-06-01 
AZA61CM,KJFK,LIRF,2019-06-01 
DAL154,KBOS,EIDW,2019-06-01 
NAX7068,KOAK,ESSA,2019-06-01 
AFR6735,KORD,EIDW,2019-06-01 
CAL069,RCTP,EGKK,2019-06-01 
DAL176,KATL,EIDW,2019-06-01 
IBE6402,MMMX,LEMD,2019-06-01 
MAS4,WMKK,EGLL,2019-06-01 
AFL1407,USSK,UUEE,2019-06-01 
TSC110,CYUL,LFPG,2019-06-01 
AZA66Y,KBOS,LIRF,2019-06-01 
NAX70Y,KLAX,EKCH,2019-06-01 
BAW14K,KJFK,EGLL,2019-06-01 
OMA131,VTBS,LFPG,2019-06-01 
BAW24R,KORD,EGLL,2019-06-01 
DLH421,KBOS,EDDF,2019-06-01 
TAM8064,SBGR,LEMD,2019-06-01 
FIN142,VTBS,EFHK,2019-06-01 
DAL122,KBOS,EGPH,2019-06-01 
DAL474,KJFK,LIPZ,2019-06-01 
BAW98,CYYZ,EGLL,2019-06-01 
N119NE,KTEB,LEMD,2019-06-01 
CPA038,LIMC,VHHH,2019-06-01 
TSC572,CYUL,LFLL,2019-06-01 
PBD406,USSS,UUWW,2019-06-01 
RAM778H,GOBD,LFPG,2019-06-01 
TSC122,CYYZ,EGKK,2019-06-01 
