Callsign, Origin, Destination 
AFL1871,UTTT,UUEE
BAW11J,KJFK,EGLL
AFL107,KLAX,UUEE
BAW45B,KBOS,EGLL
FDB916,URML,OMDB
SAS908,KEWR,ENGM
LOT22,KLAX,EPWA
AZG272,LIMC,UBBB
ACA874,CYUL,EDDF
DAL404,KBOS,LFPG
DAL1,KJFK,EGLL
ANZ2,KLAX,EGLL
AFL1947,UAAA,UUEE
DAL58,KBOS,EGLL
AFR007,KJFK,LFPG
IBE6124,KMIA,LEMD
ACA892,CYUL,LIRF
BAW176A,KJFK,EGLL
NAX2LK,KLAX,ENGM
DAL106,KJFK,EDDF
BAW71F,KSFO,EGLL
AFR333,KBOS,LFPG
DLH613,UBBB,EDDF
OAE701,LRBS,KIAD
DAL48,KJFK,EHAM
DAL258,KBOS,EHAM
DJT101,KEWR,LFPO
BAW20R,KORD,EGLL
BAW282,KLAX,EGLL
AZA8769,VIDP,LIRF
AFR019,KJFK,LFPO
IBK1822,KOQU,EIDW
IBK1762,KSWF,EIDW
KZR871,UAAA,UUEE
DAL408,KJFK,LSZH
SDM6328,UMKK,ULLP
BAW17V,KDEN,EGLL
KTK6101,URRP,OMDW
DAL156,KLAX,LFPG
DLH447,KDEN,EDDF
SIA51,KIAH,EGCC
ACA846,CYYZ,EDDM
DLH637,OERK,EDDF
SVR3091,UUDD,OMDW
EVA067,RCTP,EGLL
PIA701,OMDB,EGCC
BAW222,KBNA,EGLL
NRS18U,KJFK,EGKK
BAW61T,KTPA,EGKK
N550GH,KTEB,LSGG
DAL126,KJFK,LEMD
ACA860,CYHZ,EGLL
WJA1,CYYC,EGKK
DLH475,CYUL,EDDM
MAS4,WMKK,EGLL
ACA844,CYYC,EDDF
BAW116,KJFK,EGLL
AFL103,KJFK,UUEE
N5GG,KTEB,EKAH
DLH453,KLAX,EDDM
BAW118,VOBL,EGLL
DAL444,KJFK,LIRF
DAL162,KMSP,EHAM
BAW190,KAUS,EGLL
ACA864,CYUL,EGLL
DLH1319,DAAG,EDDF
DLH425,KBOS,EDDM
ACA870,CYUL,LFPG
SIA25,KJFK,EDDF
AMX005,MMMX,LFPG
WJA3,CYYZ,EGKK
SAS936,KSFO,EKCH
DLH741,RJBB,EDDF
OMA143,WMKK,LIMC
NAX4BE,KFLL,EKCH
CFG063,KLAS,EDDF
BAW172,KJFK,EGLL
KAL915,RJFF,LEBL
BAW22C,KFME,EGLL
ROT168,OLBA,LROP
NRS4BX,KOAK,EGKK
TAM8070,SBGR,EDDF
BAW280,KLAX,EGLL
CAL069,RCTP,EGKK
RAM954V,GOBD,LIMC
AFR291,RJBB,LFPG
AZA605,KJFK,LIMC
NRS7148,KBOS,EGKK
ACA854,CYVR,EGLL
AAR521,RJBB,EGLL
BAW51B,KBOS,EGLL
TSC110,CYUL,LFPG
DLH413,KEWR,EDDM
NRS6YA,KLAX,EGKK
EDW99,SBGL,LSZH
AZA827,OLBA,LIRF
ACA842,CYYZ,EIDW
UTA359,UUWW,ULLP
TSC232,CYYZ,LPFR
BOV776,SLVR,LEMD
ACA848,CYYZ,EGLL
TAM8084,SBGR,EGLL
BAW80G,KBOS,EGLL
BAW94,CYUL,EGLL
IBE6252,KJFK,LEMD
BAW66V,KPHL,EGLL
TAM8064,SBGR,LEMD
ACA882,CYYZ,EKCH
ACA850,CYYC,EGLL
AAR793,KSEA,UUDD
DHK696,EDDP,KJFK
AFR377,KDTW,LFPG
TAM8062,SBGR,LIMC
ABW355,UUEE,RCTP
ACA888,CYOW,EGLL
DAL44,KJFK,EIDW
BAW188,KEWR,EGLL
AZA61CM,KJFK,LIRF
BAW34N,KMIA,EGLL
BAW48Q,KSEA,EGLL
TAM8108,SBGR,LFPG
SIA7360,OMSJ,EHAM
RJA117,OMDB,LFPG
AFL233,VIDP,UUEE
BAW14K,KJFK,EGLL
BAW89P,KSJC,EGLL
AEA098,KMIA,LEMD
ACA836,CYYZ,LEMD
BAW24R,KORD,EGLL
BAW10C,KJFK,EGKK
RJA125,OMAA,EDDF
BAW36,VOMM,EGLL
KAL9575,VIDP,LOWW
ACA876,CYYZ,EDDF
AIC131,VABB,EGLL
PBD205,UUWW,ULLP
AHY807,UBBB,UUWW
MSR791,OERK,LIRF
DLH415,KIAD,EDDM
DLH4C,KORD,EDDM
LOT46,CYYZ,EPWA
BAW3C,KIAD,EGLL
KTK7703,UUWW,OMDW
BAW72A,KSAN,EGLL
NAX72G,KJFK,LFPG
TSC122,CYYZ,EGKK
AFR349,CYUL,LFPG
RJA111,OTHH,EGLL
AFL004,UUEE,ULLP
N505SS,OERK,LSGG
LOT16,KEWR,EPWA
DLH405,KJFK,EDDF
ACA834,CYUL,LSGG
NWS6619,UUEE,OMDW
BAW38P,KPHX,EGLL
NAX2J,KJFK,ENGM
ACA45,VIDP,EKCH
NAX76C,KEWR,LEBL
AFL1410,UUEE,USSS
NAX6Y,KFLL,ESSA
DAL3,KJFK,EGLL
ETH502,SBGR,EIDW
JAI116,VABB,EGLL
BAW122,OTHH,EGLL
NRS16B,KJFK,EGKK
AFR009,KJFK,LFPG
AFL213,VHHH,UUEE
TAY051,EBLG,OMDB
SAS944,KORD,EKCH
PBD207,UUWW,ULLP
NAX4RW,KJFK,LEMD
AZA803,DAAG,LIRF
ABW342,KLAX,EDDF
ACA880,CYYZ,LFPG
BAW18A,KJFK,EGLL
BAW98,CYYZ,EGLL
SDM6022,UUWW,ULLP
AFL006,UUEE,ULLP
NAX4PF,KEWR,LIRF
CPA239,VHHH,EGLL
N783MM,KIAD,EGGW
BOX514,EDDP,OMDB
BAW210,KMIA,EGLL
MPH6912,KMIA,EHAM
BAW6B,KSFO,EGLL
MYBUS,UAAA,LSGG
AFL1940,UUEE,UAAA
VLG7476,LEBL,DAAG
HVN55,YSSY,EGLL
GTI8721,EDFH,KBIF
SBI047,UUDD,ULLP
VLG7396,LEAL,DAAG
ACA858,CYYZ,EGLL
BOX518,EDDP,VOBL
AFR1355,DAAG,LFPG
ETH510,EIDW,KORD
AZO203,URRP,ULLP
JAF2031,EBBR,GVBA
AIC125,VABB,EDDF
ISS884,GOBD,LIMC
BAW274,KLAS,EGLL
ABY955,OMSJ,UUDD
SOO098,EDDP,VHHH
AFL1436,UUEE,USSS
NAX7JA,KJFK,EHAM
BAW268,KLAX,EGLL
MEA213,OLBA,LSGG
CKS247,EDDP,VIDP
OEITH,UUWW,ULLP
BAW8C,CYVR,EGLL
FDB4UR,OMDB,UUWW
GZP9673,UUWW,USSS
KTK5427,VTBU,URWA
MEA217,OLBA,EDDF
WZZ2465,LHBP,ULLP
PBD407,UUWW,USSS
ETH500,EIDW,KIAD
TVF37CU,LFPO,OLBA
AFL010,UUEE,ULLP
ABD712,KGSP,EDFH
MEA211,OLBA,LFPG
FDB4BY,OMDB,LZIB
BAW50,FAOR,EGLL
KAL931,KJFK,LIRF
AFL1880,UUEE,UCFM
MEA251,OLBA,LGAV
AAR561,KORD,LIRF
MEA235,OLBA,LIMC
CMB531,OTBH,LBSF
BOX530,EDDP,WIDD
AFR1084,LFPG,DTTA
PBD203,UUWW,ULLP
DAH1002,DAAG,LFPG
AFR6739,KORD,EGPK
BAW108,OMDB,EGLL
FDB5WH,OMDB,LBSF
AFL012,UUEE,ULLP
AFL520,UUEE,OMDB
NRS13E,EGKK,KJFK
GLJ82PE,UUEE,VIDP
MPH6122,KMIA,EHAM
MEA201,OLBA,EGLL
TFL441,EHAM,GVNP
CPI001,GVAC,LIRA
THA936,WIII,LOWW
FDB1797,OMDB,LROP
FDB918,UUWW,OMDB
FDB4PA,OMDB,LDZA
SDM6012,UUWW,ULLP
BAW256,VIDP,EGLL
RZO377,LPPT,CYYZ
DAL9856,EDDF,KJFK
VLG7397,DAAG,LEAL
AFL100,UUEE,KJFK
BAW148,OLBA,EGLL
DAH1009,LFPO,DAAG
KZR921,UAAA,EDDF
JME321D,OERK,LGAV
TOM077,VCBI,EGKK
JAI122,VIDP,EGLL
KZR872,UUEE,UAAR
BOX531,VOBL,EDDP
SDM6016,UUWW,ULLP
TFL459,EHAM,GBYD
VLG7477,DAAG,LEBL
TVF1094,LFPO,GOGS
SVR261,UUDD,USSS
SDM6324,UMKK,ULLP
AFL014,UUEE,ULLP
SIA26,EDDF,KJFK
CCA939,NZAA,LIRF
CKS248,VIDP,EDDP
AAF707,LFML,DAAG
ALK503,VCBI,EGLL
CSN347,VIDP,LFPG
FDB6PS,LKPR,OMDB
CPA253,VHHH,EGLL
SVR79,UUDD,ULLP
BOX513,OMDB,EDDP
TUA725,OMDB,UUDD
CSN463,KLAX,EDDF
AFR022,LFPG,KJFK
UTA369,UUWW,ULLP
SDM6037,UUEE,ULLP
SDM6018,UUWW,ULLP
JAI118,VABB,EGLL
AFR659,OMDB,LFPG
PBD1203,UUWW,ULLP
AAF749,LFLL,DAAG
MAC391,GMTT,LEMD
SVR2463,UUBW,UAAA
DAH2028,DAAG,LOWW
N550VE,EGSS,KSAT
ETH3713,EBBR,OMDW
BAW198,VABB,EGLL
AFL016,UUEE,ULLP
AFR566,LFPG,OLBA
AIC113,VIDP,EGBB
DAL47,EHAM,KJFK
DAH1010,DAAG,LFPO
THA910,RJBB,EGLL
DAH1231,LFPG,DAAG
SAS953,EKCH,KMIA
TAM8179,LPPT,SBGR
TCX1156,EGKK,GVAC
VJT425,UUWW,ULLP
LOT4,KORD,EPWA
AZA62N,LIRF,KLAX
DAH1036,DAAG,LFLL
DAL107,EDDF,KJFK
AAF259,LFPO,DAAG
SDM6028,UUWW,ULLP
BAW117,EGLL,KJFK
DAL143,EHAM,KSEA
DAL173,LIMC,KJFK
TCV640,GVAC,LFPG
OAE549,KBIF,EINN
DAH1216,DAAG,LFJL
DUB2,OMDB,EGSS
A7HHK,OTBD,EDDL
BAW2546,EGKK,DAAG
TAM8111,LIRF,SBGR
KZR154,ULLI,UAAA
BOX591,VHHH,EDDP
AFL526,UUEE,OMDB
DLH438,EDDF,KDFW
DLH454,EDDF,KSFO
ACA861,EGLL,CYHZ
AFR1464,LFPG,ULLP
SBI039,UUDD,ULLP
NJE362K,LSGG,KPSP
AFR456,LFPG,SBGR
AFL106,UUEE,KLAX
SDM5733,UUWW,OMDB
BCS932,LEZL,GMTT
ACA875,EDDF,CYUL
DAL87,EDDF,KDTW
AIC143,VIDP,LFPG
DAL59,EGLL,KBOS
TVS1200,LKPR,OMDB
ACA873,EDDF,CYYZ
AFR090,LFPG,KMIA
AIC167,VIDP,ESSA
DLH758,EDDF,VOMM
DLH462,EDDF,KMIA
DAL43,LFPG,KMSP
SIA345,LSZH,WSSS
ACA879,LSZH,CYYZ
MEA210,LFPG,OLBA
DLH492,EDDF,CYVR
AZA678,LIRF,SBGR
DLH440,EDDF,KIAH
AIC111,VIDP,EGLL
CAL062,EDDF,RCTP
DAL405,LFPG,KBOS
AFR218,LFPG,VABB
DAH1000,DAAG,LFPG
AZA60U,LIRF,KJFK
AFL042,UUEE,ULLP
DJT100,LFPO,KEWR
DAH2026,DAAG,LIMC
SIA323,EHAM,WSAP
AFR636,LFPG,KIAH
SAS945,ESSA,KORD
DLH456,EDDF,KLAX
DAL161,EHAM,KMSP
AFR226,LFPG,VIDP
BAW878,EGLL,ULLP
N533GV,KLAS,EHAM
DAL135,EHAM,KDTW
BAW26E,EGLL,KIAH
JAI233,EHAM,VIDP
BOX519,VHHH,EDDP
SDM6642,EDDB,ULLP
DAH2070,DAAG,EDDF
KAL535,RJBB,LOWW
CAL076,LIRF,RCTP
DLH430,EDDF,KORD
AIC123,VIDP,LIRF
JAL42,EGLL,RJTK
DLH490,EDDF,KSEA
SDM6604,LOWW,ULLP
AFR194,LFPG,VOBL
DAL127,LEMD,KJFK
AFR066,LFPG,KLAX
SAS909,EKCH,KEWR
AAF256,DAAG,LFPO
JAI235,EHAM,VOBL
DAL17,EGLL,KDTW
DAL141,EBBR,KJFK
DAL263,LFPG,KJFK
AIC153,VIDP,LOWW
DAL97,LFPG,KDTW
DAL49,EHAM,KJFK
DAL35,LFPG,KSEA
SIA335,LFPG,WSAP
BAW175,EGLL,KJFK
ACA893,LIRF,CYUL
SZN403,GOBD,LFPG
SIA337,EDDL,WIDD
CAL074,EHAM,RCTP
BAW104,OMDB,EGLL
MMM9671,USSS,EVRA
BEL1CP,EBBR,KJFK
DLH422,EDDF,KBOS
DAH1023,LFML,DAAG
NOS864,LIRF,GVBA
AFR084,LFPG,KSFO
AIC162,EGLL,VIDP
ACA043,EKCH,CYYZ
BCS830,GMTT,EDDP
TAM8115,LEBL,SBGR
SIA52,EGCC,KIAH
NRS17F,EGKK,KJFK
JAI119,EGLL,VABB
AFL018,UUEE,ULLP
AFL1941,UAAA,UUEE
TAP059,LPPT,SBBR
ANE20XW,LEMD,DAAG
DAH1003,LFPG,DAAG
DLH3V,EDDF,KDTW
SIA305,EGLL,WSAT
QQE764,EBBR,OTBD
MAC392,LEMD,GMTT
ACA843,EIDW,CYYZ
BAW139,EGLL,VABB
KTK7704,OMDW,UUWW
N504R,OTBD,LGAV
EVA088,LFPG,RCTP
ANA204,EDDF,RJTK
DLH766,EDDM,VABB
JAI231,EHAM,VABB
GTI8755,EDFH,KIAH
DLH400,EDDF,KJFK
BEL203,EBBR,GOBD
DUB4,OMDB,LSGG
BAW2277,EGKK,KLAS
CCA875,RJTK,LFPG
TVF87KU,OLBA,LFPO
MAS3,EGLL,WMKK
AFR1854,LFPG,DAAG
DLH2564,EDDM,ULLP
CPA382,LSZH,VHHH
NRS43A,EGKK,KFLL
NRS7181,EGKK,KAUS
AAF224,DAAG,LFPO
SIA25,EDDF,WSAP
WJA4,EGKK,CYYZ
DAL2,EGLL,KJFK
DAL45,EIDW,KJFK
IBE6275,LEMD,KORD
BAW283,EGLL,KLAX
SVR268,USSS,UUDD
JAI123,LFPG,VABB
DLH480,EDDM,KDEN
ANE8374,LEMD,GMTT
NWS6620,OMDW,UUEE
N202N,KBED,BIKF
JAI234,EHAM,CYYZ
AFL1881,UCFM,UUEE
SAS6951,EKCH,KAUS
BAW11M,EGLL,KSFO
DLH452,EDDM,KLAX
BAW185,EGLL,KEWR
DAH1004,DAAG,LFPO
TAP089,LPPT,SBGR
LOT683,EPWA,ULLP
ULC66,LSGG,KPTK
N152QS,KTEB,EGGW
IBE6123,LEMD,KMIA
DAL445,LIRF,KJFK
DAH2004,DAAG,LEAL
CPA306,EIDW,VHHH
TAP223,LPPT,KMIA
BAW207,EGLL,KMIA
DLH460,EDDM,KMIA
ABW367,UUEE,PANC
SOO097,KLAX,EDDP
CPA292,LIRF,VHHH
ACA847,EDDM,CYYZ
SIA51,EGCC,WSAP
ACA883,EKCH,CYYZ
AZU8751,LPPT,SBKP
N272GA,EGSS,CYHZ
CPA354,EGKK,VHHH
IBE6453,LEMD,SEHI
ABY956,UUDD,OMSJ
SIA327,EDDM,WSAP
DLH410,EDDM,KJFK
CES569,YMML,LFPG
DLH756,EDDF,VABB
SAS925,EKCH,KIAD
ABY584,OMSJ,LKPR
IBE6171,LEMD,KHHR
SAS935,EKCH,KSFO
TSC111,LFPG,CYHU
DAH1037,LFLL,DAAG
DAL179,EHAM,KVUO
CPA216,EGCC,VHHH
BAW173A,EGLL,KJFK
SAS732,ESSA,ULLP
RSD992,UUWW,UUBC
ACA889,EGLL,CYOW
DLH636,EDDF,OERK
CPA260,LFPG,VHHH
N73PS,EGGW,KHPN
CPA318,LEBL,VHHH
AVJ959,UCFM,UUDD
BMW77,EDDM,VMMC
BAW43C,EGKK,KMCO
CPA288,EDDF,VHHH
DLH762,EDDM,VIDP
BAW13G,EGLL,KBOS
CPA234,LIMC,VHHH
BAW143,EGLL,VIDP
DLH428,EDDM,KCLT
CPA252,EGLL,VHHH
TSC123,EGKK,CYYZ
DLH754,EDDF,VOBL
SIA377,LIMC,WSAP
DLH426,EDDF,KPHL
DLH418,EDDF,KIAD
AFL102,UUEE,KJFK
DAH1217,LFJL,DAAG
EWG1182,EDDL,KMIA
SAS903,ESSA,KEWR
QFA9,YPPH,EGLL
SBI049,UUDD,ULLP
ISS969,LIMC,KMIA
CPA270,EHAM,VHHH
BAW7W,EGLL,KIAD
DAL163,EHAM,KMSP
DAL11,EGLL,KMSP
AAF260,DAAG,LFPO
DAH2027,LIMC,DAAG
FRX643,UUMO,ULLP
AFL234,UUEE,VIDP
TSC233,LPFR,CYYZ
DLH1306,EDDF,OLBA
EWG1100,EDDL,KJFK
N989RJ,KBED,EDDB
WJA2,EGKK,CYYC
DAL137,EHAM,KDTW
DAL407,LSZH,KJFK
N607CH,KIAD,LIRA
QFA10,EGLL,YPPH
SDM6676,LIRF,ULLP
THA960,RPLL,ESSA
DLH760,EDDF,VIDP
ISS90M,LIMC,KJFK
BAW9L,EGLL,CYYZ
DLH446,EDDF,KDEN
DLH646,EDDF,UAAA
DAH1214,DAAG,LFPG
ACA871,LFPG,CYHU
JME321D,LGAV,OERK
DLH402,EDDF,KEWR
DAH1011,LFPO,DAAG
DLH1436,EDDF,ULLP
DLH630,EDDF,OMDB
AFR072,LFPG,KHHR
ACA837,LEMD,CYYZ
FDB7DR,UUWW,OMDB
DLH470,EDDF,CYYZ
IBE6251,LEMD,KJFK
BAW295,EGLL,KORD
ETH700,FAOR,EGLL
DLH740,EDDF,RJBB
TAY052,OMDB,EBLG
SDM6034,UUWW,ULLP
FDB1798,LROP,OMDB
ANE21TF,DAAG,LEMD
AFR662,LFPG,OMDB
BAW29G,KBOS,EGLL
DAL19,EGLL,KDTW
AFL521,OMDB,UUEE
FDB3YD,LBSF,OMDB
NRS7151,EGKK,KORD
BAW19V,EGLL,KDEN
ANE37RA,GMTT,LEMD
AZA63KD,LIRF,KMIA
AFR292,LFPG,RJBB
IBE2621,LEBL,KSFO
ABD703,EDFH,KGSP
MEA212,LFPG,OLBA
SDM6702,LEBL,ULLP
THA970,VHHH,LSZH
BAW107,EGLL,OMDB
MAC377,GMTT,LEBL
AFR006,LFPG,KJFK
BAW281,EGLL,KHHR
BAW2547,DAAG,EGKK
AFR338,LFPG,KSEA
TAP217B,LPPT,KBOS
FDB7EC,LZIB,OMDB
KZR875,UAAR,UUEE
AFR054,LFPG,KIAD
AAF255F,LFPO,DAAG
THA950,WMKK,EKCH
DAH2005,LEAL,DAAG
ACA881,LFPG,CYYZ
ACA857,EGLL,CYYZ
DAH2063,EBBR,DAAG
AFR344,LFPG,CYHU
NRS5PY,EGKK,KHHR
TAP201B,LPPT,KEWR
TAR613,LEMD,GOBD
OMA115,WMKK,EDDF
BAW279,EGLL,KSJC
ACA865,EGLL,CYUL
SVR2464,UAAA,UUBW
THY6589,LEMD,KMIA
BAW04A,EGLL,KJFK
RZO221,LPPT,KBOS
DAH1001,LFPG,DAAG
MEA202,EGLL,OLBA
FDB1783,OMDB,EFHK
BAW178,KJFK,EGLL
TCX1006,EGCC,GBYD
ETH3516,LEZG,KMIA
SBI013,UUDD,ULLP
AFL022,UUEE,ULLP
DAH2071,EDDF,DAAG
EJM938,LEMD,KTEB
AFR356,LFPG,CYYZ
AZA770,LIRF,VIDP
AFL044,UUEE,ULLP
NAX1WA,LEBL,KLAX
NAX7UA,LFPG,KLAX
ACA868,CYYZ,EGLL
BAW263,EGLL,OERK
AZA610,LIRF,KJFK
TFL442,GVNP,EHAM
AZA604,LIMC,KJFK
SDM6030,UUWW,ULLP
BAW15K,EGLL,KJFK
DHK691,KJFK,EGNX
GZP9618,LIPO,ULLP
ETH704,OMDB,LFPG
AFR1855,DAAG,LFPG
AFR6732,LFPG,KORD
NAX4601,ESSA,OMDB
FDB4TA,LDZA,OMDB
TOM456,EGBB,VTBU
AAF223,LFPO,DAAG
AFR032,LFPO,KJFK
AFR1654,LFPG,DAAG
DAL157,LFPG,KLAX
DAL139,EHAM,KDTW
TVF86GA,GOGS,LFPO
BAW21PJ,EGKK,TXKF
AIC178,EGLL,VOBL
BAW44N,EGLL,KSAN
BAW119,EGLL,VOBL
NAX1AJ,EHAM,KJFK
AFL024,UUEE,ULLP
AZA800,LIRF,DAAG
RAM666T,GMTT,LFPO
ISS2036,LIRF,OMDW
RYR981H,GMTT,LEMD
GJT3342,OMDW,EYVI
VPCZW,LSGG,VHHH
CES591,VCBI,UUEE
DAH2029,LOWW,DAAG
AFL1414,UUEE,USSS
BOX492,EDDF,KORD
SVR267,UUDD,USSS
DLH412,EDDM,KEWR
NAX9KA,EKCH,KLAX
NRS7165,EGKK,KTPA
BAW35,EGLL,VOMM
AFR334,LFPG,KBOS
AFR718,LFPG,GOBD
BAW209,EGLL,KMIA
SBI043,UUDD,ULLP
ABW301,UUEE,KORD
ACA855,EGLL,CYVR
SDM6032,UUWW,ULLP
AFR378,LFPG,KDTW
N775RP,KTEB,EVRA
TFL460,GBYD,EHAM
RYR2B,LEZL,GMTT
LXJ450,EGGW,KHPN
AFR293,RJTT,LFPG
DLH2C,EDDM,KORD
DLH8P,EDDM,KBOS
BAW49,EGLL,KSEA
IBK1823,EIDW,KPVD
SDM6654,EDDH,ULLP
DLH6Y,EDDM,KIAD
FDB1795,OMDB,LROP
DAH1005,LFPO,DAAG
BAW287,EGLL,KSFO
AEA097,LEMD,KMIA
BAW9CG,EGLL,KPHX
ACA849,EGLL,CYYZ
WOW10B,BIKF,KEWR
AFR010,LFPG,KJFK
AFR257,WSSS,LFPG
BAW12,WSSS,EGLL
WOW13T,BIKF,KDTW
JAL12,EFHK,KDFW
AFL527,OMDB,UUEE
MAS2,WMKK,EGLL
AAF257,LFPO,DAAG
WOW21W,BIKF,CYYZ
TUI104D,GVAC,EDDM
DAH1021,LFML,DAAG
AIC124,EDDF,VABB
AIC130,EGLL,VABB
SDM5734,OMDB,UUWW
MEA203,OLBA,EGLL
ANZ1,EGLL,KHHR
BAW32,VHHH,EGLL
CAL063,RCTP,LOWW
AFL026,UUEE,ULLP
ACA835,LSGG,CYUL
SDM6330,UMKK,ULLP
AFR185,VHHH,LFPG
WOW25H,BIKF,CYUL
TCV641,LFPG,GVAC
AUL514,UUOO,ULLP
CAL061,RCTP,EDDF
TCX1157,GVAC,EGKK
WOW125,BIKF,KBOS
DAH1215,LFPG,DAAG
LOT3,EPWA,KORD
AFL524,UUEE,OMDB
EVA065,RCTP,LOWW
DAH1012,DAAG,LFPG
EJM18,EGGW,KTEB
AHO616S,EBBR,ULLP
GIA088,WIII,EHAM
BAW34,WMKK,EGLL
IBE6253,LEMD,KJFK
DAH2014,DAAG,LEBL
MMD22,EKBI,KHWO
UTA383,UUWW,ULLP
DLH797,VHHH,EDDF
BAW31F,EGLL,KDFW
SDM6620,EGKK,ULLP
ACA877,EDDF,CYYZ
ABW453,VHHH,EHAM
MJF6T,UUWW,ULLP
BAW149,EGLL,OLBA
EVA087,RCTP,LFPG
RBA003,WBSB,EGLL
DLH731,VHHH,EDDM
BAW269,EGLL,KLAX
BTI444,EVRA,ULLP
BAW50G,EGLL,KBOS
DLH779,WSSS,EDDF
VTIZT,LFBO,OMDW
JAI115,EGLL,VABB
NRS7147,EGKK,KBOS
N504R,LGAV,KBED
ANA203,RJTT,EDDF
BAW275,EGLL,KLAS
BAW28,VHHH,EGLL
AAF221F,LFPO,DAAG
NRS14G,KJFK,EGKK
BAW67V,EGLL,KPHL
BAW297,EGLL,KORD
ICV5733,LIMC,RJBB
CPA261,VHHH,LFPG
TCV601,LPPT,GVAC
ACA045,EKCH,CYVR
TVS1201,OMDB,LKPR
CPA251,VHHH,EGLL
BAW189,EGLL,KEWR
CPA343,VHHH,EGKK
AFL028,UUEE,ULLP
DLH404,EDDF,KJFK
OAE600,KIAD,LRBS
CPA339,VHHH,EBBR
DLH458,EDDM,KSFO
BAW33K,EGLL,KJFK
SVR263,UUDD,USSS
AFL212,UUEE,VHHH
IBK1600,EGPH,KPOU
BAW2273,EGKK,KJFK
VLG7991,LFML,DAAG
NAX19M,LIRF,KEWR
BAW51,EGLL,FAGM
AEA026,SLVR,LEMD
AZA801,DAAG,LIRF
LOT26,EPWA,KJFK
CPA271,VHHH,EHAM
SVR22,UUEE,USSS
N528MP,KMDW,EGGW
CPA383,VHHH,LSZH
BAW211,EGLL,KMIA
CPA289,VHHH,EDDF
NAX95L,LEBL,KEWR
RSD992,UUBC,UUWW
OAE519,KBWI,EINN
KAL913,VHHH,LEMD
ANA205,RJTT,LOWW
SIA7359,EGNX,OMSJ
CPA233,VHHH,LIMC
AFL232,UUEE,VIDP
AXY0620,LOWW,OTBD
NAX9V,LFPG,KJFK
BAW6NC,EGLL,CYHU
ABW356,RCTP,UUEE
DLH1438,EDDF,ULLP
AHO832U,LSZH,ULLP
BAW21G,EGLL,KBOS
NRS15Z,EGKK,KJFK
TAP209,LPPT,KJFK
AFR008,LFPG,KJFK
GFA019,OMDB,LFPG
CPA307,VHHH,EIDW
IBE6012,SUMU,LEMD
EVA062,LOWW,RCTP
TYA1061,UUDD,ULLP
AFL030,UUEE,ULLP
DAH1008,DAAG,LFPO
SBI041,UUDD,ULLP
AAF750,DAAG,LFLL
AFR348,LFPG,CYUL
BCS933,GMTT,LEZL
SDM6036,UUWW,ULLP
BAW293,EGLL,KIAD
AVJ959,UUDD,UCFM
AFR1655,DAAG,LFPG
ISS883,LIMC,GOBD
SDM6020,UUWW,ULLP
BAW99,EGLL,CYYZ
CPA315,VHHH,LEMD
DAL4,EGLL,KJFK
CPA219,VHHH,EGCC
SVR2803,UUDD,UCFM
SZN404,LFPG,GOBD
JAL41,RJTT,EGLL
SDM6640,EDDB,ULLP
IBE3328,LEMD,GOBD
SXA551,EINN,OMAA
DLH573,FAGC,EDDF
NAX5W,ESSA,KJFK
CPA255,VHHH,EGLL
VPCER,OERK,EGSS
DAH2015,LEBL,DAAG
PBD515,ULLI,USSS
RBA004,EGLL,WBSB
AFR995,FAGC,LFPG
AFL032,UUEE,ULLP
ACA859,EGLL,CYYZ
AEA058,SBGR,LEMD
BAW56,FABA,EGLL
BAW199,EGLL,VABB
AFL1946,UUEE,UAAA
BAW5VY,EGLL,CYVR
ABW340,VHHH,UUEE
BAW179,EGLL,KJFK
DAH1230,DAAG,LFPG
AFL1950,UUEE,UAII
CPA250,EGLL,VHHH
N78KN,EIDW,KMHT
NOS813,GVAC,LIMC
TAM8071,EDDF,SBGR
AFL054,UUEE,ULLP
BAW31,EGLL,VHHH
LOT45,EPWA,CYYZ
IBE6824,SBGR,LEMD
TAM8110,SBGR,LIRF
AFL1406,UUEE,USSS
SVR265,UUDD,USSK
AAF258,DAAG,LFPO
CFLMK,LFLL,KHPN
KZR876,UUEE,UAAA
VPBSG,LSZB,OMDB
PBD522,URRP,ULLP
BAW33,EGLL,WMKK
BAW246,SBGR,EGLL
AZA675,SBGR,LIRF
KAL925,OMDB,EHAM
UTA381,UUWW,ULLP
VTCPA,VAPO,LKPR
BAW239,EGLL,KBOS
AAF222,DAAG,LFPO
BAW257,EGLL,VIDP
JAI117,EGLL,VABB
N19NE,EGGW,KWHP
AFL101,KJFK,UUEE
VLG7478,LEBL,DAAG
TAM8101,LFPG,SBGR
TAM8063,LIMC,SBGR
BAW11,EGLL,WSAP
BAW9170,KBOS,EGKK
DAH1013,LFPG,DAAG
AFR457,SBGR,LFPG
AZA849,FAGC,LIRF
SDM6024,UUWW,ULLP
THY6397,DAAG,LIMC
ABY957,OMSJ,UUDD
AFL034,UUEE,ULLP
ABY585,LKPR,OMSJ
AZO229,URRP,UCFM
N503KJ,EGGW,KDTW
DLH767,VABB,EDDM
BAW123,EGLL,OTHH
VJT836,KHPN,EGGW
AFR1354,LFPG,DAAG
PBD403,UUWW,USSS
RYR6853,GMTT,LEZL
AFR217,VABB,LFPG
BAW183,EGLL,KJFK
AFL1416,UUEE,USSS
ACA43,VIDP,EKCH
BAW54,FAGC,EGLL
DAL34,KSEA,LFPG
